PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,U_B,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
1712,1.325,0.436,0.552,0.238,0.888,0.491,0.613,0.338,0,0,0
1713,1.325,0.212,1.32,0.652,0.536,0.212,0.177,1.914,0,0,0
1714,1.325,0.34,0.399,0.212,0.076,0.225,0.264,0.794,0,0,0
1715,1.325,0.233,0.222,-0.056,0.267,0.732,1.091,0.56,0,0,0
1716,1.325,0.483,0.624,-0.06,0.231,0.975,1.552,0.881,0,0,0
1717,1.325,0.661,0.896,0.433,0.438,1.313,2.163,1.155,0,0,0
1718,1.325,1.098,1.879,1.077,1.518,1.032,1.656,0.914,0,0,0
1719,1.325,0.322,0.416,0.584,1.34,0.322,0.416,0.584,1,4,1000
1720,1.325,0.461,0.595,0.351,1.298,0.466,0.607,0.365,0,0,0
1721,1.325,0.721,1.122,0.661,1.612,0.643,0.863,0.565,0,0,0
1722,1.325,0.846,1.411,1.204,1.46,0.81,1.268,1.182,0,0,0
1723,1.325,0.542,0.725,0.324,0.279,1.263,2.04,1.162,0,0,0
1724,1.325,1.005,1.743,1.221,1.78,0.987,1.581,0.81,0,0,0
1725,1.325,0.492,0.641,0.395,0.415,0.932,1.482,0.916,0,0,0
1726,1.325,0.552,0.921,1.091,1.997,0.612,0.979,0.667,0,0,0
1727,1.325,0.212,0.178,-0.061,0.062,0.623,0.862,0.237,0,0,0
1728,1.325,0.318,0.468,0.35,1.452,0.341,0.508,0.328,0,0,0
1729,1.325,0.462,0.593,-0.004,0.378,0.952,1.453,0.757,0,0,0
1730,1.325,0.477,0.616,-0.06,0.419,0.951,1.393,0.63,0,0,0
1731,1.325,0.481,0.622,0.128,0.918,0.489,0.698,0.517,0,0,0
1732,1.325,0.578,0.768,0.209,0.453,1.081,1.644,0.853,0,0,0
1733,1.325,0.313,0.368,0.313,0.372,0.74,1.089,0.687,0,0,0
1734,1.325,0.709,1.036,0.95,0.884,0.838,1.319,1.335,0,0,0
1735,1.325,0.233,0.216,0.113,0.222,1.047,1.527,0.502,0,0,0
1736,1.325,0.24,0.236,-0.059,0.272,0.279,0.305,0.098,0,0,0
1737,1.325,0.872,1.341,0.855,0.862,1.106,1.869,1.294,0,0,0
1738,1.325,0.656,0.879,-0.06,0.268,1.438,2.34,1.389,0,0,0
1739,1.325,0.543,0.722,0.802,0.401,0.52,0.685,1.257,0,0,0
1740,1.325,0.213,0.179,-0.038,0.393,0.509,0.642,0.242,0,0,0
1741,1.325,0.446,0.57,0.358,0.453,0.659,0.941,0.86,0,0,0
1742,1.325,0.613,0.821,0.667,0.756,0.762,1.179,1.033,0,0,0
1743,1.325,0.51,0.672,0.571,0.076,0.491,1.165,0.944,0,0,0
1744,1.325,0.656,0.881,0.842,0.792,0.817,1.261,1.15,0,0,0
1745,1.325,0.98,1.694,-0.06,0.105,0.212,0.177,1.215,0,0,0
1746,1.325,0.628,0.855,0.513,0.713,0.703,1.135,1.038,0,0,0
1747,1.325,0.656,0.882,0.424,0.483,1.192,1.878,1.055,0,0,0
1748,1.325,1.388,2.019,0.791,2.011,0.529,0.757,0.583,0,0,0
1749,1.325,0.68,0.95,0.454,0.561,1.077,1.808,1.231,0,0,0
1750,1.325,0.576,0.988,1.144,1.757,0.73,1.466,0.805,0,0,0
1751,1.325,0.637,1.045,1.542,1.449,0.636,0.99,1.422,1,3,972
1752,1.325,0.478,0.764,0.751,0.707,0.621,0.859,1.032,0,0,0
1753,1.325,0.277,0.293,-0.041,0.476,0.477,0.662,0.396,0,0,0
1754,1.325,0.383,0.465,-0.06,0.277,0.834,1.287,0.679,0,0,0
1755,1.325,0.685,0.947,-0.06,0.174,1.439,2.336,1.25,0,0,0
1756,1.325,0.263,0.416,1.362,2.346,0.619,1.127,0.828,0,0,0
1757,1.325,0.212,0.177,0.315,2.914,0.212,0.177,-0.031,0,0,0
1758,1.325,0.48,0.844,0.86,1.969,0.737,0.923,0.575,0,0,0
1759,1.325,0.593,0.788,-0.059,1.349,0.578,0.767,-0.059,1,2,968
1760,1.325,0.457,0.584,-0.06,0.516,0.548,0.9,0.609,0,0,0
1761,1.325,0.48,0.634,1.071,1.668,0.443,0.991,0.993,0,0,0
1762,1.325,0.543,0.9,0.617,1.429,0.538,0.83,0.574,0,0,0
1763,1.325,0.212,0.178,-0.06,0.239,0.403,0.546,0.239,0,0,0
1764,1.325,0.511,0.669,0.697,1.161,0.518,0.678,0.891,1,3,959
1765,1.325,0.888,1.506,1.015,0.764,0.786,1.387,1.514,0,0,0
1766,1.325,0.674,1.214,1.208,1.611,0.643,1.124,1.031,0,0,0
1767,1.325,0.587,0.785,1.391,1.599,0.528,0.746,1.342,0,0,0
1768,1.325,0.655,0.877,-0.058,0.315,1.131,1.895,1.214,0,0,0
1769,1.325,0.397,0.491,0.22,0.601,0.57,0.81,0.593,0,0,0
1770,1.325,0.243,0.276,-0.059,0.327,0.299,0.354,0.306,0,0,0
1771,1.325,0.318,0.364,0.394,0.707,0.472,0.615,0.547,0,0,0
1772,1.325,0.212,0.177,-0.051,2.795,0.212,0.177,-0.058,0,0,0
1773,1.325,0.597,0.869,1.523,2.448,0.892,1.58,1.006,0,0,0
1774,1.325,1.184,2,1.446,2.12,1.385,2.285,1.027,0,0,0
1775,1.325,0.567,0.776,0.774,1.243,0.577,0.888,0.838,0,0,0
1776,1.325,0.467,0.601,0.26,0.96,0.436,0.698,0.525,0,0,0
1777,1.325,0.728,1.287,1.912,2.691,1.061,1.748,1.306,0,0,0
1778,1.325,0.251,0.248,-0.06,0.223,0.547,0.79,0.543,0,0,0
1779,1.325,0.644,0.863,1.555,3.383,0.651,0.908,0.64,0,0,0
1780,1.325,0.568,0.748,0.681,0.932,0.593,0.782,0.329,0,0,0
1781,1.325,0.554,0.737,1.097,2.595,0.825,1.459,0.388,0,0,0
1782,1.325,0.216,0.185,0.051,0.482,0.5,0.644,0.402,0,0,0
1783,1.325,1.016,1.507,1.906,1.339,1.016,1.507,1.906,0,0,0
1784,1.325,0.622,0.83,-0.06,0.121,1.434,2.323,1.191,0,0,0
1785,1.325,0.688,1.186,1.35,2.044,0.715,1.176,1.039,0,0,0
1786,1.325,0.4,0.498,0.263,0.259,0.821,1.342,0.909,0,0,0
1787,1.325,0.785,1.138,-0.06,0.304,1.34,1.993,1.465,0,0,0
1788,1.325,1.191,1.993,1.203,1.725,1.036,1.586,0.848,0,0,0
1789,1.325,0.657,0.883,0.559,0.705,1.008,1.513,0.869,0,0,0
1790,1.325,0.764,1.147,0.801,0.874,0.977,1.565,1.143,0,0,0
1791,1.325,0.445,0.713,0.8,1.81,0.455,0.649,0.719,0,0,0
1792,1.325,0.593,0.959,1.264,1.09,0.65,1.076,1.482,0,0,0
1793,1.325,0.212,0.178,-0.06,0.167,0.61,0.905,0.392,0,0,0
1794,1.325,0.626,0.836,-0.06,0.208,1.408,2.32,1.449,0,0,0
1795,1.325,0.514,0.87,0.26,1.364,0.517,0.849,0.234,0,0,0
1796,1.325,0.571,0.761,0.728,0.831,0.589,0.965,1.076,0,0,0
1797,1.325,0.557,0.738,0.515,0.509,0.903,1.386,1.064,0,0,0
1798,1.325,0.213,0.179,0.609,2.652,0.284,0.303,0.275,0,0,0
1799,1.325,0.656,0.881,1.246,0.752,0.848,1.245,1.915,0,0,0
1800,1.325,0.837,1.418,1.642,2.478,0.92,1.362,0.937,0,0,0
1801,1.325,0.213,0.179,0.358,2.589,0.356,0.51,-0.059,0,0,0
1802,1.325,0.439,0.559,0.706,0.501,0.683,0.949,1.019,0,0,0
1803,1.325,0.66,0.936,1.241,2.47,0.829,1.24,0.777,0,0,0
1804,1.325,0.295,0.352,0.519,0.457,0.417,0.583,0.94,0,0,0
1805,1.325,0.212,0.177,0.211,2.011,0.271,0.441,-0.015,0,0,0
1806,1.325,0.32,0.366,-0.059,0.35,0.616,0.858,0.545,0,0,0
1807,1.325,0.417,0.525,0.128,0.328,1.043,1.581,0.827,0,0,0
1808,1.325,0.216,0.185,0.219,0.285,0.622,0.829,0.355,0,0,0
