id,ra,dec,xpix,ypix,FOURSTARKs_tot,K_flag,K_star,K_fluxrad,totmask,FOURSTARKs,eFOURSTARKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2
439,86.762726,-53.736954,366.34,1878.5,5.968,2,0.46,2.778,0,5.758,0.88,0.428,0.242,1.093,0.115,1.023,0.252,-1.907,0.137,0.102,0.27,0.66,0.847,1.273,0.602,2.815,0.79,7.105,2.583,7.362,2.843
440,86.724266,-53.737148,775.81,1875.52,17.356,0,0.29,3.398,0,11.836,1.25,0.07,0.139,0.479,0.077,-0.858,0.146,0.338,0.106,0.786,0.198,6.055,0.613,0.941,0.982,-0.469,1.052,22.569,3.53,26.611,14.07
441,86.790047,-53.737175,75.44,1873.98,20.439,0,0.07,3.286,1,15.122,0.88,1.683,0.242,2.216,0.115,3.35,0.252,5.213,0.218,7.432,0.332,6.407,1.035,9.657,0.595,10.94,0.77,12.852,5.068,8.975,3.249
442,86.5951,-53.737141,2151.01,1875.66,4.747,0,0.41,2.351,0,4.47,0.885,0.268,0.171,0.73,0.082,1.163,0.183,1.589,0.111,1.835,0.211,1.991,0.658,2.038,0.592,2.907,0.792,5.723,1.823,8.541,4.241
443,86.658638,-53.737194,1474.55,1875.03,12.43,0,0.03,2.853,0,9.482,0.874,-0.04,0.14,0.075,0.073,0.32,0.146,0.269,0.105,0.273,0.192,1.192,0.601,0.118,0.609,1.636,0.806,16.714,2.161,19.661,4.854
444,86.692833,-53.737106,1110.49,1876.47,5.912,0,0.56,2.593,0,5.299,0.881,0.159,0.157,0.371,0.073,1.06,0.146,1.107,0.105,1.294,0.193,1.706,0.602,1.507,0.623,1.476,0.807,3.728,1.146,4.287,2.878
445,86.754829,-53.737091,450.4,1876.12,7.706,0,0.68,2.562,0,6.775,0.873,0.64,0.172,1.292,0.094,1.156,0.178,-0.786,0.124,1.832,0.234,5.861,0.735,4.473,0.61,2.861,0.777,1.482,3.075,3.275,2.988
446,86.620262,-53.737213,1883.13,1874.56,5.449,0,0.44,2.77,0,5.186,0.875,0.58,0.14,0.575,0.073,0.769,0.146,1.364,0.105,2.388,0.192,2.099,0.6,3.018,0.6,3.399,0.78,3.976,1.195,2.902,1.843
447,86.601273,-53.73748,2085.27,1869.6,69.716,0,0.58,2.719,0,56.833,0.881,0.385,0.14,1.129,0.073,4.478,0.146,8.804,0.105,33.038,0.192,40.626,0.6,56.882,0.613,63.405,0.797,21.882,2.757,17.246,5.273
448,86.78199,-53.737541,161.23,1867.58,30.608,0,0.94,2.605,0,24.959,0.877,0.186,0.242,1.001,0.115,3.682,0.252,7.363,0.177,18.543,0.464,22.797,1.035,27.522,0.605,30.686,0.779,16.156,5.272,11.153,4.169
449,86.758362,-53.738029,412.84,1859.21,110.048,0,0.02,4.151,0,64.219,0.885,3.433,0.172,4.837,0.094,5.757,0.19,11.253,0.125,22.215,0.234,23.469,0.737,32.078,0.601,39.143,0.782,67.948,7.141,48.667,6.393
450,86.748123,-53.73698,521.82,1878.24,261.336,3,0.98,2.903,0,202.83,0.932,9.626,0.172,24.223,0.094,62.033,0.179,103.26,0.125,169.346,0.234,188.778,0.736,220.428,0.604,234.81,0.845,142.472,9.566,145.952,9.403
451,86.782799,-53.737965,152.65,1859.91,24.608,1,0.09,4.018,0,14.759,0.878,1.362,0.242,1.269,0.115,1.668,0.252,2.359,0.177,4.771,0.345,6.001,1.035,7.08,0.601,7.925,0.769,14.826,4.51,14.124,3.979
452,86.739044,-53.738033,618.48,1859.4,25.181,0,0.59,4.727,0,13.512,1.147,-999.0,9999.0,1.664,0.095,1.892,0.179,2.571,0.124,5.45,0.234,7.003,0.735,7.013,0.7,7.909,1.012,10.12,2.646,6.605,1.968
453,86.577164,-53.741024,2341.88,1805.61,135248.359,0,0.96,4.904,1,64763.871,1.171,7979.636,0.171,2497.08,0.115,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5713.131,0.737,26821.941,0.808,20280.574,1.263,55055.789,147.894,28444.498,423.09
454,86.65419,-53.738773,1521.87,1846.61,31.431,0,0.3,2.776,0,25.2,0.873,0.322,0.14,0.384,0.073,0.747,0.146,1.105,0.105,1.879,0.192,3.306,0.6,5.272,0.624,11.615,0.795,27.014,3.09,29.04,6.247
455,86.757309,-53.738564,424.06,1849.6,9.066,0,0.63,2.265,0,9.165,0.88,0.625,0.18,1.362,0.094,2.361,0.211,6.217,0.125,9.194,0.27,9.255,0.736,11.384,0.594,12.329,0.782,8.192,2.348,6.094,2.078
456,86.566452,-53.738495,2456.0,1851.0,3.466,1,0.56,8.12,1,-999.0,9999.0,0.024,0.17,0.395,0.094,1.077,0.178,1.26,0.137,0.68,0.235,0.455,0.735,-999.0,9999.0,-999.0,9999.0,1.242,0.838,0.161,1.407
457,86.649109,-53.738792,1575.99,1846.21,23.781,0,0.02,3.024,0,19.099,0.872,1.912,0.139,1.972,0.073,2.334,0.146,2.684,0.104,3.798,0.192,3.448,0.6,8.062,0.599,12.365,0.768,21.823,2.643,25.681,5.74
458,86.73365,-53.738892,675.92,1843.99,104.911,0,0.98,2.708,0,81.663,1.137,0.635,0.172,3.036,0.094,10.429,0.179,19.777,0.125,60.411,0.269,75.039,0.735,94.234,0.917,105.362,1.137,35.945,5.008,24.769,49.12
459,86.65889,-53.738445,1471.9,1852.46,103.167,0,0.91,2.667,0,82.352,0.881,52.677,0.148,74.968,0.073,68.396,0.146,65.879,0.105,67.919,0.21,71.747,0.601,70.919,0.614,61.608,0.802,69.434,4.668,87.053,11.204
460,86.585167,-53.738888,2256.74,1844.15,28.652,0,0.75,2.513,1,25.959,1.01,0.209,0.171,1.896,0.082,1.081,0.179,2.784,0.128,7.572,0.211,7.002,0.659,12.011,0.708,14.116,0.919,34.444,4.725,27.221,8.715
461,86.642021,-53.738983,1651.45,1842.81,94.994,0,0.9,2.716,0,76.956,0.884,0.797,0.141,3.721,0.073,13.561,0.146,24.977,0.105,56.122,0.234,65.241,0.601,82.151,0.609,87.896,0.801,33.413,3.414,24.282,6.292
462,86.664902,-53.738873,1407.88,1844.76,24.856,0,0.97,1.153,0,22.75,0.88,0.31,0.14,0.268,0.073,0.277,0.146,0.626,0.105,0.636,0.192,1.753,0.6,0.173,0.6,0.614,0.816,0.657,0.502,3.631,2.031
463,86.637207,-53.739185,1702.71,1839.17,277.255,0,0.98,2.671,0,220.913,0.882,18.978,0.139,63.02,0.073,131.602,0.146,179.233,0.105,230.521,0.192,249.039,0.6,283.037,0.595,285.69,0.775,72.799,5.026,50.98,8.608
464,86.604813,-53.739292,2047.55,1837.05,66.904,0,0.9,2.672,0,53.275,0.876,0.015,0.14,0.109,0.073,0.526,0.146,1.595,0.105,15.334,0.21,23.684,0.601,44.49,0.619,53.356,0.8,26.001,2.9,20.793,5.676
465,86.618729,-53.739201,1899.42,1838.77,21.543,0,0.03,3.417,0,14.739,0.879,0.057,0.14,0.4,0.073,0.852,0.146,0.578,0.106,0.798,0.192,0.581,0.601,1.572,0.604,3.493,0.781,18.708,2.534,22.484,5.902
466,86.63472,-53.739456,1729.16,1834.27,140.367,0,0.05,3.48,1,94.006,0.877,1.315,0.14,3.065,0.073,9.528,0.146,20.228,0.115,37.703,0.192,40.985,0.6,52.095,0.606,60.969,0.765,41.981,3.716,32.952,6.685
467,86.670265,-53.739223,1350.78,1838.44,17.754,0,0.53,2.577,0,15.169,0.884,-0.017,0.14,0.035,0.073,0.144,0.146,0.329,0.11,0.789,0.192,1.493,0.601,3.715,0.629,6.802,0.791,22.094,2.862,24.234,6.468
468,86.623909,-53.739311,1844.24,1836.8,14.905,0,0.08,2.767,1,12.288,0.883,-0.187,0.14,0.121,0.073,0.25,0.159,0.527,0.105,2.293,0.192,2.718,0.601,5.243,0.601,7.582,0.801,11.647,2.217,9.632,4.147
469,86.695663,-53.739586,1080.39,1831.87,49.322,2,0.0,5.785,0,19.517,0.877,3.466,0.14,4.185,0.073,8.909,0.146,11.563,0.105,13.395,0.192,14.372,0.601,16.5,0.618,16.081,0.791,9.326,1.654,7.403,3.364
470,86.735901,-53.738777,651.96,1846.01,1078.72,0,0.98,2.673,0,839.147,1.157,5.992,0.172,26.529,0.094,97.288,0.179,183.208,0.125,519.795,0.234,715.6,0.736,901.633,0.86,999.192,1.143,321.822,15.739,246.653,13.058
471,86.718658,-53.739414,835.54,1834.75,10.993,0,0.68,2.453,0,9.992,1.059,3.558,0.14,3.318,0.073,3.732,0.146,4.139,0.105,6.334,0.192,7.181,0.601,7.912,0.745,8.168,0.992,10.073,2.554,12.08,9.855
472,86.693268,-53.739716,1105.88,1829.49,28.266,0,0.0,4.015,0,17.073,0.887,0.127,0.14,0.262,0.073,0.395,0.146,0.693,0.105,1.174,0.193,1.606,0.602,2.431,0.601,4.201,0.813,28.582,2.962,38.409,7.358
473,86.60672,-53.7397,2027.31,1829.71,13.619,0,0.11,3.048,0,10.825,0.883,-0.098,0.14,0.069,0.073,0.366,0.146,0.349,0.105,0.583,0.193,0.483,0.602,1.608,0.61,1.551,0.781,19.495,2.316,25.799,5.548
474,86.75338,-53.74065,465.91,1812.06,9565.67,0,1.0,2.682,1,7345.048,0.876,133.739,0.172,595.7,0.094,1371.041,0.21,1153.666,0.174,1600.255,0.272,4128.33,0.737,7218.176,0.619,7836.914,0.78,2651.396,47.852,1803.228,36.035
475,86.59388,-53.739918,2163.98,1825.66,26.803,0,0.07,3.01,0,20.358,0.881,2.956,0.163,0.85,0.074,1.62,0.151,2.242,0.106,2.92,0.193,-0.606,0.607,3.658,0.607,6.178,0.798,26.275,3.103,37.085,7.718
476,86.645744,-53.739796,1611.84,1828.16,7.894,0,0.48,3.492,0,5.991,0.889,0.665,0.14,0.852,0.073,1.552,0.146,2.796,0.105,3.492,0.192,3.282,0.601,4.499,0.593,4.655,0.777,3.761,1.282,3.194,3.034
477,86.68409,-53.73991,1203.62,1826.08,15.29,0,0.72,2.805,0,11.82,0.885,2.738,0.14,2.308,0.078,2.22,0.146,2.747,0.105,3.241,0.233,4.872,0.6,5.719,0.614,6.416,0.797,12.753,2.158,8.911,3.446
478,86.629997,-53.739357,1779.5,1836.05,7067.551,0,1.0,2.819,1,5354.491,0.88,966.149,0.14,1444.053,0.076,1869.908,0.146,1256.059,0.105,1648.081,0.192,4119.824,0.601,7006.736,0.598,6999.277,0.768,1768.239,23.573,1118.686,39.621
479,86.740639,-53.73988,601.58,1826.15,11.225,0,0.63,2.175,0,11.265,1.122,-0.036,0.172,0.102,0.094,0.268,0.179,0.783,0.125,5.521,0.234,8.596,0.737,11.98,0.728,14.823,0.983,5.255,2.225,3.143,1.853
480,86.747849,-53.739864,524.81,1826.28,6.823,0,0.5,2.365,0,6.87,0.943,0.178,0.172,0.673,0.094,1.123,0.179,1.155,0.125,1.075,0.234,1.182,0.735,0.593,0.603,2.379,0.843,11.674,4.222,14.416,3.981
481,86.722748,-53.739914,791.99,1825.75,5.391,0,0.49,2.093,0,5.19,1.181,0.204,0.14,0.117,0.073,-0.39,0.146,0.574,0.105,1.223,0.192,0.114,0.601,1.981,0.848,2.515,0.981,8.189,2.726,13.265,13.379
482,86.743286,-53.739918,573.34,1825.43,17.177,2,0.49,4.047,0,11.195,1.035,0.462,0.172,0.693,0.094,0.472,0.179,1.099,0.125,1.812,0.234,2.741,0.736,4.74,0.701,6.792,0.924,19.703,3.792,20.499,3.68
483,86.656563,-53.739983,1496.6,1824.79,3.678,0,0.47,2.026,0,3.988,0.875,0.466,0.139,0.535,0.073,0.833,0.152,0.975,0.104,1.855,0.192,2.083,0.599,2.114,0.6,3.569,0.771,2.656,1.002,2.131,1.616
484,86.778732,-53.740116,196.01,1821.25,21.355,0,0.01,4.104,0,13.488,0.887,2.063,0.242,2.174,0.115,3.113,0.252,4.772,0.177,7.43,0.332,9.354,1.035,8.355,0.599,10.634,0.793,10.581,3.64,5.168,2.436
485,86.626442,-53.74033,1817.32,1818.49,72.874,0,0.04,3.224,1,53.288,0.878,0.249,0.14,0.624,0.077,0.894,0.146,1.703,0.105,7.896,0.193,11.941,0.602,18.982,0.606,26.019,0.774,60.969,4.863,46.892,8.575
486,86.58326,-53.740101,2277.06,1822.29,38.751,3,0.05,6.553,1,12.877,1.038,0.64,0.171,-3.404,0.082,-7.267,0.179,-2.113,0.13,8.389,0.211,-23.335,0.659,6.31,0.729,13.491,1.003,13.638,2.287,5.164,4.329
487,86.6875,-53.740513,1167.25,1815.16,23.809,0,0.07,3.262,0,16.253,0.876,1.919,0.14,2.082,0.073,3.174,0.157,5.517,0.122,8.135,0.201,8.529,0.601,11.197,0.608,11.547,0.786,9.125,1.766,7.602,3.439
488,86.726868,-53.740376,748.18,1817.39,8.379,0,0.55,1.987,0,9.226,1.404,0.527,0.172,1.175,0.094,3.2,0.179,5.266,0.116,8.288,0.33,8.831,0.736,10.179,1.022,10.16,1.202,5.616,2.192,-0.597,1.343
489,86.795052,-53.740604,22.31,1812.21,186.377,0,0.98,2.562,1,150.972,0.874,26.177,0.242,68.314,0.137,-999.0,9999.0,161.477,0.244,195.846,0.358,235.994,1.068,223.364,0.593,223.929,0.778,55.03,8.271,33.755,7.383
490,86.596184,-53.740845,2139.39,1809.0,31.98,2,0.78,2.752,1,25.104,0.872,-0.022,0.139,224.378,0.08,-0.116,0.235,3.645,0.19,10.163,0.309,650.464,0.599,22.999,0.612,28.007,0.787,16.994,2.336,10.835,3.712
491,86.597275,-53.741005,2127.84,1806.12,38.099,3,0.01,3.621,1,25.679,0.885,0.913,0.14,424.385,0.081,1.479,0.252,2.711,0.216,4.662,0.332,1599.479,0.6,9.164,0.605,10.707,0.809,28.728,2.927,21.412,4.904
492,86.6157,-53.740643,1931.69,1812.79,4.507,0,0.42,2.536,1,5.196,0.878,-0.074,0.139,-0.047,0.086,0.029,0.19,0.52,0.148,0.16,0.238,18.809,0.6,0.317,0.605,-1.255,0.804,8.419,1.366,12.233,3.29
493,86.628975,-53.740986,1790.31,1806.69,60.647,0,0.35,3.978,1,35.571,0.876,31.384,0.14,45.009,0.115,57.792,0.252,59.761,0.218,61.179,0.332,112.192,0.602,59.673,0.601,56.24,0.785,23.567,2.755,18.123,5.479
494,86.739143,-53.740749,617.5,1810.51,15.915,2,0.52,4.179,0,10.886,1.14,1.377,0.172,1.454,0.094,1.784,0.204,2.329,0.175,4.678,0.272,5.582,0.738,6.43,0.716,5.872,1.055,9.814,2.466,7.097,2.113
495,86.739143,-53.740913,617.49,1807.52,14.369,3,0.52,3.789,0,9.88,1.147,1.438,0.172,1.312,0.094,1.824,0.25,1.961,0.218,3.924,0.329,5.427,0.738,5.711,0.719,6.323,1.078,7.528,2.078,6.102,1.858
496,86.62326,-53.741116,1851.13,1804.34,28.118,0,0.11,3.496,1,18.803,0.885,0.262,0.14,0.229,0.115,2.425,0.252,2.405,0.218,5.527,0.332,116.211,0.601,7.464,0.596,9.057,0.781,14.843,2.231,8.695,3.549
497,86.69355,-53.741089,1102.91,1804.82,4.985,0,0.47,2.266,0,4.518,0.881,-0.008,0.139,0.029,0.081,-0.092,0.252,0.203,0.218,1.178,0.331,1.166,0.6,2.121,0.603,2.154,0.789,4.955,1.285,3.378,2.421
498,86.69989,-53.741341,1035.35,1800.2,85.415,0,0.97,2.585,0,68.329,0.88,-0.101,0.14,0.328,0.08,1.669,0.227,4.18,0.194,25.733,0.3,38.292,0.6,59.066,0.61,67.323,0.83,28.848,3.553,19.238,6.078
499,86.641319,-53.741455,1658.93,1798.3,38.947,0,0.01,3.733,1,25.209,0.884,0.003,0.14,0.16,0.078,0.288,0.194,2.757,0.171,3.199,0.255,0.714,0.601,3.619,0.606,8.228,0.79,33.213,3.359,40.108,7.177
500,86.750832,-53.741863,493.07,1790.32,108.109,0,0.02,4.68,0,55.737,0.875,1.276,0.172,1.505,0.094,2.853,0.179,5.151,0.125,13.28,0.235,16.818,0.737,22.359,0.594,29.894,0.766,58.358,6.616,44.886,5.323
501,86.65786,-53.741589,1482.83,1795.92,11.481,0,0.67,3.112,1,8.413,0.878,0.459,0.14,0.34,0.076,0.361,0.171,1.153,0.133,1.983,0.227,2.839,0.6,2.76,0.595,4.625,0.785,6.455,1.463,5.687,2.621
502,86.786804,-53.741627,110.15,1793.91,24.371,0,1.0,1.179,0,21.647,0.875,0.12,0.242,0.024,0.115,0.079,0.252,0.347,0.178,-0.248,0.332,1.165,1.035,0.007,0.596,0.426,0.789,-0.09,0.905,1.472,2.168
503,86.60421,-53.741741,2053.99,1792.99,4.374,0,0.44,2.76,1,3.137,0.876,0.807,0.139,4.677,0.073,0.857,0.156,0.038,0.105,1.733,0.193,-0.54,0.599,2.263,0.613,2.667,0.797,2.489,0.636,-0.288,0.359
504,86.676056,-53.741871,1289.15,1790.83,13.718,0,0.13,2.75,1,9.925,0.886,0.653,0.14,0.922,0.073,1.12,0.146,1.307,0.105,1.804,0.192,1.344,0.601,2.202,0.633,4.738,0.799,11.959,1.852,17.823,4.629
505,86.688477,-53.741848,1156.94,1791.13,2.884,0,0.42,1.555,1,3.012,0.884,0.123,0.14,-0.019,0.073,-0.034,0.146,0.277,0.108,1.092,0.192,1.6,0.601,2.057,0.619,3.727,0.801,1.984,0.805,0.508,1.136
506,86.615204,-53.742256,1936.92,1783.73,60.479,3,0.67,2.83,0,46.854,0.881,19.882,0.14,33.315,0.073,52.805,0.146,62.15,0.105,69.892,0.27,67.911,0.601,75.18,0.619,70.62,0.799,24.567,2.716,16.754,4.464
507,86.614166,-53.742638,1948.0,1776.89,79.078,3,0.03,3.675,0,49.328,0.871,0.672,0.139,0.663,0.073,1.008,0.146,1.865,0.104,5.23,0.195,7.837,0.6,10.305,0.594,15.41,0.791,66.377,4.211,61.269,8.347
508,86.659592,-53.742146,1464.38,1785.89,19.094,0,0.69,2.765,0,14.227,0.871,0.005,0.139,0.241,0.073,0.84,0.146,1.789,0.11,8.418,0.234,11.3,0.6,15.751,0.608,18.446,0.785,7.9,1.53,5.437,2.507
509,86.709717,-53.742073,930.78,1786.96,6.304,0,0.53,2.602,0,4.944,0.887,0.935,0.14,0.859,0.073,0.838,0.146,1.202,0.105,2.642,0.192,2.941,0.601,3.009,0.622,5.107,0.81,2.646,1.0,1.384,2.03
510,86.63903,-53.742161,1683.26,1785.56,9.68,0,0.22,2.433,0,8.967,0.88,0.947,0.14,1.172,0.074,2.453,0.146,3.756,0.105,5.105,0.192,6.455,0.601,7.003,0.598,6.187,0.775,5.111,1.552,2.849,2.323
511,86.603867,-53.742176,2057.58,1785.12,3.995,0,0.39,2.151,0,4.15,0.871,-0.073,0.139,-3.077,0.073,0.057,0.146,0.261,0.104,0.315,0.192,-15.911,0.6,-0.468,0.601,1.363,0.785,3.808,0.884,1.104,0.853
512,86.702713,-53.74239,1005.31,1781.34,2.563,2,0.48,1.688,0,3.569,0.882,0.224,0.14,0.78,0.073,0.932,0.146,0.987,0.105,1.139,0.192,1.151,0.601,1.92,0.618,2.38,0.807,3.155,1.042,4.979,2.778
513,86.643753,-53.742367,1633.04,1781.86,5.058,0,0.42,2.21,0,4.407,0.882,-0.087,0.14,0.102,0.073,0.277,0.146,0.279,0.105,1.155,0.192,1.272,0.601,2.562,0.602,3.477,0.778,3.927,1.382,2.223,2.072
514,86.670784,-53.742634,1345.22,1777.07,31.35,0,0.01,3.531,0,20.013,0.884,0.378,0.14,0.368,0.073,0.982,0.146,1.788,0.105,4.193,0.2,4.929,0.601,7.488,0.621,8.163,0.807,19.088,2.449,14.648,4.297
515,86.711945,-53.742607,907.1,1777.35,12.925,0,0.0,3.056,0,10.08,0.886,2.745,0.14,3.083,0.073,3.302,0.146,3.486,0.105,4.749,0.192,5.15,0.601,6.167,0.617,7.531,0.805,8.761,2.029,7.519,5.639
516,86.631332,-53.742584,1765.24,1777.91,7.676,0,0.39,2.9,0,6.426,0.88,0.999,0.14,1.461,0.073,1.9,0.155,2.025,0.105,2.269,0.192,2.321,0.601,2.487,0.608,3.65,0.802,7.179,1.573,9.169,3.779
517,86.748116,-53.742649,522.04,1776.19,9.497,0,0.6,2.923,0,8.701,0.935,0.848,0.222,1.246,0.11,1.652,0.179,1.557,0.125,1.653,0.234,1.373,0.736,2.354,0.592,4.22,0.832,14.949,3.588,24.063,4.19
518,86.624191,-53.743031,1841.26,1769.88,40.64,0,0.04,3.211,0,30.176,0.875,0.722,0.14,0.844,0.073,1.053,0.146,1.804,0.105,4.729,0.192,7.425,0.601,11.406,0.612,13.481,0.817,32.866,3.355,24.679,5.893
519,86.659065,-53.74284,1469.96,1773.37,13.063,0,0.02,3.21,0,9.208,0.888,4.089,0.14,4.098,0.073,4.139,0.146,4.31,0.105,7.088,0.192,8.114,0.601,8.558,0.61,9.114,0.794,6.185,1.307,4.436,2.142
520,86.657936,-53.739807,1482.04,1827.96,13.245,0,0.0,3.102,0,10.248,0.883,0.995,0.14,1.499,0.073,2.549,0.146,4.511,0.105,6.406,0.192,7.056,0.653,8.465,0.607,7.694,0.781,7.525,1.692,5.608,3.011
521,86.681831,-53.742943,1227.63,1771.47,5.113,0,0.37,2.719,0,4.784,0.89,1.839,0.14,1.802,0.073,1.905,0.146,2.147,0.105,2.4,0.192,2.779,0.601,4.269,0.629,5.296,0.785,4.157,1.064,6.138,2.809
522,86.591606,-53.743168,2188.15,1767.17,49.331,0,0.0,4.857,0,24.025,0.889,2.572,0.14,2.369,0.073,2.856,0.146,3.557,0.105,7.074,0.192,7.813,0.601,13.083,0.604,13.787,0.79,28.67,2.932,20.812,4.921
523,86.678581,-53.743031,1262.22,1769.89,4.741,0,0.67,2.001,0,4.503,0.887,0.423,0.146,0.526,0.081,0.858,0.146,0.804,0.111,1.031,0.192,1.273,0.6,2.709,0.627,2.989,0.807,4.273,1.077,3.201,1.84
524,86.744942,-53.743458,555.85,1761.67,768.602,0,0.98,2.571,0,612.72,1.023,325.244,0.172,559.245,0.094,826.839,0.197,753.886,0.125,857.237,0.234,1121.291,0.736,1098.802,0.656,1033.117,0.934,205.762,13.436,134.393,9.752
525,86.720352,-53.743256,817.55,1765.57,26.273,0,0.03,3.06,0,20.196,1.084,0.728,0.14,1.003,0.081,1.217,0.146,1.829,0.105,3.288,0.192,5.09,0.601,6.797,0.755,9.095,0.994,19.754,3.324,16.117,11.497
526,86.674484,-53.743359,1305.86,1764.04,13.402,0,0.12,2.419,0,12.262,0.885,1.044,0.14,1.03,0.073,1.443,0.146,1.987,0.105,3.57,0.192,4.496,0.601,6.524,0.602,6.752,0.785,15.086,2.53,10.721,4.286
527,86.725677,-53.743317,760.87,1764.44,19.868,0,0.64,2.865,0,16.057,1.406,0.343,0.159,1.094,0.089,1.773,0.157,5.823,0.112,11.497,0.242,19.793,0.674,15.454,1.064,15.421,1.102,5.443,1.881,2.378,4.447
528,86.782623,-53.74324,154.68,1764.94,9.884,0,0.48,3.041,0,7.367,0.882,-0.264,0.242,0.427,0.115,1.445,0.252,1.893,0.177,2.571,0.332,1.845,1.035,3.101,0.593,2.444,0.792,3.107,1.992,6.224,2.999
529,86.787842,-53.743176,99.12,1766.02,4.966,0,0.47,2.44,0,4.823,0.874,-999.0,9999.0,0.395,0.115,0.664,0.252,1.302,0.177,1.015,0.332,1.509,1.035,0.861,0.615,2.485,0.779,5.112,2.702,10.052,4.794
530,86.645424,-53.743717,1615.22,1757.58,90.418,0,0.05,3.344,0,62.44,0.874,-0.079,0.14,0.084,0.073,0.399,0.146,1.621,0.105,6.696,0.195,9.908,0.6,17.68,0.619,25.436,0.784,68.955,4.757,54.014,8.387
531,86.717911,-53.743671,843.58,1758.14,53.324,0,0.05,3.365,0,36.377,1.027,0.259,0.14,0.262,0.073,0.703,0.146,2.037,0.105,6.707,0.192,9.622,0.6,13.739,0.726,18.981,0.976,34.934,4.326,29.573,14.832
532,86.72171,-53.738575,803.04,1849.83,13.629,0,0.71,3.062,0,10.476,1.139,1.81,0.14,1.701,0.073,1.992,0.148,2.477,0.105,4.685,0.192,6.683,0.601,7.155,0.809,5.912,0.971,7.293,2.053,3.351,5.686
533,86.698387,-53.743454,1051.4,1762.17,13.27,0,0.67,0.869,0,12.078,0.89,0.102,0.14,0.043,0.073,-0.041,0.146,-0.017,0.105,-0.023,0.192,0.117,0.601,0.319,0.612,0.403,0.796,0.595,0.359,-0.463,0.29
534,86.614471,-53.743687,1944.67,1758.02,47.547,0,0.01,3.657,0,29.613,0.873,0.375,0.151,0.394,0.073,0.766,0.146,1.523,0.105,4.765,0.192,6.193,0.609,10.022,0.607,13.0,0.782,40.418,3.426,34.499,6.473
535,86.731155,-53.743763,702.58,1756.32,57.143,0,0.98,2.74,0,44.485,1.179,0.284,0.172,1.535,0.094,6.294,0.179,12.428,0.116,32.885,0.234,39.319,0.736,50.851,0.838,55.004,1.002,15.085,3.052,10.594,8.974
536,86.794685,-53.743591,26.32,1758.44,4.832,0,0.39,2.518,1,4.572,0.874,-0.051,0.242,0.64,0.115,-4.772,0.252,1.559,0.218,0.842,0.332,11.593,1.034,3.038,0.595,2.997,0.784,3.65,2.155,6.06,3.332
537,86.659218,-53.743748,1468.4,1757.06,18.131,0,0.71,0.993,0,15.747,0.875,-0.138,0.168,-0.049,0.073,0.041,0.146,0.008,0.105,-0.083,0.192,-0.52,0.6,0.062,0.612,0.18,0.799,0.753,0.622,-0.583,0.672
538,86.60141,-53.743763,2083.71,1756.57,9.402,0,0.67,0.844,0,8.331,0.871,-0.023,0.14,-0.014,0.073,-0.121,0.146,-0.034,0.105,-0.213,0.192,0.498,0.6,-0.297,0.619,-0.312,0.787,2.294,0.925,0.008,0.584
539,86.680214,-53.744183,1244.83,1749.17,223.54,0,0.96,2.691,0,172.686,0.876,0.482,0.14,2.023,0.073,8.549,0.146,18.353,0.105,84.45,0.24,111.932,0.601,161.725,0.607,183.851,0.798,70.1,4.948,48.242,8.11
540,86.592415,-53.744186,2179.52,1748.82,64.835,0,0.01,3.897,0,40.23,0.878,0.943,0.14,0.874,0.073,1.412,0.146,2.538,0.105,7.593,0.192,9.373,0.601,13.409,0.602,17.948,0.79,47.457,3.959,35.703,6.754
541,86.779831,-53.743816,184.41,1754.69,4.702,0,0.49,2.297,0,4.836,0.878,0.608,0.242,1.241,0.115,1.649,0.252,1.674,0.177,1.552,0.331,1.325,1.033,1.338,0.6,3.113,0.765,2.204,2.133,-0.369,1.305
542,86.683998,-53.743938,1204.57,1753.54,8.503,0,0.68,3.242,0,5.769,0.882,1.455,0.14,1.916,0.073,2.098,0.146,2.219,0.106,2.53,0.192,2.55,0.601,4.598,0.613,5.76,0.79,5.743,1.501,6.883,3.07
543,86.688446,-53.74403,1157.27,1751.87,9.088,0,0.58,3.325,0,6.077,0.893,1.236,0.168,1.672,0.073,2.979,0.178,2.916,0.105,4.022,0.192,4.93,0.601,4.843,0.634,6.673,0.805,6.153,1.303,5.526,2.308
544,86.767044,-53.738758,320.39,1845.92,146.496,0,0.02,4.405,0,81.345,0.887,12.223,0.242,14.634,0.115,28.067,0.252,38.562,0.136,48.004,0.27,53.542,0.845,56.102,0.613,61.613,0.775,39.577,5.756,39.112,5.903
545,86.60038,-53.744274,2094.73,1747.36,12.245,0,0.56,4.114,0,7.676,0.878,2.046,0.14,2.013,0.073,2.073,0.146,3.487,0.105,5.064,0.193,6.322,0.6,5.949,0.605,6.153,0.831,7.369,1.231,4.169,1.735
