PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,UMINB,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
1713,1.067,0.852,1.487,1.06,1.052,0.703,1.2,1.073,0,0,0
1714,1.067,1.162,1.976,1.201,1.498,0.859,1.376,0.867,0,0,0
1715,1.067,1.432,2.334,1.498,1.541,1.19,1.922,1.186,0,0,0
1716,1.067,0.525,0.685,0.471,0.595,0.653,0.888,0.562,0,0,0
1717,1.067,0.76,1.1,0.765,0.362,1.31,2.084,1.235,0,0,0
1718,1.067,0.722,1.313,1.207,0.232,0.213,0.212,1.602,0,0,0
1719,1.067,1.244,1.951,0.407,0.594,1.415,2.318,1.247,0,0,0
1720,1.067,0.213,0.179,-0.06,0.063,0.473,0.59,0.253,0,0,0
1721,1.067,0.213,0.18,-0.06,0.061,0.545,0.711,0.308,0,0,0
1722,1.067,1.01,1.629,0.874,1.003,1.059,1.735,0.956,0,0,0
1723,1.067,1.437,2.339,1.247,0.927,1.339,2.213,1.247,0,0,0
1724,1.067,0.422,0.723,0.57,1.278,0.461,0.791,0.396,0,0,0
1725,1.067,1.284,2.145,1.16,1.449,1.063,1.643,0.724,0,0,0
1726,1.067,0.212,0.177,-0.06,0.068,0.328,0.436,0.077,0,0,0
1727,1.067,0.917,1.415,0.942,0.874,0.942,1.535,1.162,0,0,0
1728,1.067,0.213,0.179,-0.06,0.049,0.418,0.527,0.267,0,0,0
1729,1.067,0.76,1.09,0.709,0.396,1.25,1.973,1.181,0,0,0
1730,1.067,0.527,0.721,0.425,0.855,0.531,0.804,0.515,0,0,0
1731,1.067,0.721,1.298,1.53,1.98,1.097,1.891,0.888,0,0,0
1732,1.067,0.95,1.395,0.276,0.363,1.186,2.142,1.301,0,0,0
1733,1.067,0.749,1.033,0.598,0.635,0.925,1.47,0.775,0,0,0
1734,1.067,1.12,1.785,0.959,0.868,1.254,2.065,1.205,0,0,0
1735,1.067,0.831,1.229,1.247,-1,0,0,0,0,0,0
1736,1.067,0.563,0.866,0.535,0.83,0.57,0.875,0.678,0,0,0
1737,1.067,0.381,0.468,1.361,1.307,0.38,0.638,1.151,0,0,0
1738,1.067,1.199,1.986,1.065,0.976,1.32,2.182,1.212,0,0,0
1739,1.067,0.931,1.458,0.267,0.364,1.038,1.965,1.461,0,0,0
1740,1.067,0.656,0.879,0.11,0.217,1.399,1.709,0.811,0,0,0
1741,1.067,0.893,1.335,1.142,0.692,0.944,1.596,1.751,0,0,0
1742,1.067,0.213,0.179,0.72,0.357,0.269,0.299,0.762,0,0,0
1743,1.067,0.444,0.603,0.489,0.908,0.45,0.613,0.54,0,0,0
1744,1.067,0.248,0.269,0.215,0.271,0.535,0.728,0.556,0,0,0
1745,1.067,1.092,1.667,1.072,0.874,1.241,2.04,1.263,0,0,0
1746,1.067,0.882,1.623,1.781,2.191,0.999,1.608,0.877,0,0,0
1747,1.067,0.231,0.209,0.047,0.539,0.36,0.446,0.255,0,0,0
1748,1.067,1.076,1.698,1.162,0.911,1.183,1.949,1.338,0,0,0
1749,1.067,0.804,1.167,1.191,-1,0,0,0,0,0,0
1750,1.067,0.215,0.203,0.263,0.312,0.409,0.531,0.447,0,0,0
1751,1.067,1.19,1.969,1.044,1.101,1.169,1.909,1.001,0,0,0
1752,1.067,0.212,0.178,0.486,2.704,0.404,0.472,-0.06,0,0,0
1753,1.067,0.332,0.519,0.758,1.537,0.449,0.675,0.528,1,2,1006
1754,1.067,1.157,1.969,1.017,1.328,0.942,1.609,0.792,0,0,0
1755,1.067,0.446,0.752,0.866,2.206,0.53,0.657,0.258,0,0,0
1756,1.067,0.313,0.352,1.404,-1,0,0,0,0,0,0
1757,1.067,0.355,0.422,1.442,2.648,0.632,1.16,0.175,0,0,0
1758,1.067,1.349,2.224,-0.02,2.821,0.222,0.177,-0.06,0,0,0
1759,1.067,0.457,0.588,0.722,0.587,0.474,0.786,1.017,0,0,0
1760,1.067,0.563,0.948,1.122,1.321,0.689,1.134,0.925,0,0,0
1761,1.067,0.506,0.663,1.461,1.878,0.637,1.295,0.797,0,0,0
1762,1.067,1.213,2.036,1.393,1.351,1.129,1.806,1.243,0,0,0
1763,1.067,0.644,1.162,0.691,-1,0,0,0,0,0,0
1764,1.067,0.53,0.737,0.883,1.168,0.551,0.752,0.785,0,0,0
1765,1.067,0.56,0.74,-0.054,0.055,1.359,2.254,1.279,0,0,0
1766,1.067,0.212,0.178,1.087,2.073,0.43,0.805,0.555,0,0,0
1767,1.067,0.346,0.414,0.207,0.703,0.358,0.485,0.302,0,0,0
1768,1.067,1.048,1.583,0.36,0.702,1.427,2.29,0.937,0,0,0
1769,1.067,0.396,0.49,0.928,0.529,0.485,0.631,1.02,0,0,0
1770,1.067,0.575,1.025,0.945,1.362,0.567,0.982,0.788,0,0,0
1771,1.067,0.862,1.274,1.735,0.808,0.798,1.289,1.9,0,0,0
1772,1.067,0.294,0.379,0.338,0.326,0.577,0.788,0.845,0,0,0
1773,1.067,0.87,1.285,0.815,0.539,1.041,1.629,0.935,0,0,0
1774,1.067,0.484,0.62,0.399,0.588,0.581,0.867,0.551,0,0,0
1775,1.067,0.641,0.861,1.088,0.791,0.645,0.97,1.356,0,0,0
1776,1.067,0.933,1.482,0.405,0.533,1.32,2.214,1.247,0,0,0
1777,1.067,0.579,0.832,0.545,0.587,0.585,1.034,0.932,0,0,0
1778,1.067,0.418,0.525,1.913,1.78,0.667,1.53,1.589,0,0,0
1779,1.067,0.757,1.24,0.84,1.051,0.714,1.161,0.947,0,0,0
1780,1.067,0.99,1.756,1.517,1.779,1.178,1.782,1.019,0,0,0
1781,1.067,0.212,0.178,0.7,1.828,0.212,0.178,0.361,0,0,0
1782,1.067,0.511,0.669,0.408,0.962,0.507,0.684,0.472,0,0,0
1783,1.067,0.637,0.856,-0.061,0.071,0.663,1.425,1.461,0,0,0
1784,1.067,1.439,2.341,0.695,0.787,1.44,2.341,1.247,0,0,0
1785,1.067,0.7,0.98,0.651,0.824,0.762,1.186,0.82,0,0,0
1786,1.067,0.666,0.901,0.085,0.139,1.437,2.339,1.512,0,0,0
1787,1.067,0.982,1.473,0.812,-1,0,0,0,0,0,0
1788,1.067,0.278,0.659,1.137,0.192,0.212,0.177,1.806,0,0,0
1789,1.067,0.516,0.745,0.903,0.872,0.551,0.857,1.015,0,0,0
1790,1.067,0.212,0.178,-0.06,0.025,0.284,0.311,0.134,0,0,0
1791,1.067,0.766,1.365,1.647,1.375,0.69,1.155,1.32,0,0,0
1792,1.067,0.952,1.483,0.381,0.368,1.184,2.118,1.503,0,0,0
1793,1.067,0.498,0.648,0.02,0.112,0.723,1.189,0.902,0,0,0
1794,1.067,1.053,1.579,0.399,0.565,1.372,2.278,1.247,0,0,0
1795,1.067,0.433,0.675,0.572,1.395,0.485,0.632,0.427,1,1,1158
1796,1.067,1.44,2.341,1.247,-1,0,0,0,0,0,0
1797,1.067,0.214,0.181,-0.059,0.07,0.736,1.117,0.581,0,0,0
1798,1.067,0.585,0.779,0.308,0.449,0.754,1.195,0.816,0,0,0
1799,1.067,0.511,0.685,0.408,0.901,0.518,0.732,0.462,0,0,0
1800,1.067,0.78,1.222,1.025,0.826,0.918,1.468,1.25,0,0,0
1801,1.067,1.44,2.341,0.99,0.778,1.44,2.341,1.247,0,0,0
1802,1.067,0.214,0.181,-0.06,0.21,0.564,0.923,0.43,0,0,0
1803,1.067,0.212,0.177,0.445,-1,0,0,0,0,0,0
1804,1.067,0.943,1.654,0.845,1.108,0.967,1.691,0.796,0,0,0
1805,1.067,0.701,0.973,0.382,0.26,0.962,1.498,1.739,0,0,0
1806,1.067,0.212,2.036,1.247,0.868,0.212,0.177,1.25,0,0,0
1807,1.067,0,0,0,-1,0,0,0,0,0,0
1808,1.067,0.745,1.058,0.066,0.119,1.225,2.074,1.515,0,0,0
1809,1.067,0.942,1.447,0.796,0.855,1.092,1.774,0.989,0,0,0
1810,1.067,1.184,1.843,0.389,5.04,0.212,0.177,-0.061,0,0,0
1811,1.067,0.394,0.652,0.476,1.162,0.407,0.633,0.41,0,0,0
1812,1.067,0.653,0.875,-0.06,0.849,0.694,0.957,-0.055,0,0,0
1813,1.067,0.359,0.577,1.335,1.501,0.534,1.019,0.775,0,0,0
1814,1.067,0.804,1.376,1.52,1.417,0.946,1.584,1.124,0,0,0
1815,1.067,0.777,1.108,0.186,0.252,1.304,2.195,1.427,0,0,0
1816,1.067,0.455,0.638,0.365,0.559,0.52,0.72,0.658,0,0,0
1817,1.067,0.372,0.611,0.864,1.746,0.536,0.744,0.375,0,0,0
1818,1.067,1.195,1.878,0.419,5.346,0.212,0.177,-0.06,0,0,0
1819,1.067,0.486,0.635,1.783,0.912,0.481,0.623,1.703,0,0,0
1820,1.067,1.049,1.816,0.675,0.016,0.818,1.355,1.914,0,0,0
1821,1.067,0.263,0.268,0.733,3.222,0.294,0.406,0.624,0,0,0
1822,1.067,0.304,0.422,0.061,0.22,0.504,0.783,0.693,0,0,0
1823,1.067,0.917,1.615,0.371,0.105,0.212,0.178,0.995,0,0,0
1824,1.067,0.213,0.179,-0.06,0.07,0.847,1.303,0.496,0,0,0
1825,1.067,0.555,0.983,-0.059,0.099,0.49,0.498,0.953,0,0,0
1826,1.067,0.213,0.179,0.81,0.595,0.218,0.189,1.905,0,0,0
1827,1.067,0.498,0.758,0.45,1.021,0.495,0.783,0.466,0,0,0
1828,1.067,0.734,1.02,0.142,0.229,1.406,2.331,1.523,0,0,0
1829,1.067,1.274,2.103,1.044,1.107,1.175,1.971,0.994,0,0,0
1830,1.067,0.879,1.451,1.21,0.835,1.071,1.738,1.402,0,0,0
1831,1.067,0.3,0.338,-0.061,0.559,0.278,0.289,-0.06,0,0,0
1832,1.067,0.867,1.393,0.354,0.363,1.103,1.993,1.287,0,0,0
1833,1.067,0.507,0.663,0.49,0.942,0.497,0.648,0.579,0,0,0
1834,1.067,0.5,0.664,1.247,-1,0,0,0,0,0,0
1835,1.067,0.733,1.013,0.132,0.221,1.438,2.339,1.517,0,0,0
1836,1.067,0.402,0.5,0.227,0.72,0.441,0.572,0.328,0,0,0
1837,1.067,0.386,0.474,0.065,0.132,0.948,1.529,0.77,0,0,0
1838,1.067,1.232,2.069,1.302,1.368,1.078,1.809,1.213,0,0,0
1839,1.067,0.585,1.102,1.518,-1,0,0,0,0,0,0
1840,1.067,0.742,1.076,1.583,2.168,0.841,1.209,0.764,0,0,0
1841,1.067,0.498,0.649,1.835,2.298,0.672,1.189,0.673,0,0,0
1842,1.067,0.996,1.67,1.679,1.177,0.852,1.43,1.711,0,0,0
1843,1.067,0.471,0.608,1.707,2.471,0.603,1.049,1.254,0,0,0
1844,1.067,1.269,2.083,1.513,1.589,1.052,1.863,1.325,0,0,0
1845,1.067,0.636,0.851,0.038,0.094,1.435,2.339,1.351,0,0,0
1846,1.067,1.212,2.04,1.184,1.262,1.07,1.756,1.038,0,0,0
1847,1.067,0.678,0.918,-0.046,0.226,1.155,1.906,1.199,0,0,0
1848,1.067,1.288,2.129,1.236,1.103,1.245,2.058,1.202,0,0,0
1849,1.067,0.898,1.351,0.168,0.307,1.233,2.044,1.53,0,0,0
1850,1.067,1.321,2.184,0.227,0.172,0.759,1.411,1.914,0,0,0
1851,1.067,0.679,0.931,1.102,1.003,0.693,0.969,1.011,0,0,0
1852,1.067,0.869,1.53,1.525,1.823,0.973,1.76,1.231,0,0,0
1853,1.067,0.212,0.177,0.527,1.195,0.212,0.177,1.243,0,0,0
1854,1.067,0.517,0.802,1.71,1.546,0.72,1.24,1.254,0,0,0
1855,1.067,0.537,0.841,0.37,1.146,0.507,0.726,0.305,0,0,0
1856,1.067,0.381,0.467,0.377,0.916,0.388,0.497,0.388,0,0,0
1857,1.067,1.219,2.028,1.154,1.214,1.103,1.816,1.013,0,0,0
1858,1.067,0.658,1.088,0.973,0.987,0.66,1.142,0.992,0,0,0
1859,1.067,1.093,1.873,1.043,1.205,1.021,1.672,1,0,0,0
1860,1.067,0.442,0.564,0.214,0.571,0.547,0.763,0.516,0,0,0
1861,1.067,1.331,2.204,1.512,1.74,1.406,2.108,1.328,0,0,0
1862,1.067,0.938,1.431,0.985,0.731,1.176,1.959,1.236,0,0,0
1863,1.067,1.052,1.585,-0.053,-1,0,0,0,0,0,0
1864,1.067,0.653,1.056,1.026,0.893,0.704,1.212,1.168,1,1,1203
1865,1.067,0.657,0.988,0.894,0.904,0.71,1.163,1.051,0,0,0
1866,1.067,0.331,0.389,0.318,0.448,0.549,0.781,0.536,0,0,0
1867,1.067,0.212,0.177,-0.06,0.609,0.212,0.177,1.141,0,0,0
1868,1.067,0.67,0.902,0.179,0.375,1.165,1.903,1.076,0,0,0
1869,1.067,0.963,1.515,1.909,-1,0,0,0,0,0,0
1870,1.067,0.657,1.085,0.928,0.233,1.09,1.837,1.588,0,0,0
1871,1.067,0.515,0.917,0.698,1.507,0.602,0.837,0.415,0,0,0
1872,1.067,1.293,2.151,1.515,2.036,1.173,1.943,1.748,0,0,0
1873,1.067,0.919,1.485,1.518,1.82,0.789,1.332,0.871,0,0,0
1874,1.067,0.407,0.509,-0.043,0.01,1.43,2.324,1.145,0,0,0
1875,1.067,0.297,0.334,1.177,2.113,0.435,0.666,0.393,0,0,0
1876,1.067,0.531,0.705,0.335,1.066,0.531,0.705,0.335,5,99,0
1877,1.067,0.87,1.328,0.993,1.374,0.824,1.232,0.734,1,2,1198
1878,1.067,0.486,0.787,0.016,0.024,1.194,1.595,0.94,0,0,0
1879,1.067,1.438,2.339,0.759,0.654,1.44,2.341,1.247,0,0,0
1880,1.067,0.875,1.541,1.523,1.727,1.01,1.74,1.117,0,0,0
1881,1.067,0.656,0.885,0.664,0.469,0.875,1.462,1.083,0,0,0
1882,1.067,0.213,0.182,-0.031,0.06,0.518,0.737,0.558,0,0,0
1883,1.067,1.223,1.994,1.001,0.757,1.428,2.334,1.286,0,0,0
1884,1.067,0.97,1.724,-0.061,0.718,0.706,1.237,0.691,0,0,0
1885,1.067,0.47,0.636,0.56,0.292,0.7,1.157,1.036,0,0,0
1886,1.067,1.213,1.978,0.595,0.645,1.439,2.34,1.247,0,0,0
1887,1.067,1.176,1.835,0.402,0.716,1.439,2.34,0.997,0,0,0
1888,1.067,1.001,1.555,0.35,0.823,1.304,2.079,0.634,0,0,0
1889,1.067,0.517,0.881,0.366,1.044,0.544,0.909,0.378,0,0,0
1890,1.067,0.212,0.177,-0.061,-1,0,0,0,0,0,0
1891,1.067,1.083,1.675,0.947,0.916,1.167,1.92,1.126,0,0,0
1892,1.067,1.109,1.827,0.523,5.592,0.212,0.177,-0.058,0,0,0
1893,1.067,0.212,0.178,1.119,2.169,0.394,0.66,0.761,0,0,0
1894,1.067,0.788,1.165,0.78,0.952,0.796,1.259,0.841,0,0,0
1895,1.067,0.893,1.542,1.264,0.159,0.375,0.87,1.913,1,1,1182
1896,1.067,0.298,0.427,0.892,2.558,0.589,0.779,-0.054,0,0,0
1897,1.067,0.95,1.507,0.331,0.778,1.199,1.951,0.652,0,0,0
1898,1.067,0.787,1.348,1.852,1.601,0.79,1.212,1.667,0,0,0
1899,1.067,0.739,1.308,1.258,1.49,0.831,1.317,0.957,0,0,0
1900,1.067,0.385,0.474,0.254,0.551,0.538,0.712,0.456,0,0,0
1901,1.067,0.517,0.699,0.5,0.596,0.584,0.83,0.775,0,0,0
1902,1.067,0.911,1.473,1.743,0.866,0.787,1.36,1.914,0,0,0
1903,1.067,0.961,1.679,1.205,1.243,0.908,1.545,1.077,0,0,0
1904,1.067,1.182,2.004,1.515,1.63,1.105,1.81,1.186,0,0,0
1905,1.067,0.656,0.88,0.089,0.272,1.059,1.779,0.796,0,0,0
1906,1.067,0.963,1.528,0.87,0.904,0.968,1.613,1.061,0,0,0
1907,1.067,0.63,0.838,0.509,0.833,0.699,1.051,0.657,0,0,0
1908,1.067,0.646,0.862,0.035,0.084,1.41,2.323,1.286,0,0,0
1909,1.067,0.527,0.697,0.42,0.462,0.722,1.121,0.843,0,0,0
1910,1.067,0.847,1.348,1.228,0.945,0.85,1.392,1.376,0,0,0
1911,1.067,0.361,0.496,-0.056,0.01,1.439,2.339,0.969,0,0,0
1912,1.067,1.104,1.781,0.896,0.864,1.414,2.275,1.157,0,0,0
1913,1.067,0.634,1.075,0.149,0.01,1.076,1.426,1.036,0,0,0
1914,1.067,0.874,1.432,1.088,0.841,1.136,1.926,1.312,0,0,0
1915,1.067,0.367,0.442,0.218,0.583,0.466,0.644,0.362,0,0,0
1916,1.067,0.735,1.081,0.908,0.532,0.893,1.477,1.358,0,0,0
1917,1.067,0.662,0.919,0.574,0.339,1.167,1.883,1.159,0,0,0
1918,1.067,0.325,0.374,0.95,2.305,0.452,0.731,0.38,0,0,0
1919,1.067,1.03,1.727,1.666,1.481,0.889,1.372,1.682,0,0,0
1920,1.067,0.764,1.147,0.628,0.918,0.734,1.207,0.789,0,0,0
1921,1.067,0.872,1.403,0.738,0.886,0.82,1.431,0.95,0,0,0
1922,1.067,0.659,1.165,0.704,1.239,0.655,1.128,0.614,0,0,0
1923,1.067,0.451,0.78,0.48,0.87,0.362,0.603,0.785,0,0,0
1924,1.067,0.219,0.211,-0.06,0.069,0.846,1.219,0.508,0,0,0
1925,1.067,0.458,0.805,0.586,1.426,0.54,0.811,0.363,0,0,0
1926,1.067,0.213,0.18,-0.06,0.077,0.671,0.959,0.488,0,0,0
1927,1.067,0.811,1.354,1.137,1.217,0.778,1.178,1.057,0,0,0
1928,1.067,0.722,1.01,0.311,0.362,1.122,1.776,0.961,0,0,0
1929,1.067,0.213,0.179,-0.06,-1,0,0,0,0,0,0
1930,1.067,0.953,1.458,1.171,0.79,1.136,1.857,1.326,0,0,0
1931,1.067,1.017,1.752,0.766,0.217,0.213,1.283,1.915,0,0,0
1932,1.067,0.212,0.178,-0.06,1.643,0.212,0.178,-0.059,0,0,0
1933,1.067,0.911,1.635,1.719,1.997,1.345,2.219,1.242,0,0,0
1934,1.067,0.817,1.335,1.008,0.862,0.94,1.61,1.253,0,0,0
1935,1.067,0.54,0.707,0.095,0.094,1.436,2.34,1.192,0,0,0
1936,1.067,0.556,0.884,0.647,0.216,1.098,1.827,1.255,0,0,0
1937,1.067,0.571,0.944,1.098,1.132,0.565,0.92,1.11,0,0,0
1938,1.067,0.908,1.349,0.325,0.368,1.071,2.032,1.269,0,0,0
1939,1.067,0.904,1.339,0.83,0.481,1.319,2.178,1.319,0,0,0
1940,1.067,0.213,0.18,0.698,2.586,0.427,0.535,-0.002,0,0,0
1941,1.067,0.478,0.619,0.495,0.9,0.468,0.612,0.646,0,0,0
1942,1.067,1.132,1.799,1.022,0.97,1.198,1.979,1.147,0,0,0
1943,1.067,0.866,1.26,0.265,0.303,1.246,2.1,1.577,0,0,0
1944,1.067,0.53,0.81,0.396,1.045,0.524,0.799,0.408,0,0,0
1945,1.067,0.971,1.501,0.289,0.362,1.208,2.139,1.491,0,0,0
1946,1.067,0.355,0.423,-0.053,2.314,0.216,0.185,1.247,0,0,0
1947,1.067,0.774,1.119,0.915,0.5,0.941,1.601,1.43,0,0,0
1948,1.067,0.757,1.237,0.907,0.617,0.797,1.409,1.37,0,0,0
1949,1.067,1.304,2.179,1.159,0.418,1.205,2.038,1.915,0,0,0
1950,1.067,0.632,0.861,0.402,-1,0,0,0,0,0,0
1951,1.067,0.931,1.412,0.716,0.881,1.001,1.642,0.912,0,0,0
1952,1.067,1.151,1.96,1.908,2.097,1.099,1.807,1.528,0,0,0
1953,1.067,0.56,0.744,0.732,0.853,0.586,0.841,0.926,0,0,0
1954,1.067,0.974,1.461,0.849,0.752,1.142,1.883,1.128,0,0,0
1955,1.067,1.051,1.59,1.105,0.801,1.201,1.997,1.355,0,0,0
1956,1.067,0.876,1.447,1.309,0.798,1.033,1.745,1.578,0,0,0
1957,1.067,0.995,1.57,1.084,0.834,1.203,2.004,1.324,0,0,0
1958,1.067,0.478,0.853,0.676,0.173,0.814,1.405,1.294,0,0,0
1959,1.067,0.318,0.438,0.276,0.415,0.409,0.648,0.605,0,0,0
1960,1.067,0.356,0.535,0.494,0.201,0.785,1.197,0.905,0,0,0
1961,1.067,0.309,0.414,-0.053,0.051,1.168,1.759,0.771,0,0,0
1962,1.067,0.884,1.294,0.89,0.8,0.992,1.544,0.95,0,0,0
1963,1.067,0.754,1.086,0.739,0.37,1.224,2.032,1.283,0,0,0
1964,1.067,0.974,1.442,0.287,0.764,1.18,1.828,0.545,0,0,0
1965,1.067,0.404,0.687,1.034,1.54,0.55,0.884,0.877,1,3,1127
1966,1.067,0.569,1.076,1.243,0.244,0.341,0.439,1.634,0,0,0
1967,1.067,0.674,1.225,1.412,1.554,0.868,1.472,1.019,0,0,0
1968,1.067,0.331,0.458,0.264,0.214,0.572,0.927,0.721,0,0,0
1969,1.067,1.041,1.823,1.289,1.787,1.021,1.455,0.747,0,0,0
1970,1.067,0.471,0.612,0.522,0.966,0.472,0.653,0.504,0,0,0
1971,1.067,0.473,0.609,0.599,0.463,0.679,1.004,0.813,0,0,0
1972,1.067,0.467,0.61,0.374,0.78,0.514,0.712,0.445,0,0,0
1973,1.067,0.957,1.689,1.456,1.678,1.147,1.877,1.005,0,0,0
1974,1.067,0.59,0.807,0.711,0.567,0.699,1.087,0.982,0,0,0
1975,1.067,0.479,0.839,0.667,1.273,0.511,0.881,0.56,0,0,0
1976,1.067,0.927,1.521,1.599,1.255,0.864,1.307,1.475,0,0,0
1977,1.067,1.183,1.925,0.548,0.606,1.439,2.34,1.247,0,0,0
1978,1.067,0.491,0.674,0.406,0.222,1.072,1.688,0.997,0,0,0
1979,1.067,0.212,0.179,0.808,0.758,0.212,0.178,1.134,1,3,1036
1980,1.067,0.836,1.412,1.247,0.974,0.953,1.427,1.518,0,0,0
1981,1.067,1.06,1.826,1.523,1.466,0.916,1.416,1.446,0,0,0
1982,1.067,0.89,1.457,1.247,2.725,1.059,1.523,0.298,0,0,0
1983,1.067,1.221,2.081,1.516,1.877,1.221,1.807,0.946,0,0,0
1984,1.067,1.438,2.34,1.01,0.377,0.834,1.412,1.915,0,0,0
1985,1.067,0.509,0.662,0.491,1.057,0.511,0.659,0.508,5,99,0
1986,1.067,1.212,1.934,0.425,0.628,1.395,2.293,1.242,0,0,0
1987,1.067,0.809,1.179,1.037,0.605,0.984,1.622,1.361,0,0,0
1988,1.067,0.646,0.859,0.055,0.104,1.374,2.292,1.414,0,0,0
1989,1.067,0.415,0.61,0.969,0.475,0.397,0.617,1.469,0,0,0
1990,1.067,0.325,0.514,0.798,2.226,0.512,0.626,0.068,0,0,0
1991,1.067,0.386,0.646,0.754,1.356,0.409,0.634,0.56,0,0,0
1992,1.067,0.529,0.696,1.128,3.248,0.46,0.649,0.952,0,0,0
1993,1.067,0.518,0.673,0.351,0.572,0.656,0.961,0.625,0,0,0
1994,1.067,0.821,1.177,0.78,0.489,1.159,1.919,1.221,0,0,0
1995,1.067,0.959,1.441,0.944,0.915,0.981,1.56,1.048,0,0,0
1996,1.067,1.44,2.341,1.41,-1,0,0,0,0,0,0
1997,1.067,0.316,0.486,0.868,2.073,0.485,0.642,0.294,0,0,0
1998,1.067,1.011,1.523,1.21,0.732,1.217,1.967,1.41,0,0,0
1999,1.067,0.213,0.179,1.866,-1,0,0,0,0,0,0
2000,1.067,0.641,0.865,0.65,0.633,0.742,1.262,0.909,0,0,0
2001,1.067,0.499,0.65,1.694,2.216,0.658,1.289,1.197,0,0,0
2002,1.067,0.714,0.977,0.113,0.165,1.352,2.193,1.546,0,0,0
2003,1.067,0.533,0.699,1.277,0.837,0.484,0.677,1.415,0,0,0
2004,1.067,0.654,0.978,0.811,0.821,0.704,1.115,0.998,0,0,0
2005,1.067,0.485,0.696,0.036,0.01,1.439,2.341,1.137,0,0,0
2006,1.067,1.439,2.339,0.683,0.579,1.44,2.341,1.247,0,0,0
2007,1.067,0.222,0.215,0.147,0.236,0.588,0.81,0.451,0,0,0
2008,1.067,1.348,2.233,1.519,1.868,1.319,2.047,1.124,0,0,0
2009,1.067,0.989,1.842,0.958,0.105,0.212,0.178,1.301,0,0,0
2010,1.067,0.335,0.513,0.3,1.38,0.37,0.452,0.082,0,0,0
2011,1.067,0.49,0.63,0.05,0.01,1.439,2.341,1.25,0,0,0
2012,1.067,1.436,2.339,1.521,1.647,1.417,2.339,1.242,0,0,0
2013,1.067,0.506,0.788,0.622,1.029,0.381,0.536,0.655,0,0,0
2014,1.067,0.32,0.363,0.256,3.139,0.422,0.422,-0.06,0,0,0
2015,1.067,0.213,0.178,-0.058,0.282,0.407,0.498,0.26,0,0,0
2016,1.067,0.214,0.182,-0.06,0.064,0.655,0.989,0.464,0,0,0
2017,1.067,0.522,0.679,0.001,0.02,1.439,2.34,1.26,0,0,0
2018,1.067,1.013,1.738,1.297,1.103,1.008,1.702,1.248,0,0,0
2019,1.067,0.413,0.516,0.265,0.514,0.594,0.823,0.479,0,0,0
2020,1.067,0.39,0.511,0.689,0.01,0.38,1.403,1.306,0,0,0
2021,1.067,0.515,0.911,0.64,0.994,0.484,0.855,0.797,0,0,0
2022,1.067,0.212,0.178,0.37,0.302,0.224,0.195,0.378,0,0,0
2023,1.067,0.297,0.382,0.247,0.471,0.473,0.642,0.449,0,0,0
2024,1.067,0.948,1.407,0.338,0.361,1.188,2.126,1.508,0,0,0
2025,1.067,0.56,1.051,1.914,2.883,1.027,1.688,1.913,0,0,0
2026,1.067,0.651,1.168,1.153,1.493,0.706,1.179,0.941,0,0,0
2027,1.067,0.894,1.572,1.34,1.295,0.82,1.406,1.187,0,0,0
2028,1.067,0.58,0.839,0.809,1.133,0.579,0.804,0.769,1,3,1061
2029,1.067,0.602,0.803,1.273,0.457,0.67,1.068,1.661,0,0,0
2030,1.067,0.665,0.884,-0.06,2.933,0.212,0.177,-0.06,0,0,0
2031,1.067,0.856,1.41,0.97,0.999,0.859,1.467,1.041,0,0,0
2032,1.067,0.5,0.71,0.649,0.306,0.767,1.278,1.071,0,0,0
2033,1.067,1.061,1.588,0.309,5.043,0.212,0.177,-0.06,0,0,0
2034,1.067,0.343,0.405,0.75,2.438,0.337,0.389,0.668,0,0,0
2035,1.067,0.534,0.875,0.662,1.058,0.534,0.875,0.662,0,0,0
2036,1.067,0.493,0.866,0.469,1.309,0.499,0.716,0.269,0,0,0
2037,1.067,0.527,0.694,0.582,0.556,0.633,0.955,0.865,0,0,0
2038,1.067,0.766,1.094,0.457,0.852,0.797,1.219,0.624,0,0,0
2039,1.067,0.281,0.35,0.314,0.972,0.279,0.342,0.341,0,0,0
2040,1.067,0.595,0.793,0.243,0.21,0.837,1.489,1.13,0,0,0
2041,1.067,0.609,0.819,0.882,0.61,0.684,1.04,1.074,0,0,0
2042,1.067,0.27,0.309,0.65,0.65,0.282,0.301,0.668,0,0,0
2043,1.067,0.587,1.066,1.863,2.031,1.054,1.857,1.29,0,0,0
2044,1.067,0.545,0.711,0.045,0.033,1.435,2.336,1.255,0,0,0
2045,1.067,0.428,0.728,0.62,1.394,0.47,0.639,0.527,1,3,1058
2046,1.067,0.961,1.448,0.282,0.766,1.217,1.907,0.569,0,0,0
2047,1.067,0.239,0.225,0.008,0.365,0.405,0.56,0.363,0,0,0
2048,1.067,0.973,1.52,0.349,0.362,1.21,2.136,1.502,0,0,0
2049,1.067,0.212,0.178,0.399,0.08,0.221,0.197,0.161,0,0,0
2050,1.067,0.793,1.164,1.12,0.705,0.865,1.515,1.357,0,0,0
2051,1.067,0.587,0.895,0.702,0.895,0.581,0.961,0.889,0,0,0
2052,1.067,0.624,0.83,0.125,0.043,0.845,1.467,1.577,0,0,0
