id,ra,dec,xpix,ypix,HAWKIKs_tot,K_flag,K_star,K_fluxrad,totmask,HAWKIKs,eHAWKIKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,HAWKIY,eHAWKIY,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2,IRAC3,eIRAC3,IRAC4,eIRAC4
1497,53.814919,-29.510214,716.96,996.08,73.881,0,0.01,4.837,0,26.725,1.095,1.307,0.075,2.292,0.067,5.804,0.105,8.28,0.064,12.305,0.162,13.422,0.349,14.658,0.253,20.373,0.694,14.047,2.067,11.157,1.925,3.364,3.53,12.048,2.588
1498,53.695992,-29.510042,2579.95,999.03,5.957,0,0.38,1.847,1,4.164,0.753,0.063,0.075,0.081,0.068,0.099,0.105,0.253,0.098,0.535,0.186,1.235,0.398,1.173,0.17,-999.0,9999.0,5.418,1.434,4.725,1.265,-7.143,4.381,4.213,4.252
1499,53.70742,-29.510248,2400.93,995.41,35.501,0,0.01,2.742,1,20.294,0.752,0.057,0.082,0.051,0.068,0.288,0.104,0.299,0.071,1.325,0.17,2.168,0.346,2.611,0.169,-999.0,9999.0,40.511,3.798,44.361,3.539,27.587,5.122,18.375,4.307
1500,53.714058,-29.510542,2296.91,990.17,211.658,0,0.23,2.223,0,129.463,0.752,0.562,0.064,2.314,0.057,7.992,0.094,18.557,0.062,33.528,0.144,39.087,0.314,50.573,0.169,69.924,0.544,58.229,4.351,49.726,3.534,38.242,5.009,0.929,4.221
1501,53.74548,-29.510223,1804.73,996.06,13.08,0,0.3,3.676,0,6.723,0.921,1.619,0.061,1.865,0.052,1.696,0.086,1.792,0.058,2.773,0.132,3.2,0.282,4.121,0.209,4.648,0.433,5.311,1.117,4.54,0.834,13.776,2.982,-7.405,2.307
1502,53.766701,-29.510393,1472.28,993.02,24.598,0,0.0,4.487,0,10.15,0.75,2.025,0.061,3.46,0.052,5.674,0.086,6.242,0.058,7.839,0.132,7.624,0.282,8.217,0.169,9.211,0.436,3.643,0.775,2.569,0.548,4.213,3.425,-8.086,2.919
1503,53.676453,-29.510347,2886.0,993.3,4.731,0,0.53,1.89,1,4.511,0.808,0.147,0.105,0.455,0.083,0.535,0.147,0.78,0.114,1.59,0.228,1.244,0.477,1.524,0.177,-999.0,9999.0,6.734,2.207,6.221,2.399,-6.412,3.629,-3.625,4.04
1504,53.760773,-29.510473,1565.17,991.56,5.605,0,0.46,2.107,0,4.024,0.754,0.673,0.061,0.767,0.052,0.779,0.086,1.009,0.058,1.644,0.132,1.869,0.282,2.719,0.169,3.39,0.43,4.488,1.007,3.049,0.75,-3.065,4.884,8.184,3.152
1505,53.796593,-29.510466,1004.01,991.65,9.708,0,0.33,2.64,0,5.72,0.747,2.026,0.061,2.19,0.052,2.144,0.086,2.371,0.058,3.744,0.132,4.305,0.282,4.551,0.167,4.604,0.431,4.678,1.249,4.537,1.129,-13.003,4.311,6.758,2.674
1506,53.684483,-29.510576,2760.24,989.3,12.435,0,0.03,2.56,1,8.133,0.753,0.643,0.105,0.854,0.083,1.027,0.148,1.268,0.115,2.429,0.229,2.411,0.478,3.853,0.17,-999.0,9999.0,8.813,1.872,7.317,1.881,12.57,3.842,8.723,3.733
1507,53.71196,-29.510534,2329.79,990.31,8.507,0,0.77,2.122,0,5.548,0.748,0.263,0.074,0.354,0.067,0.568,0.118,0.562,0.064,0.962,0.161,1.219,0.346,1.996,0.169,2.758,0.885,4.196,1.257,5.922,1.315,9.209,5.222,-0.762,5.03
1508,53.676128,-29.510574,2891.1,989.23,4.597,0,0.68,1.634,1,4.657,0.832,0.561,0.105,0.692,0.083,0.669,0.148,0.836,0.114,1.184,0.228,1.181,0.478,2.303,0.18,-999.0,9999.0,6.427,2.162,5.562,2.349,4.32,3.71,1.096,3.874
1509,53.761971,-29.510794,1546.38,985.81,10.223,0,0.04,2.373,0,6.117,0.744,0.906,0.064,1.067,0.052,1.32,0.086,2.009,0.058,3.395,0.132,3.438,0.282,3.708,0.169,4.143,0.426,5.896,1.197,4.087,0.883,14.44,5.109,1.927,3.655
1510,53.700554,-29.511501,2508.44,972.78,406.527,0,0.03,4.036,1,176.943,0.757,4.011,0.075,6.141,0.068,9.654,0.104,18.202,0.068,35.097,0.161,42.753,0.346,59.93,0.17,-999.0,9999.0,143.503,6.408,102.365,4.992,78.632,3.785,33.413,4.407
1511,53.671219,-29.511095,2967.97,979.81,33.549,0,0.69,1.96,1,22.34,1.027,0.212,0.105,0.228,0.083,0.607,0.148,1.36,0.115,3.506,0.229,4.137,0.478,6.909,0.219,-999.0,9999.0,23.318,4.338,14.356,6.619,7.21,5.244,-12.147,5.093
1512,53.724102,-29.511148,2139.57,979.32,20.929,0,0.03,2.077,0,13.461,0.759,0.065,0.061,0.122,0.052,0.154,0.086,0.314,0.058,0.699,0.132,1.039,0.282,1.937,0.17,3.528,0.429,23.308,2.791,24.423,2.43,8.909,4.609,17.522,4.319
1513,53.69352,-29.511129,2618.66,979.44,13.804,2,0.0,3.198,1,7.157,0.752,0.882,0.075,1.27,0.068,2.062,0.104,2.773,0.098,3.101,0.186,3.721,0.397,4.293,0.17,-999.0,9999.0,3.109,1.085,1.907,0.775,-9.106,4.314,-2.112,4.19
1514,53.722095,-29.511316,2171.0,976.3,9.591,0,0.0,2.275,0,6.335,0.755,0.225,0.061,0.356,0.052,0.428,0.085,0.532,0.058,0.811,0.132,1.118,0.282,1.062,0.169,1.767,0.437,8.93,1.641,10.229,1.523,27.198,4.52,10.553,3.886
1515,53.679142,-29.511398,2843.85,974.44,7.548,0,0.67,1.871,1,5.095,0.756,0.018,0.105,-0.051,0.083,-0.046,0.148,0.117,0.115,-0.087,0.229,0.12,0.478,0.401,0.171,-999.0,9999.0,4.688,2.027,6.62,2.634,-11.231,5.681,2.999,4.977
1516,53.740089,-29.511585,1889.12,971.51,74.668,0,0.02,2.926,0,42.642,0.94,1.925,0.062,2.251,0.052,3.689,0.086,5.032,0.058,11.142,0.132,13.388,0.283,15.691,0.214,24.605,0.426,51.304,3.515,41.177,2.872,35.54,2.764,25.062,3.032
1517,53.675098,-29.511547,2907.2,971.72,18.048,0,0.0,3.038,1,10.108,0.843,1.266,0.105,1.619,0.083,1.967,0.148,3.064,0.114,3.825,0.228,4.412,0.477,6.79,0.184,-999.0,9999.0,5.791,1.952,4.406,2.368,5.302,4.467,-3.192,4.047
1518,53.681984,-29.51185,2799.34,966.32,15.385,0,0.28,1.905,1,10.74,0.754,0.178,0.105,0.266,0.083,0.346,0.148,0.676,0.115,1.645,0.229,2.006,0.478,3.071,0.17,-999.0,9999.0,11.065,2.272,11.483,2.596,6.684,3.667,13.73,4.112
1519,53.80545,-29.512104,865.28,962.13,4.77,0,0.41,1.959,0,2.849,0.754,0.253,0.061,0.374,0.052,0.38,0.086,0.557,0.058,0.599,0.132,0.837,0.283,1.176,0.168,2.416,0.433,7.364,2.409,7.793,2.387,13.616,9.316,0.364,6.411
1520,53.740871,-29.512527,1876.92,954.55,168.279,0,0.37,2.181,0,104.34,0.963,14.338,0.061,17.415,0.052,27.29,0.086,28.367,0.058,33.47,0.132,37.306,0.282,39.616,0.216,71.435,0.436,179.918,7.005,178.45,6.236,232.107,3.291,274.716,3.35
1521,53.712154,-29.512377,2326.73,957.13,18.331,0,0.54,1.783,0,13.08,0.75,-0.035,0.075,0.042,0.068,0.197,0.124,0.251,0.064,0.641,0.161,1.374,0.347,2.121,0.169,3.667,0.874,17.001,2.394,17.912,2.144,22.051,4.295,0.176,4.21
1522,53.76009,-29.512522,1575.87,954.7,41.503,0,0.02,2.383,0,25.762,0.751,6.333,0.061,11.124,0.052,15.8,0.086,16.891,0.058,20.466,0.135,20.844,0.283,21.042,0.169,24.738,0.432,10.629,1.627,7.912,1.307,-6.06,4.0,-6.509,3.184
1523,53.742798,-29.512421,1846.73,956.48,11.453,0,0.02,2.06,0,7.558,0.926,1.429,0.061,1.554,0.052,1.56,0.086,1.785,0.058,2.903,0.132,3.698,0.283,4.427,0.222,5.38,0.432,9.691,1.748,9.451,1.551,3.727,3.77,0.652,3.953
1524,53.681469,-29.51251,2807.43,954.43,22.288,0,0.0,2.76,1,12.79,0.754,2.399,0.105,2.703,0.083,2.469,0.148,2.757,0.123,5.055,0.229,6.271,0.478,8.259,0.169,-999.0,9999.0,13.301,2.767,9.656,2.601,-1.984,4.049,-0.678,4.106
1525,53.795998,-29.512583,1013.39,953.55,24.17,0,0.01,2.582,0,13.875,0.742,0.647,0.061,0.657,0.052,0.744,0.086,1.133,0.058,2.368,0.142,2.565,0.282,3.387,0.168,4.772,0.426,25.83,2.919,27.537,3.034,5.629,4.186,16.3,3.072
1526,53.775383,-29.51264,1336.26,952.58,26.757,0,0.93,1.868,0,16.918,0.749,0.268,0.061,0.366,0.052,0.678,0.085,1.283,0.061,4.778,0.132,7.0,0.282,7.903,0.168,10.66,0.425,18.868,2.088,14.701,1.679,-7.129,4.937,15.524,3.628
1527,53.684963,-29.512537,2752.69,954.02,3.616,0,0.67,1.53,1,2.631,0.752,0.462,0.105,0.47,0.083,0.401,0.148,0.469,0.114,0.838,0.228,0.237,0.478,1.621,0.17,-999.0,9999.0,3.214,1.54,2.826,1.497,-7.271,6.201,2.681,5.229
1528,53.734383,-29.512585,1978.54,953.52,6.259,0,0.54,2.036,0,4.661,0.844,0.042,0.061,0.029,0.052,0.338,0.086,0.762,0.058,1.387,0.132,1.583,0.282,1.977,0.193,2.051,0.438,5.007,1.136,4.685,0.994,-9.486,3.249,-6.912,3.325
1529,53.723076,-29.512989,2155.65,946.16,218.693,2,0.03,2.533,0,125.785,0.754,3.057,0.061,4.649,0.052,9.513,0.086,17.6,0.059,29.187,0.132,36.287,0.282,43.078,0.169,62.306,0.426,86.471,5.204,82.242,4.31,52.516,5.262,140.058,4.035
1530,53.722473,-29.512905,2165.07,947.68,24.524,3,0.06,2.707,0,20.595,0.76,1.979,0.061,2.459,0.052,2.953,0.086,4.105,0.058,6.678,0.132,9.248,0.283,9.806,0.17,15.847,0.427,14.982,1.489,14.147,1.227,7.344,2.282,22.151,1.837
1531,53.746338,-29.512671,1791.26,952.01,15.709,0,0.93,1.885,0,10.057,0.924,0.965,0.061,1.431,0.052,2.187,0.086,3.219,0.058,4.493,0.132,5.044,0.282,6.022,0.211,6.999,0.425,7.239,1.543,6.366,1.289,10.246,5.548,8.401,4.667
1532,53.76165,-29.512821,1551.43,949.31,20.501,0,0.0,3.143,0,10.703,0.756,1.593,0.061,2.865,0.052,5.026,0.086,5.973,0.058,7.996,0.132,8.426,0.282,8.549,0.169,9.304,0.434,4.455,0.978,2.365,0.702,6.547,3.885,7.45,3.261
1533,53.780296,-29.512878,1259.35,948.28,59.639,0,0.03,3.028,0,32.034,0.756,4.395,0.061,5.215,0.052,6.617,0.086,8.853,0.058,15.516,0.132,16.818,0.282,16.895,0.168,23.599,0.43,29.129,2.435,20.854,2.026,14.575,4.082,19.868,2.995
1534,53.790844,-29.512636,1094.09,952.6,9.069,0,0.29,2.144,0,5.682,0.751,0.81,0.061,1.044,0.052,1.063,0.085,1.202,0.058,1.593,0.137,2.253,0.282,2.879,0.168,3.482,0.43,4.803,1.358,4.203,1.126,19.5,5.247,6.858,3.601
1535,53.767445,-29.512747,1460.62,950.66,10.936,0,0.0,3.119,0,6.157,0.749,0.665,0.061,1.468,0.052,2.624,0.086,3.593,0.058,4.659,0.132,4.915,0.282,4.873,0.168,5.352,0.439,1.199,0.526,1.014,0.345,-4.564,3.8,9.197,2.794
1536,53.675007,-29.513008,2908.63,945.43,158.398,0,0.04,2.498,1,92.456,0.848,-0.001,0.105,0.14,0.083,0.728,0.148,2.319,0.115,9.045,0.229,14.78,0.478,23.458,0.184,-999.0,9999.0,96.605,7.553,67.398,9.095,19.717,4.801,7.918,4.613
1537,53.750782,-29.512865,1721.65,948.51,12.849,0,0.02,2.457,0,7.422,0.834,0.852,0.061,0.973,0.052,0.872,0.086,1.174,0.058,2.107,0.138,3.425,0.282,3.389,0.181,3.946,0.444,6.661,1.428,6.562,1.281,-8.035,4.36,0.887,4.234
1538,53.759075,-29.513397,1591.77,938.95,245.628,0,0.03,2.897,0,128.679,0.76,8.435,0.061,16.938,0.052,36.679,0.086,48.449,0.058,71.799,0.135,79.033,0.282,86.544,0.169,109.621,0.426,51.162,3.56,35.674,2.927,28.651,4.686,22.875,3.941
1539,53.721466,-29.512949,2180.88,946.9,3.621,0,0.3,1.453,0,3.79,0.751,0.204,0.061,0.275,0.052,0.451,0.086,0.42,0.058,0.586,0.132,0.757,0.283,0.782,0.17,0.622,0.45,4.69,0.934,5.407,0.862,-5.85,2.613,-6.122,2.541
1540,53.68338,-29.513376,2777.44,938.87,125.113,0,0.04,2.394,1,74.969,0.753,1.434,0.105,2.998,0.083,7.617,0.148,13.369,0.115,21.006,0.229,24.707,0.478,33.582,0.169,-999.0,9999.0,31.641,3.928,29.125,3.757,21.683,4.315,-2.899,4.198
1541,53.69072,-29.513149,2662.51,943.06,5.605,0,0.62,1.825,1,4.154,0.756,-0.004,0.075,0.052,0.068,0.101,0.105,0.151,0.098,0.349,0.186,-0.616,0.398,1.067,0.168,-999.0,9999.0,5.195,1.19,3.593,0.938,-2.334,3.462,6.266,3.806
1542,53.670395,-29.513287,2980.87,940.34,8.896,0,0.53,1.816,1,6.603,1.063,0.343,0.105,0.378,0.083,0.386,0.148,0.522,0.141,1.029,0.229,0.786,0.478,1.965,0.233,-999.0,9999.0,14.441,3.989,13.067,6.18,20.484,4.801,1.112,4.201
1543,53.674194,-29.513607,2921.32,934.63,48.173,0,0.03,2.849,1,27.973,0.852,0.375,0.105,0.732,0.083,0.699,0.148,1.021,0.115,2.416,0.32,4.443,0.478,7.33,0.188,-999.0,9999.0,35.896,4.382,30.775,6.405,25.728,3.633,20.302,3.399
1544,53.696571,-29.513662,2570.82,933.88,30.263,0,0.0,3.507,1,14.558,0.755,1.699,0.075,2.408,0.068,4.503,0.104,5.958,0.078,6.975,0.168,7.587,0.368,9.11,0.17,-999.0,9999.0,6.766,1.445,4.973,1.157,-7.126,3.726,9.784,3.828
1545,53.725605,-29.513485,2116.0,937.26,4.177,0,0.55,1.806,0,3.131,0.755,0.237,0.061,0.219,0.055,0.164,0.086,0.377,0.058,0.807,0.132,1.601,0.282,1.531,0.17,2.257,0.425,4.148,1.31,3.764,0.938,2.484,5.165,0.407,4.65
1546,53.677704,-29.51371,2866.39,932.81,18.378,0,0.02,2.248,1,11.873,0.751,3.414,0.105,3.552,0.083,3.418,0.147,3.579,0.114,6.079,0.228,7.632,0.477,9.243,0.169,-999.0,9999.0,9.685,2.534,7.113,2.929,-16.911,4.96,7.645,4.383
1547,53.729389,-29.513762,2056.74,932.32,30.905,0,0.02,2.256,0,19.699,0.76,0.065,0.061,0.175,0.052,0.137,0.086,0.166,0.058,0.42,0.132,1.203,0.283,1.497,0.17,5.63,0.427,35.671,3.394,43.242,3.188,32.527,4.424,17.638,4.286
1548,53.672779,-29.51383,2943.49,930.59,7.22,0,0.56,2.301,1,5.027,0.879,0.994,0.105,1.367,0.083,1.47,0.148,1.217,0.114,1.126,0.228,1.497,0.477,2.312,0.206,-999.0,9999.0,5.671,2.571,4.411,4.2,-6.114,5.123,9.976,4.321
1549,53.771088,-29.514111,1403.58,926.1,76.915,0,0.24,2.138,0,48.103,0.75,0.051,0.061,0.037,0.053,0.26,0.085,0.807,0.058,3.588,0.132,6.055,0.282,11.295,0.167,19.021,0.426,60.577,3.454,54.175,3.263,26.269,5.026,5.599,4.219
1550,53.702023,-29.513985,2485.45,928.12,11.337,0,0.16,1.882,1,7.827,0.76,0.301,0.075,0.536,0.068,0.367,0.104,0.701,0.068,1.103,0.161,1.901,0.346,2.411,0.168,-999.0,9999.0,11.791,2.033,11.265,1.812,3.894,3.86,19.654,3.75
1551,53.712502,-29.514149,2321.3,925.23,47.016,0,0.02,2.626,0,27.823,0.754,0.129,0.075,0.118,0.071,0.222,0.104,0.397,0.066,1.041,0.161,1.673,0.346,3.641,0.169,7.038,0.81,49.077,3.829,55.425,3.638,15.941,4.822,20.275,4.697
1552,53.775291,-29.514177,1337.72,924.9,14.547,0,0.1,2.111,0,9.149,0.752,0.171,0.061,0.185,0.052,0.301,0.086,0.549,0.058,1.306,0.139,1.885,0.283,2.102,0.169,3.759,0.427,14.775,1.887,13.39,1.9,15.009,5.036,15.425,4.475
1553,53.702774,-29.514259,2473.64,923.17,13.789,0,0.12,1.839,1,9.724,0.755,0.053,0.075,-0.041,0.068,-0.151,0.105,0.114,0.068,0.418,0.161,0.667,0.347,2.039,0.17,-999.0,9999.0,12.89,2.076,12.601,1.847,0.463,3.849,15.033,3.739
1554,53.751373,-29.514318,1712.41,922.36,8.022,0,0.69,2.356,0,4.236,0.813,0.526,0.061,0.55,0.058,0.796,0.086,1.376,0.058,2.201,0.132,2.75,0.282,2.641,0.178,3.471,0.44,3.278,0.961,2.893,0.846,-2.637,5.014,0.568,4.221
1555,53.778336,-29.514565,1290.02,917.93,96.876,0,0.09,2.171,0,60.811,0.753,2.822,0.061,4.533,0.052,9.747,0.086,13.478,0.058,22.016,0.132,23.429,0.282,25.441,0.17,37.496,0.436,31.751,2.654,35.821,2.953,17.859,4.393,129.719,4.018
1556,53.700851,-29.514303,2503.76,922.38,3.29,0,0.47,1.57,1,2.261,0.757,0.694,0.075,0.952,0.068,1.161,0.104,1.814,0.068,2.206,0.161,2.803,0.346,2.791,0.17,-999.0,9999.0,2.454,1.661,3.681,1.522,-25.73,5.867,13.607,5.702
1557,53.754471,-29.514397,1663.86,920.96,8.735,0,0.25,2.004,0,5.422,0.749,0.561,0.061,0.619,0.052,0.691,0.086,0.77,0.058,1.444,0.132,1.832,0.282,2.33,0.17,3.251,0.425,4.181,1.168,3.974,0.962,-6.471,3.944,-1.865,3.832
1558,53.740589,-29.514414,1881.28,920.62,8.233,0,0.04,2.386,0,5.312,0.914,1.593,0.061,1.862,0.052,1.816,0.096,1.706,0.058,1.993,0.132,2.014,0.282,3.579,0.214,4.144,0.426,6.656,1.609,8.681,1.639,22.341,3.505,2.947,3.936
1559,53.817924,-29.514488,669.93,919.11,24.418,0,0.72,2.286,1,14.551,1.67,4.607,0.075,7.169,0.068,11.596,0.105,12.558,0.065,14.872,0.162,15.292,0.35,13.734,0.371,15.545,1.086,6.638,1.563,5.167,1.446,-1.946,4.139,0.59,3.015
1560,53.669968,-29.514778,2987.51,913.47,106.566,16,0.03,2.676,1,62.214,1.075,-0.072,0.105,0.212,0.083,0.85,0.148,2.006,0.141,6.706,0.229,10.62,0.479,17.032,0.235,-999.0,9999.0,68.542,8.038,48.777,12.707,15.185,4.498,25.878,4.09
1561,53.685425,-29.514629,2745.44,916.34,18.829,0,0.0,2.733,1,11.416,0.753,1.13,0.105,1.286,0.083,1.448,0.148,2.323,0.115,3.488,0.229,2.974,0.478,5.197,0.169,-999.0,9999.0,8.242,1.924,5.377,1.545,5.633,4.344,5.711,4.185
1562,53.779507,-29.514648,1271.73,916.4,16.51,0,0.0,3.022,0,8.569,0.753,0.133,0.061,0.118,0.053,0.194,0.085,0.25,0.058,0.524,0.132,0.183,0.282,0.326,0.168,1.113,0.439,11.125,1.348,14.415,1.57,16.955,3.058,3.739,2.873
1563,53.737362,-29.514757,1931.85,914.41,90.019,0,0.81,2.049,0,57.906,1.048,0.539,0.061,0.777,0.052,1.856,0.086,4.214,0.06,16.423,0.132,20.911,0.282,25.494,0.216,33.958,0.426,57.154,4.04,40.058,3.097,19.833,3.65,8.609,3.418
1564,53.717278,-29.514832,2246.48,912.98,9.04,2,0.73,2.769,0,5.012,0.756,0.234,0.061,0.526,0.052,1.139,0.086,1.442,0.058,1.981,0.132,2.272,0.282,2.356,0.17,2.867,0.476,7.194,1.846,7.337,1.559,12.775,6.973,5.093,5.88
1565,53.757217,-29.51503,1620.86,909.55,56.266,0,0.62,1.938,0,36.897,0.754,0.017,0.061,0.2,0.052,0.388,0.086,1.354,0.058,4.768,0.132,8.025,0.282,11.778,0.169,17.758,0.431,41.332,3.44,35.598,3.162,31.29,4.416,3.3,4.881
1566,53.695011,-29.515352,2595.26,903.42,61.022,0,0.17,2.108,1,38.662,0.757,1.859,0.074,2.877,0.068,3.08,0.104,3.507,0.098,5.675,0.186,7.417,0.397,11.552,0.168,-999.0,9999.0,59.616,4.495,87.016,4.785,108.109,4.458,154.107,4.963
1567,53.741909,-29.515335,1860.65,904.02,10.229,0,0.4,1.948,0,6.247,0.927,1.036,0.061,1.148,0.052,1.199,0.086,1.601,0.058,2.693,0.141,3.714,0.282,4.461,0.212,5.543,0.431,11.288,2.094,8.922,1.669,-1.578,4.423,-2.145,4.994
1568,53.747833,-29.515417,1767.82,902.56,4.807,0,0.61,1.711,0,3.425,0.858,0.946,0.061,0.837,0.052,0.89,0.089,0.967,0.058,1.425,0.132,1.813,0.291,1.975,0.201,2.443,0.436,5.28,1.488,3.13,0.997,-25.625,5.978,1.44,6.6
1569,53.789848,-29.51553,1109.68,900.54,24.669,0,0.02,2.568,0,14.165,0.751,0.108,0.061,0.122,0.052,0.121,0.086,0.167,0.058,0.309,0.132,0.328,0.283,0.775,0.169,3.181,0.426,27.474,2.909,33.271,3.264,53.398,4.419,36.837,3.962
1570,53.679127,-29.515562,2844.07,899.49,6.882,0,0.23,1.839,1,5.234,0.765,-0.016,0.105,-0.002,0.083,0.179,0.148,0.428,0.133,1.015,0.229,1.373,0.479,2.28,0.17,-999.0,9999.0,5.352,1.25,4.0,1.283,-1.235,1.762,-1.19,1.767
1571,53.687241,-29.515554,2716.93,899.73,10.805,0,0.0,2.89,1,6.501,0.753,0.984,0.105,1.321,0.083,1.839,0.148,2.704,0.115,2.812,0.229,2.213,0.478,3.698,0.17,-999.0,9999.0,2.535,1.058,1.866,0.93,-6.51,4.688,8.408,4.07
1572,53.680805,-29.515753,2817.76,896.07,53.128,0,0.02,2.711,1,30.542,0.763,1.716,0.105,2.11,0.083,2.842,0.148,3.499,0.115,7.008,0.229,8.349,0.658,12.28,0.169,-999.0,9999.0,32.201,3.796,24.76,3.753,1.862,4.459,-2.763,3.946
1573,53.734894,-29.515703,1970.53,897.37,15.97,0,0.04,2.002,0,10.643,0.883,0.239,0.061,0.367,0.052,0.374,0.086,0.671,0.058,1.112,0.132,1.721,0.282,2.945,0.194,5.267,0.436,22.141,2.536,25.66,2.602,21.169,3.606,12.536,3.773
1574,53.795303,-29.5156,1024.27,899.25,4.173,0,0.01,1.598,0,2.973,0.745,0.153,0.061,0.38,0.057,1.103,0.086,1.292,0.058,1.673,0.135,1.297,0.282,1.641,0.167,1.873,0.432,3.767,1.311,1.963,1.109,42.955,5.198,-7.412,4.122
1575,53.670311,-29.516119,2982.16,889.37,176.34,0,0.06,2.593,1,98.117,1.079,-0.001,0.105,0.279,0.083,1.102,0.148,2.869,0.141,10.127,0.229,15.983,0.478,26.049,0.236,-999.0,9999.0,105.588,10.023,72.917,14.548,41.757,4.759,41.965,4.086
1576,53.703876,-29.516085,2456.39,890.34,19.103,0,0.0,2.2,1,12.925,0.756,1.062,0.074,1.198,0.069,1.478,0.104,1.77,0.07,3.129,0.161,4.462,0.346,5.395,0.169,-999.0,9999.0,15.23,2.271,13.133,1.777,9.126,4.403,25.647,4.331
1577,53.674007,-29.516211,2924.21,887.75,44.345,0,0.56,2.019,1,28.54,0.846,0.334,0.105,0.363,0.083,1.196,0.148,2.173,0.115,5.405,0.229,7.807,0.478,11.29,0.19,-999.0,9999.0,21.499,4.454,15.038,6.189,0.202,4.482,-6.556,4.397
1578,53.679653,-29.516388,2835.82,884.63,128.666,0,0.03,2.56,1,74.456,0.756,0.421,0.105,0.409,0.083,1.433,0.148,3.731,0.115,12.184,0.229,16.499,0.478,25.586,0.17,-999.0,9999.0,75.358,6.402,53.294,6.432,27.506,4.691,33.175,3.977
1579,53.702076,-29.516594,2484.59,881.15,386.658,0,0.03,3.209,1,200.666,0.75,7.958,0.075,12.46,0.068,25.532,0.104,36.597,0.069,56.257,0.161,66.061,0.346,77.356,0.169,-999.0,9999.0,99.829,5.476,108.508,5.023,64.888,4.654,220.026,4.047
1580,53.678326,-29.516819,2856.56,876.86,189.685,0,0.03,3.547,1,86.019,0.758,0.226,0.105,0.437,0.083,1.529,0.148,3.57,0.115,12.349,0.229,17.79,0.478,26.407,0.169,-999.0,9999.0,84.7,6.601,59.571,7.633,44.565,3.76,28.015,4.229
1581,53.77462,-29.516476,1348.25,883.54,7.653,0,0.54,1.872,0,5.067,0.756,0.345,0.061,0.792,0.052,1.139,0.086,1.114,0.059,1.458,0.132,1.366,0.282,1.77,0.168,2.202,0.426,5.35,1.154,5.571,1.259,2.43,4.179,-5.923,4.064
1582,53.690346,-29.516493,2668.33,882.86,5.864,0,0.2,1.687,1,4.483,0.76,2.056,0.077,2.501,0.068,2.269,0.105,2.112,0.098,2.052,0.218,1.486,0.399,3.325,0.17,-999.0,9999.0,5.267,1.36,6.483,1.426,-7.054,3.781,-2.213,3.68
1583,53.693081,-29.516476,2625.44,883.18,7.117,0,0.25,2.169,1,4.422,0.751,0.166,0.075,0.274,0.068,0.153,0.104,0.322,0.098,0.846,0.186,1.118,0.398,2.81,0.169,-999.0,9999.0,4.252,1.539,3.001,1.184,-19.368,5.589,15.648,5.44
1584,53.689419,-29.516752,2682.84,878.18,8.748,0,0.02,2.619,1,6.806,0.755,1.344,0.105,1.612,0.083,1.449,0.148,1.399,0.115,1.831,0.229,2.43,0.478,3.302,0.17,-999.0,9999.0,5.939,0.863,5.575,0.828,-2.862,1.529,-3.937,1.434
1585,53.673359,-29.516211,2934.41,887.74,3.668,0,0.55,1.57,1,4.678,0.863,-0.095,0.105,0.077,0.083,0.348,0.148,0.645,0.114,0.995,0.228,1.253,0.478,1.995,0.198,-999.0,9999.0,2.811,1.179,1.88,1.954,0.747,1.756,3.686,1.736
1586,53.688328,-29.517176,2699.91,870.53,440.728,0,0.94,1.881,1,278.935,0.759,0.203,0.105,1.51,0.083,6.23,0.148,13.467,0.115,83.789,0.229,123.742,0.479,195.729,0.169,-999.0,9999.0,129.252,7.018,89.791,5.74,58.132,5.183,29.081,4.354
1587,53.683044,-29.516888,2782.69,875.67,10.586,3,0.02,2.711,1,7.294,0.757,0.606,0.105,1.028,0.083,1.914,0.148,2.854,0.115,4.597,0.321,5.217,0.479,3.755,0.17,-999.0,9999.0,5.131,1.491,4.368,1.432,4.933,3.926,14.172,3.501
1588,53.682831,-29.516991,2786.02,873.8,18.77,2,0.02,3.972,1,8.438,0.75,0.5,0.105,1.147,0.083,2.067,0.148,2.728,0.114,2.819,0.32,4.646,0.477,6.773,0.169,-999.0,9999.0,5.046,1.447,4.797,1.486,-2.258,3.894,7.989,3.36
1589,53.785568,-29.516994,1176.79,874.17,7.126,0,0.64,1.987,0,4.355,0.753,0.832,0.061,1.059,0.057,1.068,0.086,1.165,0.058,1.527,0.132,2.3,0.282,2.772,0.169,3.683,0.436,5.648,1.225,4.569,1.178,4.912,4.893,-23.251,5.46
1590,53.67276,-29.517134,2943.74,871.12,19.957,2,0.49,4.504,1,8.923,0.876,1.476,0.105,2.09,0.083,3.84,0.148,4.651,0.115,5.605,0.229,5.568,0.478,6.337,0.204,-999.0,9999.0,3.496,1.92,-0.144,1.603,-2.93,3.31,9.66,3.705
1591,53.819782,-29.517757,640.86,860.27,633.137,0,0.03,3.186,1,314.55,1.708,5.697,0.075,13.636,0.067,46.692,0.105,76.704,0.067,124.868,0.162,144.346,0.35,154.894,0.461,208.675,0.767,126.735,5.699,92.211,5.463,46.849,3.495,24.611,3.03
