id,ra,dec,xpix,ypix,HAWKIKs_tot,K_flag,K_star,K_fluxrad,totmask,HAWKIKs,eHAWKIKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2
2412,316.620605,-58.796204,554.03,507.91,4.639,0,0.0,1.697,1,3.581,0.751,0.612,0.102,0.865,0.086,1.621,0.1,2.103,0.123,2.955,0.221,3.334,0.44,3.581,0.453,3.114,0.628,3.38,4.347,-999.0,9999.0
2413,316.49295,-58.796726,1744.32,499.16,14.949,0,0.98,1.284,0,12.628,0.756,0.022,0.102,0.075,0.071,0.523,0.1,1.129,0.123,5.775,0.191,8.368,0.346,12.019,0.368,13.471,0.591,2.21,1.212,4.333,4.387
2414,316.564331,-58.796722,1078.65,499.14,4.293,0,0.0,1.782,1,4.162,0.841,0.877,0.102,0.893,0.071,1.033,0.1,1.267,0.123,2.904,0.191,3.028,0.346,3.296,0.37,4.647,0.585,1.703,1.771,-4.022,0.284
2415,316.635834,-58.796776,411.79,497.38,9.873,0,0.0,2.777,1,6.22,0.746,0.219,0.144,0.371,0.123,1.326,0.142,1.945,0.138,2.955,0.272,2.697,0.546,3.732,0.38,3.88,0.576,0.663,1.703,-999.0,9999.0
2416,316.525177,-58.796833,1443.83,497.31,2.605,0,0.56,1.425,0,2.724,0.756,0.34,0.102,0.488,0.071,0.648,0.1,0.662,0.123,1.307,0.191,1.517,0.346,1.367,0.368,2.591,0.589,1.149,0.888,-7.872,0.978
2417,316.671875,-58.795837,75.73,513.6,8.383,0,0.02,2.218,1,6.466,0.839,0.529,0.144,0.691,0.123,1.09,0.142,1.35,0.196,2.804,0.384,3.854,0.774,3.852,0.39,4.736,0.575,0.534,2.567,-999.0,9999.0
2418,316.445709,-58.796963,2184.96,494.6,14.522,0,0.97,1.451,1,12.021,0.985,0.066,0.102,0.965,0.071,2.967,0.1,5.247,0.123,8.128,0.191,8.907,0.346,11.113,0.367,10.801,0.583,-999.0,9999.0,-999.0,9999.0
2419,316.545441,-58.797146,1254.94,491.65,8.984,0,0.0,2.188,0,7.099,0.841,0.103,0.102,0.349,0.071,0.402,0.1,0.371,0.123,0.623,0.191,0.882,0.346,2.329,0.367,3.234,0.592,9.688,3.381,13.15,7.05
2420,316.675507,-58.797489,42.03,483.79,104.054,0,0.03,3.543,1,56.141,0.916,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,21.377,0.375,28.041,0.57,29.883,8.496,-999.0,9999.0
2421,316.556305,-58.797192,1153.6,490.74,5.523,0,0.03,1.984,0,4.361,0.86,0.27,0.102,0.607,0.071,0.781,0.1,0.679,0.123,0.999,0.191,0.961,0.346,1.142,0.367,1.101,0.585,-3.986,1.032,1.621,4.022
2422,316.56308,-58.797207,1090.36,490.42,5.873,0,0.04,1.905,1,4.307,0.826,0.133,0.102,0.076,0.071,0.151,0.1,0.194,0.123,0.494,0.191,1.389,0.346,1.449,0.367,2.043,0.597,2.557,2.18,2.552,3.027
2423,316.502747,-58.797329,1652.88,488.34,16.46,0,0.98,1.274,0,14.017,0.758,0.124,0.102,0.673,0.071,2.449,0.101,4.591,0.123,10.342,0.207,11.996,0.346,15.239,0.366,16.665,0.588,3.08,2.145,3.21,4.669
2424,316.505585,-58.797401,1626.58,487.06,39.939,0,0.03,1.974,0,30.632,0.757,0.43,0.102,0.621,0.071,0.879,0.1,1.644,0.123,3.627,0.191,5.595,0.346,8.469,0.365,11.467,0.591,38.233,7.065,37.819,12.218
2425,316.522644,-58.797287,1467.43,489.16,4.444,0,0.02,1.469,0,3.718,0.757,0.196,0.102,0.16,0.071,0.16,0.1,0.355,0.123,1.014,0.191,1.264,0.346,1.932,0.366,2.819,0.593,3.949,1.781,7.981,3.282
2426,316.495422,-58.797504,1721.26,485.16,31.888,0,0.02,2.239,0,23.226,0.76,0.47,0.102,0.456,0.071,1.113,0.1,1.481,0.123,3.949,0.191,5.949,0.346,7.732,0.364,10.621,0.578,23.549,4.129,14.544,7.169
2427,316.44046,-58.795853,2233.99,514.54,3.749,0,0.72,1.159,1,2.915,1.095,0.02,0.102,-0.075,0.071,-0.07,0.1,0.186,0.123,1.544,0.191,1.84,0.346,3.056,0.414,3.898,0.636,-999.0,9999.0,-999.0,9999.0
2428,316.593506,-58.797684,806.66,481.59,209.273,0,0.99,1.261,1,171.57,0.751,1.343,0.102,6.485,0.082,23.092,0.1,45.01,0.123,111.897,0.215,134.417,0.35,165.52,0.409,178.086,0.669,58.589,22.116,-999.0,9999.0
2429,316.53363,-58.797489,1365.0,485.51,4.698,0,0.0,2.23,0,4.372,0.758,0.587,0.102,0.829,0.071,0.864,0.1,1.015,0.123,1.365,0.191,1.441,0.345,2.832,0.364,3.155,0.582,0.07,0.847,4.089,2.459
2430,316.62677,-58.797951,496.5,476.37,650.516,0,0.98,1.27,1,526.509,0.747,1.539,0.144,7.391,0.123,30.751,0.142,66.049,0.138,258.904,0.272,344.467,0.546,447.686,0.371,540.587,0.562,186.478,24.999,-999.0,9999.0
2431,316.630859,-58.797665,458.44,481.46,10.846,0,0.3,1.886,1,8.708,0.747,2.007,0.144,2.232,0.123,2.59,0.142,2.84,0.138,4.378,0.273,5.265,0.547,6.052,0.374,6.258,0.568,9.057,4.652,-999.0,9999.0
2432,316.673798,-58.797588,57.82,482.07,5.888,0,0.62,1.682,1,5.665,0.887,-999.0,9999.0,0.721,0.123,-999.0,9999.0,3.463,0.276,-999.0,9999.0,4.269,0.775,4.559,0.374,5.167,0.569,3.023,2.449,-999.0,9999.0
2433,316.509399,-58.797844,1591.06,479.08,38.254,0,0.38,1.618,0,31.277,0.756,2.502,0.102,3.297,0.071,4.265,0.101,6.361,0.123,9.234,0.191,10.018,0.346,15.185,0.364,14.546,0.577,22.628,4.299,18.05,7.99
2434,316.614655,-58.797943,609.55,476.69,155.191,0,0.03,2.12,1,114.826,0.748,8.502,0.102,11.595,0.087,21.542,0.1,32.084,0.123,43.132,0.221,52.33,0.44,52.588,0.532,71.382,0.719,48.721,13.822,-999.0,9999.0
2435,316.465668,-58.797863,1998.84,478.56,30.633,0,0.03,1.802,1,23.499,0.753,0.236,0.102,0.416,0.071,1.132,0.1,2.419,0.123,5.019,0.191,6.062,0.346,8.129,0.364,10.859,0.548,13.597,4.199,-999.0,9999.0
2436,316.502472,-58.798176,1655.67,473.1,13.756,2,0.0,3.01,0,9.302,0.761,1.048,0.102,1.216,0.071,1.602,0.101,2.165,0.123,3.891,0.191,4.776,0.346,6.163,0.364,6.731,0.546,6.383,2.55,11.476,6.156
2437,316.508545,-58.798016,1598.85,476.02,8.235,0,0.01,1.839,0,8.997,0.759,0.471,0.102,0.291,0.071,0.268,0.1,0.678,0.123,0.855,0.191,1.871,0.346,2.393,0.364,1.838,0.57,11.325,2.574,10.716,4.951
2438,316.590118,-58.798214,838.18,472.12,106.881,0,0.03,2.057,1,79.892,0.753,0.647,0.102,1.139,0.071,3.22,0.1,7.832,0.123,18.017,0.191,21.619,0.346,29.142,0.391,37.812,0.576,49.076,19.596,-999.0,9999.0
2439,316.674347,-58.79789,52.79,476.58,14.057,0,1.0,1.522,1,12.705,0.893,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,11.848,0.37,13.296,0.566,8.716,3.873,-999.0,9999.0
2440,316.600677,-58.798058,739.88,474.78,11.823,0,0.06,1.67,1,9.869,0.749,-0.1,0.102,0.689,0.086,1.757,0.1,2.755,0.123,3.303,0.221,2.616,0.383,2.95,0.5,4.502,0.856,1.204,2.581,-999.0,9999.0
2441,316.453156,-58.798084,2115.49,474.45,3.329,0,0.14,1.57,1,3.52,0.817,0.193,0.102,0.256,0.071,0.45,0.1,0.967,0.123,1.315,0.191,1.859,0.346,2.034,0.364,1.473,0.549,-999.0,9999.0,-999.0,9999.0
2442,316.489136,-58.798096,1779.98,474.5,3.515,0,0.07,1.702,0,3.278,0.758,0.347,0.102,0.364,0.071,0.333,0.1,0.414,0.123,0.654,0.191,0.655,0.345,0.847,0.364,1.78,0.55,1.7,1.028,-1.171,2.26
2443,316.541046,-58.798313,1295.98,470.63,133.741,2,0.98,1.325,0,109.953,0.759,1.054,0.102,4.669,0.071,16.46,0.1,31.247,0.123,75.415,0.191,90.352,0.346,112.206,0.364,124.803,0.556,41.132,6.709,16.739,6.564
2444,316.540833,-58.799141,1297.92,455.7,986.34,2,0.99,1.333,0,794.475,0.754,3.019,0.145,14.047,0.088,53.65,0.142,111.315,0.133,394.46,0.27,527.043,0.45,708.528,0.364,824.175,0.543,308.253,24.645,198.15,27.397
2445,316.616272,-58.7981,594.49,473.83,3.748,0,0.51,1.657,1,3.42,0.75,0.004,0.102,0.158,0.086,0.44,0.1,0.267,0.123,1.407,0.221,1.337,0.44,2.638,0.489,3.22,0.699,0.828,1.219,-999.0,9999.0
2446,316.669159,-58.798103,101.17,472.85,4.232,0,0.87,1.195,1,3.72,0.823,1.71,0.144,3.302,0.123,4.922,0.142,5.772,0.196,6.251,0.384,6.976,0.774,6.752,0.368,6.074,0.575,3.359,3.697,-999.0,9999.0
2447,316.639557,-58.798225,377.31,471.2,6.01,0,0.02,1.888,1,4.595,0.75,0.499,0.144,0.537,0.123,0.832,0.142,1.646,0.159,1.951,0.383,3.191,0.773,2.897,0.367,2.45,0.564,-1.36,0.772,-999.0,9999.0
2448,316.64505,-58.798275,325.95,470.21,15.983,0,0.02,1.941,1,12.608,0.754,0.622,0.145,0.652,0.123,0.905,0.142,1.558,0.196,3.16,0.384,4.571,0.775,6.132,0.367,7.022,0.574,5.063,3.99,-999.0,9999.0
2449,316.543945,-58.798599,1268.88,465.49,153.245,0,1.0,1.273,0,126.65,0.838,4.402,0.115,17.336,0.078,46.59,0.118,76.014,0.123,114.892,0.214,128.73,0.358,148.083,0.365,156.421,0.54,41.455,7.341,44.495,13.653
2450,316.622314,-58.798664,537.97,463.59,31.491,3,0.01,3.367,1,20.262,0.751,1.268,0.144,1.795,0.123,2.119,0.142,3.28,0.132,6.146,0.305,6.112,0.547,9.538,0.416,12.12,0.598,14.722,5.552,-999.0,9999.0
2451,316.622345,-58.799038,537.86,456.86,38.152,3,0.99,1.299,1,35.087,0.751,0.483,0.145,1.528,0.123,4.855,0.142,8.996,0.141,21.928,0.384,27.161,0.731,35.362,0.413,40.498,0.578,36.472,10.392,-999.0,9999.0
2452,316.56015,-58.7985,1117.85,467.17,5.778,0,0.0,1.937,1,5.128,0.862,0.058,0.106,0.196,0.079,0.281,0.104,0.223,0.123,0.466,0.209,0.578,0.35,1.425,0.364,1.974,0.549,9.265,4.582,-2.273,2.125
2453,316.531738,-58.798874,1382.64,460.55,101.274,0,1.0,1.246,0,83.996,0.755,0.049,0.142,0.788,0.087,3.078,0.14,7.421,0.123,39.502,0.26,54.76,0.404,78.858,0.364,93.569,0.545,35.608,6.684,15.219,8.048
2454,316.659546,-58.798603,190.93,464.1,8.129,0,0.95,1.245,1,6.182,0.75,-0.103,0.145,0.068,0.123,0.379,0.142,0.82,0.16,4.078,0.384,5.199,0.775,6.957,0.365,8.174,0.57,2.189,2.634,-999.0,9999.0
2455,316.461731,-58.798698,2035.56,463.51,3.843,0,0.2,1.399,1,3.704,0.766,1.11,0.125,1.163,0.084,1.242,0.128,1.349,0.123,2.462,0.243,2.225,0.379,3.877,0.364,3.297,0.531,3.189,1.712,-999.0,9999.0
2456,316.535034,-58.798866,1351.95,460.72,20.812,0,0.0,2.535,0,15.336,0.756,1.169,0.142,1.558,0.087,1.592,0.14,2.106,0.123,2.99,0.259,4.046,0.457,7.452,0.364,8.745,0.54,16.282,4.357,14.549,7.035
2457,316.442688,-58.799007,2213.06,457.74,55.056,0,0.03,2.679,1,37.891,1.037,1.527,0.145,1.97,0.088,3.341,0.142,6.978,0.128,12.48,0.27,14.596,0.437,19.753,0.368,23.002,0.532,-999.0,9999.0,-999.0,9999.0
2458,316.460358,-58.799019,2048.13,457.7,77.67,0,0.03,2.923,1,50.311,0.76,0.366,0.145,0.308,0.088,0.731,0.142,1.829,0.125,5.215,0.27,8.136,0.444,12.723,0.364,18.648,0.523,-999.0,9999.0,-999.0,9999.0
2459,316.569397,-58.798779,1031.48,462.12,3.192,0,0.75,1.107,1,2.725,0.898,0.109,0.132,0.253,0.086,0.693,0.13,1.216,0.123,2.453,0.247,2.71,0.381,3.394,0.364,4.295,0.537,-0.193,5.951,-999.0,9999.0
2460,316.579498,-58.799183,937.22,454.74,111.137,0,0.03,2.297,1,76.436,0.8,6.14,0.144,9.552,0.088,19.594,0.142,26.123,0.138,37.963,0.27,39.374,0.452,46.703,0.364,56.329,0.528,27.62,21.012,-999.0,9999.0
2461,316.428802,-58.798977,2342.52,458.15,44.243,0,0.98,1.427,1,35.818,1.806,-999.0,9999.0,0.212,0.125,-999.0,9999.0,2.621,0.16,7.968,0.379,11.05,0.538,14.341,0.549,19.382,0.745,-999.0,9999.0,-999.0,9999.0
2462,316.465881,-58.799118,1996.79,455.97,43.515,0,0.07,1.88,1,32.642,0.751,0.166,0.144,0.59,0.088,2.103,0.142,5.639,0.131,10.797,0.27,12.939,0.452,16.399,0.364,20.179,0.526,15.498,4.28,-999.0,9999.0
2463,316.424286,-58.798988,2384.71,457.87,14.155,1,0.99,7.958,1,-999.0,9999.0,-999.0,9999.0,0.164,0.125,-999.0,9999.0,0.468,0.194,0.157,0.38,-0.695,0.541,-0.813,0.758,-0.398,1.003,-999.0,9999.0,-999.0,9999.0
2464,316.450775,-58.799191,2137.5,454.56,6.193,0,0.25,1.541,1,5.394,0.887,1.068,0.144,1.267,0.088,1.693,0.142,3.133,0.142,3.67,0.27,4.202,0.453,5.268,0.364,4.935,0.521,-999.0,9999.0,-999.0,9999.0
2465,316.656219,-58.799232,221.87,452.82,16.153,0,0.0,2.511,1,10.69,0.748,0.384,0.144,0.349,0.123,1.042,0.142,1.92,0.159,3.339,0.384,3.933,0.774,5.243,0.364,6.542,0.534,5.389,3.892,-999.0,9999.0
2466,316.569977,-58.79921,1025.98,454.34,6.198,0,0.7,2.517,1,4.646,0.898,0.641,0.144,0.633,0.088,0.964,0.142,1.797,0.138,2.408,0.27,2.37,0.451,3.826,0.364,4.083,0.531,2.762,7.467,-999.0,9999.0
2467,316.633484,-58.799191,433.77,453.95,4.974,0,0.07,1.697,1,4.071,0.751,-0.081,0.144,-0.02,0.123,0.207,0.142,0.336,0.159,1.71,0.384,1.934,0.774,3.177,0.364,3.821,0.536,0.305,2.18,-999.0,9999.0
2468,316.574249,-58.799633,986.13,446.66,42.286,0,0.47,1.731,1,32.876,0.928,0.907,0.145,1.286,0.088,2.501,0.142,4.239,0.16,8.988,0.27,10.011,0.453,13.53,0.364,17.824,0.52,19.919,18.74,-999.0,9999.0
2469,316.491058,-58.799568,1762.03,448.02,3.762,0,0.0,1.899,0,3.229,0.756,0.82,0.144,0.968,0.088,0.993,0.142,1.096,0.159,1.768,0.27,2.278,0.453,3.169,0.364,2.912,0.518,5.591,2.943,-3.958,3.6
2470,316.517151,-58.79961,1518.64,447.3,4.411,0,0.19,1.479,0,3.831,0.752,0.303,0.144,0.432,0.088,0.977,0.142,1.404,0.159,2.043,0.27,1.933,0.453,2.46,0.364,1.854,0.535,-1.468,0.495,-13.842,0.862
2471,316.424255,-58.799561,2384.77,447.55,0.0,1,0.96,0.0,1,-999.0,9999.0,-999.0,9999.0,0.054,0.125,-999.0,9999.0,-999.0,9999.0,-0.236,0.38,-0.938,0.558,-1.047,0.757,-0.549,1.064,-999.0,9999.0,-999.0,9999.0
2472,316.476288,-58.799839,1899.83,443.05,214.207,3,0.98,1.313,1,182.719,0.759,2.866,0.145,15.865,0.088,48.315,0.142,81.375,0.16,142.581,0.384,159.663,0.453,186.062,0.364,206.7,0.534,50.953,7.283,-999.0,9999.0
2473,316.673187,-58.714695,60.1,1974.1,4.468,0,0.7,1.427,1,3.678,0.896,-0.015,0.145,0.073,0.088,0.023,0.142,1.174,0.196,0.124,0.272,1.023,0.553,0.878,0.365,1.326,0.507,-999.0,9999.0,-999.0,9999.0
2474,316.527588,-58.799606,1421.21,447.41,2.54,0,0.04,1.431,0,2.085,0.757,0.037,0.144,0.15,0.087,0.307,0.142,0.211,0.159,0.414,0.269,0.358,0.452,0.525,0.363,0.56,0.523,2.478,1.617,-1.796,1.465
2475,316.450867,-58.799667,2136.81,445.96,5.385,0,0.83,1.403,1,5.326,0.883,0.181,0.144,0.161,0.088,-0.07,0.142,0.294,0.159,0.445,0.27,0.885,0.453,0.986,0.364,2.098,0.525,-999.0,9999.0,-999.0,9999.0
2476,316.434113,-58.799965,2292.9,440.41,44.904,0,0.03,2.389,1,31.446,1.357,-999.0,9999.0,6.457,0.12,-999.0,9999.0,15.805,0.237,20.498,0.349,21.008,0.533,23.224,0.465,27.929,0.643,-999.0,9999.0,-999.0,9999.0
2477,316.603455,-58.799793,713.92,443.54,7.657,0,0.7,1.433,1,6.529,0.751,0.211,0.145,0.287,0.123,0.44,0.142,0.61,0.16,1.111,0.384,2.447,0.594,1.61,0.49,2.817,0.898,7.238,6.291,-999.0,9999.0
2478,316.503143,-58.800026,1649.21,439.82,106.684,0,0.03,2.92,0,66.669,0.755,0.2,0.144,0.39,0.088,0.828,0.142,2.105,0.176,5.507,0.27,6.66,0.453,11.162,0.364,17.176,0.525,82.669,9.55,60.506,14.604
2479,316.508423,-58.800076,1600.17,438.9,112.124,0,0.03,2.213,0,80.272,0.755,-0.07,0.144,0.322,0.088,1.629,0.142,4.149,0.159,15.495,0.27,20.704,0.452,30.402,0.364,40.107,0.53,51.403,11.207,30.906,10.852
2480,316.532837,-58.689293,1372.0,2433.0,6.701,1,0.03,8.353,1,-999.0,9999.0,0.66,0.102,1.294,0.071,2.352,0.1,2.488,0.104,3.134,0.191,2.997,0.384,-999.0,9999.0,-999.0,9999.0,12.936,4.017,8.844,2.685
2481,316.604431,-58.799992,704.94,439.97,2.579,0,0.04,1.283,1,3.163,0.751,0.279,0.144,0.482,0.123,0.435,0.142,0.784,0.159,1.02,0.384,1.669,0.774,1.522,0.484,1.053,0.816,2.307,3.875,-999.0,9999.0
2482,316.511383,-58.71479,1572.53,1974.06,44.308,0,0.03,1.967,1,32.319,0.752,0.454,0.083,0.937,0.055,2.053,0.082,3.39,0.092,5.538,0.156,9.268,0.295,10.601,0.364,16.218,0.508,36.175,3.676,24.547,4.289
2483,316.523438,-58.800236,1460.02,436.05,5.913,0,0.73,1.482,0,5.459,0.754,0.238,0.144,0.101,0.088,0.407,0.142,0.42,0.159,0.624,0.27,0.55,0.453,1.471,0.364,2.935,0.537,5.318,2.195,0.926,3.607
2484,316.632141,-58.800274,446.51,434.51,4.069,0,0.65,2.119,1,3.411,0.752,0.71,0.145,0.964,0.123,1.314,0.142,1.707,0.16,2.242,0.385,2.662,0.776,2.981,0.365,4.153,0.514,-2.42,1.918,-999.0,9999.0
2485,316.647705,-58.80032,301.24,433.41,2.702,0,0.22,1.319,1,1.978,0.749,0.642,0.144,0.466,0.123,0.645,0.142,0.974,0.159,1.416,0.384,1.091,0.774,1.437,0.364,1.85,0.519,0.05,1.065,-999.0,9999.0
2486,316.490021,-58.800499,1771.64,431.23,2.036,0,0.64,1.185,0,2.158,0.763,0.024,0.145,0.198,0.088,0.312,0.142,0.445,0.16,1.187,0.27,1.177,0.453,2.042,0.364,0.956,0.522,4.074,2.709,5.348,4.103
2487,316.558716,-58.800613,1131.14,429.15,11.075,0,0.19,2.0,1,8.425,0.854,1.489,0.145,1.956,0.088,3.084,0.142,4.457,0.16,6.079,0.27,6.86,0.453,9.016,0.364,9.349,0.528,65.429,11.937,9.401,6.364
2488,316.493042,-58.800083,1743.52,438.78,3.544,0,0.09,1.336,0,2.564,0.757,0.218,0.144,0.138,0.088,0.426,0.142,0.335,0.159,0.876,0.27,1.407,0.453,1.379,0.364,2.074,0.53,-0.734,2.206,3.801,12.477
2489,316.480286,-58.800808,1862.36,425.65,3.544,0,0.01,1.477,1,3.105,0.766,1.006,0.145,1.125,0.088,1.287,0.142,1.448,0.16,1.584,0.27,2.408,0.453,2.875,0.364,3.785,0.532,2.283,1.842,-999.0,9999.0
2490,316.644745,-58.800819,329.07,424.48,2.926,0,0.27,1.376,1,2.598,0.749,0.442,0.145,0.481,0.123,0.562,0.142,0.568,0.16,1.105,0.385,1.659,0.775,2.058,0.364,2.138,0.518,2.532,3.084,-999.0,9999.0
2491,316.579407,-58.800964,938.08,422.67,5.799,0,0.01,2.309,1,4.732,0.804,0.626,0.145,0.743,0.088,0.953,0.142,1.312,0.16,2.665,0.27,3.289,0.454,3.069,0.364,3.728,0.522,1.122,3.696,-999.0,9999.0
2492,316.58316,-58.714832,901.68,1973.02,2.767,0,0.79,1.034,0,2.26,0.76,-0.058,0.083,0.012,0.055,0.212,0.082,0.444,0.093,1.626,0.156,2.001,0.293,2.593,0.364,3.469,0.517,7.187,5.112,3.595,4.124
2493,316.428955,-58.690136,2343.84,2417.26,118.049,1,1.0,8.822,1,-999.0,9999.0,0.358,0.145,2.704,0.123,14.386,0.142,32.84,0.161,103.51,0.382,148.569,0.785,120.665,2.601,-999.0,9999.0,-999.0,9999.0,-32.977,-2.307
2494,316.473572,-58.715034,1926.0,1969.54,70.218,0,0.98,1.241,0,57.956,0.755,0.154,0.083,0.405,0.057,2.021,0.082,4.338,0.092,25.002,0.156,34.742,0.293,50.452,0.363,61.719,0.51,27.461,3.704,17.307,4.012
2495,316.565857,-58.689396,1063.0,2431.0,1.748,1,0.05,7.763,1,-999.0,9999.0,-0.052,0.127,-0.005,0.073,-0.057,0.1,0.084,0.104,-0.114,0.191,-0.037,0.384,-999.0,9999.0,-999.0,9999.0,-0.814,0.418,-2.289,1.224
2496,316.603882,-58.801125,709.87,419.53,3.118,0,0.22,1.913,1,3.775,0.753,0.847,0.145,1.322,0.123,1.694,0.142,1.695,0.16,1.658,0.384,2.115,0.773,1.742,0.486,1.494,0.866,-2.743,1.405,-999.0,9999.0
2497,316.437866,-58.689293,2260.48,2432.57,16.854,1,0.97,8.058,1,-999.0,9999.0,-0.052,0.145,-0.187,0.123,-0.146,0.142,-0.118,0.161,-0.25,0.382,-0.245,0.785,-999.0,9999.0,-999.0,9999.0,1.389,1.504,1.97,1.259
2498,316.505188,-58.714333,1630.46,1982.33,29.244,0,0.15,1.775,0,23.404,0.755,0.022,0.083,0.395,0.062,0.816,0.082,1.564,0.092,3.511,0.156,5.036,0.294,7.776,0.364,10.816,0.515,25.409,3.318,17.611,3.803
2499,316.515625,-58.690273,1532.99,2415.41,39.109,0,1.0,1.229,1,32.425,3.297,0.548,0.102,2.726,0.071,8.227,0.1,14.239,0.104,24.456,0.191,28.313,0.385,29.629,1.516,-999.0,9999.0,7.911,2.779,1.043,1.591
2500,316.472656,-58.689285,1935.0,2433.0,8.677,1,0.0,8.5,1,-999.0,9999.0,0.033,0.102,0.032,0.079,0.016,0.1,-0.032,0.122,-0.063,0.203,0.387,0.505,-999.0,9999.0,-999.0,9999.0,-2.526,2.857,-999.0,9999.0
2501,316.572754,-58.689419,998.49,2430.56,0.0,1,0.97,0.0,1,-999.0,9999.0,-0.01,0.102,-0.011,0.071,0.195,0.1,0.573,0.104,1.925,0.191,1.958,0.385,-999.0,9999.0,-999.0,9999.0,160.231,11.699,0.024,0.912
2502,316.560089,-58.71476,1117.49,1974.49,3.966,0,0.11,1.8,0,1.988,0.861,0.557,0.084,0.662,0.055,0.743,0.082,0.719,0.092,1.032,0.156,1.246,0.294,1.972,0.365,2.708,0.519,3.333,1.603,8.689,2.643
2503,316.571228,-58.689396,1013.0,2431.0,5.045,1,0.0,7.906,1,-999.0,9999.0,-0.093,0.102,0.014,0.082,0.009,0.1,-0.07,0.104,-0.043,0.191,-0.15,0.384,-999.0,9999.0,-999.0,9999.0,0.886,2.151,-2.401,1.721
2504,316.53775,-58.689293,1326.0,2433.0,7.545,1,0.05,8.293,1,-999.0,9999.0,-0.149,0.102,-0.008,0.071,-0.008,0.1,-0.174,0.109,-0.056,0.191,-0.208,0.408,-999.0,9999.0,-999.0,9999.0,0.034,0.251,1.667,1.075
2505,316.546295,-58.714317,1246.25,1982.54,15.979,0,0.01,1.825,0,12.911,0.853,0.31,0.083,0.362,0.055,0.467,0.082,0.642,0.092,1.456,0.156,2.532,0.294,2.744,0.364,3.867,0.515,20.031,3.038,20.868,3.576
2506,316.53186,-58.689339,1381.04,2432.19,45.248,1,0.95,7.678,1,-999.0,9999.0,0.086,0.102,-0.098,0.071,-0.007,0.1,0.141,0.105,0.753,0.191,1.235,0.385,-999.0,9999.0,-999.0,9999.0,-1.688,-0.56,-1.274,-0.533
2507,316.471191,-58.7118,1948.37,2027.73,6.434,0,0.0,2.229,0,4.689,0.754,0.748,0.099,0.876,0.062,1.039,0.098,1.146,0.098,1.736,0.17,2.233,0.317,3.055,0.364,3.933,0.515,4.538,1.284,2.994,1.63
2508,316.678131,-58.689587,13.0,2426.0,2.8,17,0.05,7.81,1,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0
2509,316.539368,-58.689293,1311.0,2433.0,0.0,1,0.0,0.0,1,-999.0,9999.0,-0.069,0.102,-0.053,0.071,-0.024,0.1,-0.037,0.104,-0.054,0.191,-0.01,0.384,-999.0,9999.0,-999.0,9999.0,-0.767,0.251,-0.369,0.609
2510,316.427155,-58.690464,2360.61,2411.35,31.157,1,0.0,26.801,1,-999.0,9999.0,0.119,0.145,0.035,0.123,-0.166,0.142,0.376,0.161,0.662,0.383,0.822,0.785,0.66,2.084,-0.685,3.425,-999.0,9999.0,3.374,0.673
2511,316.612457,-58.714458,627.91,1979.43,12.649,0,0.04,1.579,1,9.958,0.761,0.02,0.102,0.21,0.071,0.513,0.1,0.746,0.112,1.466,0.191,2.209,0.384,3.04,0.52,4.649,0.685,-999.0,9999.0,-999.0,9999.0
2512,316.6091,-58.713963,659.18,1988.43,4.716,0,0.34,1.41,1,3.564,0.756,0.315,0.102,0.157,0.071,0.17,0.1,0.327,0.112,0.774,0.192,1.217,0.447,1.486,0.469,3.563,0.734,-999.0,9999.0,-999.0,9999.0
2513,316.528595,-58.690525,1411.63,2410.82,8.709,0,0.79,1.768,1,7.434,2.659,0.763,0.102,1.276,0.071,1.866,0.1,1.995,0.105,2.365,0.191,2.483,0.385,1.745,1.413,7.176,3.424,4.653,2.068,3.325,2.07
2514,316.484772,-58.690449,1821.54,2412.13,27.244,0,0.49,2.236,1,20.034,2.796,0.569,0.102,0.699,0.071,1.399,0.1,1.713,0.113,4.968,0.191,6.36,0.385,5.538,1.421,11.688,3.426,15.766,4.444,18.143,10.231
2515,316.559723,-58.714233,1120.71,1984.01,4.22,0,0.7,1.928,0,3.198,0.864,0.205,0.083,0.071,0.055,0.07,0.082,0.109,0.092,0.112,0.156,0.493,0.293,0.534,0.363,1.424,0.513,3.874,1.366,8.942,2.457
2516,316.6763,-58.714352,31.1,1980.24,11.563,0,0.01,2.301,1,8.235,0.966,-999.0,9999.0,0.685,0.126,-999.0,9999.0,-999.0,9999.0,2.192,0.384,21.973,0.785,2.893,0.364,4.885,0.502,-999.0,9999.0,-999.0,9999.0
