id,ra,dec,xpix,ypix,HAWKIKs_tot,K_flag,K_star,K_fluxrad,totmask,HAWKIKs,eHAWKIKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,DECamz,eDECamz,FOURSTARJ1,eFOURSTARJ1,HAWKIJ,eHAWKIJ,IRAC1,eIRAC1,IRAC2,eIRAC2,IRAC3,eIRAC3,IRAC4,eIRAC4
4403,9.0059,-43.154633,859.7,2439.29,26.88,0,0.02,2.366,0,13.868,0.491,1.128,0.096,1.502,0.074,1.638,0.112,1.975,0.088,3.196,0.158,4.664,0.129,4.786,0.735,7.325,0.271,16.729,0.287,18.084,0.328,13.995,1.389,7.8,1.807
4404,8.85978,-43.154552,2778.43,2440.2,1.671,0,0.05,1.421,1,0.895,0.488,0.587,0.166,0.602,0.127,0.685,0.161,0.63,0.166,0.458,0.308,0.709,0.157,-999.0,9999.0,1.166,0.269,1.419,0.552,2.218,0.559,22.417,3.948,-3.736,3.567
4405,8.86452,-43.154766,2716.19,2436.42,1.125,0,0.0,1.101,1,0.392,0.488,0.399,0.165,0.505,0.127,0.524,0.161,0.609,0.137,0.343,0.308,0.394,0.158,-999.0,9999.0,0.778,0.269,99.622,54.17,5.979,56.477,2039.557,353.043,77.741,357.681
4406,9.046958,-43.267048,322.73,415.42,2.045,0,0.75,1.123,1,1.774,0.601,0.2,0.166,0.439,0.127,0.483,0.158,0.477,0.164,0.434,0.312,0.626,0.118,0.874,0.425,0.699,0.27,0.541,0.294,0.515,0.335,-0.53,1.501,-2.41,1.932
4407,8.966428,-43.155579,1378.01,2422.48,51.296,3,0.06,1.653,0,29.188,0.489,0.022,0.083,0.13,0.057,0.266,0.092,0.754,0.078,2.547,0.128,4.507,0.132,8.722,0.544,13.258,0.271,34.297,0.273,33.595,0.312,25.046,1.389,14.606,1.834
4408,8.914057,-43.155155,2065.7,2429.95,6.867,0,0.02,1.571,0,4.038,0.487,0.145,0.096,0.27,0.064,0.205,0.113,0.452,0.096,0.782,0.14,1.388,0.126,1.382,0.596,1.906,0.27,5.502,0.304,5.179,0.347,0.901,1.527,2.561,1.872
4409,9.002144,-43.154488,909.02,2441.97,4.43,0,0.0,2.406,0,2.557,0.487,0.343,0.083,0.596,0.064,0.64,0.092,0.777,0.078,0.942,0.14,0.864,0.121,0.5,0.655,1.92,0.273,2.335,0.249,2.811,0.284,0.777,1.253,-0.601,1.612
4410,8.921005,-43.154671,1974.47,2438.73,9.291,0,0.02,1.726,0,5.039,0.489,0.263,0.096,0.405,0.064,0.675,0.113,0.723,0.096,1.294,0.14,1.719,0.125,2.359,0.628,2.783,0.269,9.742,0.315,9.747,0.357,5.748,1.611,2.876,1.872
4411,8.950748,-43.15443,1583.9,2443.13,6.858,0,0.02,1.545,0,3.608,0.489,0.974,0.083,1.046,0.057,0.958,0.092,1.182,0.078,1.869,0.128,2.069,0.125,3.108,0.64,2.074,0.268,3.868,0.334,3.09,0.382,-1.377,1.739,6.083,2.157
4412,8.872498,-43.154686,2611.43,2437.98,3.176,0,0.86,1.401,1,1.769,0.488,0.661,0.166,0.608,0.127,0.691,0.161,0.81,0.137,0.757,0.308,1.302,0.133,-999.0,9999.0,2.085,0.27,2.316,0.428,3.628,0.431,-25.264,4.001,9.919,3.752
4413,9.01153,-43.15472,785.77,2437.7,3.652,0,0.0,1.805,0,2.426,0.489,0.457,0.096,0.712,0.074,1.344,0.111,1.797,0.095,2.033,0.157,2.189,0.124,1.042,0.937,2.294,0.269,1.881,0.203,1.014,0.236,0.226,0.995,1.042,1.259
4414,9.003936,-43.155346,885.5,2426.49,40.738,3,0.03,2.602,0,23.34,0.484,0.091,0.082,0.443,0.063,0.643,0.091,0.823,0.077,1.695,0.139,2.48,0.124,4.194,0.584,8.133,0.268,37.653,0.246,51.404,0.28,44.619,1.23,31.746,1.589
4415,8.997957,-43.154629,963.99,2439.42,3.932,0,0.0,1.668,0,2.798,0.49,0.384,0.083,0.511,0.057,0.726,0.092,1.399,0.078,1.918,0.128,1.914,0.123,2.451,0.613,2.303,0.272,1.546,0.277,0.412,0.319,-1.821,1.399,-1.339,1.812
4416,8.92505,-43.155071,1921.35,2431.55,2.313,0,0.02,1.181,0,1.268,0.534,0.406,0.096,0.531,0.064,0.591,0.113,0.606,0.096,1.053,0.14,0.688,0.128,1.331,0.614,1.756,0.285,2.59,0.61,3.213,0.677,1.655,3.08,-12.29,3.39
4417,8.992111,-43.155518,1040.77,2423.46,5.022,0,0.11,1.444,0,3.085,0.49,1.719,0.083,2.129,0.057,2.308,0.092,2.342,0.078,2.282,0.128,2.3,0.125,3.515,0.537,2.725,0.271,2.316,0.302,2.38,0.344,1.798,1.546,7.854,1.891
4418,8.853773,-43.155205,2857.3,2428.37,4.113,0,0.09,2.027,1,1.978,0.577,0.098,0.165,0.328,0.127,0.59,0.161,0.963,0.168,0.853,0.308,0.974,0.159,-999.0,9999.0,1.268,0.343,1.668,0.284,1.785,0.288,3.332,2.729,22.642,2.813
4419,8.951454,-43.155418,1574.64,2425.37,5.43,0,0.26,1.641,0,3.047,0.487,0.715,0.083,0.757,0.057,0.869,0.092,1.467,0.083,2.21,0.128,2.089,0.128,2.545,0.556,2.136,0.269,1.922,0.281,1.788,0.32,1.261,1.463,-0.522,1.815
4420,8.981708,-43.15522,1177.38,2428.91,2.448,0,0.42,1.402,0,1.097,0.488,0.821,0.083,0.881,0.057,0.859,0.092,0.769,0.078,0.896,0.128,1.279,0.122,1.045,0.555,1.616,0.268,1.653,0.349,0.653,0.398,0.27,1.746,-1.802,2.258
4421,8.988018,-43.155464,1094.52,2424.49,11.58,0,1.0,1.065,0,7.278,0.49,-0.096,0.083,0.062,0.057,0.185,0.092,0.448,0.078,3.291,0.128,5.04,0.131,7.395,0.54,8.356,0.271,4.592,0.282,5.218,0.317,2.798,1.401,2.667,1.697
4422,8.864112,-43.156364,2721.51,2407.64,14.377,0,0.01,2.28,1,7.485,0.486,1.134,0.166,1.039,0.127,1.247,0.161,1.542,0.137,2.207,0.308,2.599,0.165,-999.0,9999.0,4.521,0.27,8.103,0.323,9.367,0.344,13.258,2.374,17.503,2.137
4423,8.876447,-43.156158,2559.55,2411.55,4.766,0,0.0,2.055,1,2.703,0.489,0.054,0.166,0.247,0.128,0.571,0.161,0.87,0.137,0.937,0.308,0.989,0.124,-999.0,9999.0,1.283,0.272,1.56,0.32,2.518,0.324,-4.141,2.801,11.559,3.1
4424,8.901269,-43.161911,2233.54,2308.27,63.916,0,0.03,1.935,0,34.67,0.474,0.367,0.096,0.39,0.07,0.735,0.113,1.689,0.096,5.001,0.14,7.84,0.164,10.657,0.439,14.301,0.26,35.766,0.263,29.553,0.301,18.466,1.34,8.421,1.615
4425,8.90011,-43.155598,2248.84,2421.88,1.524,0,0.01,1.379,0,0.989,0.488,0.103,0.096,0.249,0.074,0.476,0.112,0.552,0.1,0.504,0.161,0.575,0.125,-0.096,0.559,0.488,0.27,1.464,0.227,1.117,0.259,-0.223,1.156,6.393,1.468
4426,8.956573,-43.155396,1507.43,2425.78,8.093,3,0.0,2.599,0,5.517,0.489,0.134,0.083,0.178,0.057,0.237,0.092,0.184,0.078,0.519,0.128,0.684,0.124,0.426,0.561,1.639,0.268,9.214,0.202,11.867,0.231,12.621,1.03,6.883,1.308
4427,8.849466,-43.155453,2913.84,2423.87,3.863,0,0.65,1.67,1,2.281,0.668,0.477,0.166,0.78,0.127,0.825,0.161,0.795,0.238,1.038,0.308,1.103,0.159,-999.0,9999.0,2.223,0.419,1.172,0.33,0.902,0.335,5.2,3.326,10.318,3.176
4428,9.02977,-43.156055,546.28,2413.48,25.323,0,0.98,1.848,1,12.509,2.969,0.19,0.104,0.219,0.074,0.272,0.112,0.389,0.095,0.621,0.158,1.281,0.124,2.171,0.539,3.882,1.079,24.975,0.395,29.673,0.382,44.302,3.151,15.961,1.999
4429,8.956501,-43.155788,1508.36,2418.69,24.391,3,0.0,3.73,0,10.421,0.488,0.308,0.083,0.411,0.057,0.515,0.092,0.591,0.078,1.274,0.128,1.565,0.129,2.899,0.536,3.926,0.269,14.515,0.244,17.913,0.278,19.488,1.243,10.907,1.579
4430,8.918343,-43.155575,2009.42,2422.46,5.698,0,0.95,1.35,0,3.327,0.488,0.246,0.096,0.266,0.064,0.158,0.131,0.444,0.096,0.853,0.14,1.045,0.125,1.553,0.551,1.677,0.268,3.883,0.309,4.345,0.349,5.763,1.572,-0.94,1.88
4431,8.964278,-43.155815,1406.25,2418.21,14.543,0,0.02,1.877,0,8.426,0.489,4.402,0.083,4.691,0.059,5.735,0.092,7.11,0.079,8.948,0.128,6.989,0.141,10.133,0.531,6.786,0.273,4.78,0.287,4.094,0.329,2.001,1.459,3.955,1.923
4432,8.994721,-43.16106,1006.54,2323.72,8.537,0,0.32,1.59,0,4.726,0.477,1.389,0.088,1.645,0.057,1.779,0.092,2.81,0.078,3.374,0.128,3.485,0.152,4.004,0.446,4.068,0.26,4.406,0.313,2.655,0.361,0.747,1.525,2.293,1.929
4433,8.867722,-43.15551,2674.13,2423.09,1.888,0,0.01,1.393,1,1.167,0.489,0.459,0.166,0.371,0.128,0.477,0.161,0.458,0.137,0.33,0.308,0.59,0.158,-999.0,9999.0,0.84,0.27,0.486,0.48,1.234,0.498,6.564,4.081,-13.155,4.308
4434,9.040668,-43.161896,403.28,2308.25,10.728,0,0.96,1.589,1,6.262,1.396,0.244,0.166,0.114,0.09,0.067,0.158,0.157,0.104,0.498,0.183,0.739,0.163,1.72,0.44,2.472,0.6,10.579,0.341,12.33,0.327,10.278,2.762,6.961,1.778
4435,8.864839,-43.155678,2711.98,2420.0,2.379,0,0.03,1.589,1,1.132,0.488,0.549,0.165,0.455,0.127,0.292,0.161,0.481,0.137,0.769,0.307,0.964,0.159,-999.0,9999.0,0.665,0.269,1.184,0.247,0.985,0.263,-0.846,1.633,1.23,1.646
4436,8.976532,-43.155907,1245.34,2416.52,26.858,0,0.02,2.646,0,12.727,0.491,2.243,0.083,2.543,0.057,3.121,0.092,4.707,0.078,6.942,0.128,7.717,0.139,8.08,0.518,8.485,0.273,8.624,0.276,5.252,0.316,6.595,1.402,4.829,1.782
4437,8.984079,-43.162006,1146.27,2306.72,8.82,0,0.11,1.796,0,4.736,0.47,1.087,0.083,1.423,0.057,1.648,0.098,1.719,0.078,2.082,0.128,2.085,0.165,3.624,0.435,3.521,0.258,5.09,0.346,5.765,0.396,7.528,1.722,6.146,2.26
4438,8.942364,-43.155762,1694.01,2419.16,15.57,0,0.03,1.59,0,8.976,0.586,0.692,0.096,0.991,0.064,1.164,0.113,1.36,0.083,1.938,0.14,2.616,0.189,4.465,0.543,5.106,0.343,12.099,0.326,14.163,0.374,11.785,1.699,10.074,2.143
4439,8.852665,-43.156303,2871.82,2408.61,1.705,0,0.05,1.205,1,0.674,0.598,0.147,0.165,0.151,0.127,0.001,0.161,0.072,0.168,0.044,0.308,0.185,0.156,-999.0,9999.0,0.342,0.351,4.285,1.232,4.531,1.251,-18.843,11.842,-21.133,12.053
4440,8.925037,-43.16151,1921.47,2315.63,10.878,0,0.0,2.143,0,6.083,0.505,0.555,0.096,0.784,0.065,0.81,0.112,1.045,0.083,1.233,0.143,1.715,0.148,3.486,0.445,3.664,0.264,6.04,0.254,7.045,0.287,1.083,1.31,2.928,1.635
4441,8.897446,-43.156914,2283.81,2398.17,4.13,0,0.08,2.754,0,2.177,0.486,0.689,0.096,0.706,0.074,0.837,0.112,0.737,0.096,1.394,0.16,1.564,0.129,1.828,0.565,1.799,0.27,1.565,0.286,0.259,0.326,-4.228,1.455,3.865,1.847
4442,8.913665,-43.156185,2070.84,2411.41,1.748,0,0.0,1.436,0,1.303,0.488,0.53,0.096,0.56,0.064,0.72,0.113,0.924,0.096,0.956,0.14,0.994,0.123,0.438,0.517,0.677,0.267,0.972,0.247,0.461,0.282,-3.241,1.239,-3.95,1.555
4443,8.988568,-43.156883,1087.3,2398.93,1.532,0,0.62,1.101,0,0.618,0.49,0.173,0.083,0.206,0.057,0.278,0.092,0.55,0.078,0.83,0.128,0.741,0.124,0.866,0.495,1.064,0.27,1.09,0.468,1.148,0.532,-3.23,2.354,0.909,2.859
4444,8.850987,-43.158085,2893.81,2376.5,10.025,0,0.4,1.658,1,5.373,0.634,-0.026,0.165,0.022,0.127,-0.039,0.161,0.078,0.17,0.385,0.308,0.223,0.156,-999.0,9999.0,1.256,0.379,8.978,0.389,10.806,0.398,17.466,3.924,-15.417,3.85
4445,8.891795,-43.156792,2358.01,2400.33,21.257,0,0.03,1.887,0,11.579,0.489,0.798,0.096,1.112,0.074,1.665,0.112,2.904,0.118,4.812,0.178,5.249,0.137,5.505,0.646,6.783,0.269,9.195,0.297,6.062,0.336,20.996,3.937,-5.186,1.929
4446,8.901538,-43.156376,2230.07,2407.89,99.133,0,0.98,1.204,0,58.793,0.487,0.051,0.096,0.728,0.07,2.602,0.113,6.035,0.096,28.238,0.141,39.16,0.2,52.924,0.52,61.055,0.269,23.301,0.312,16.448,0.356,10.722,1.565,9.983,2.003
4447,8.907285,-43.15781,2154.6,2382.1,26.266,0,0.03,2.022,0,14.306,0.49,0.315,0.096,0.304,0.064,0.53,0.112,0.659,0.098,1.52,0.14,2.63,0.132,3.893,0.483,5.448,0.269,22.138,0.298,21.625,0.342,11.667,1.522,18.678,1.839
4448,8.90893,-43.156708,2133.01,2402.0,1.683,0,0.0,1.399,0,1.358,0.485,0.407,0.096,0.48,0.064,0.638,0.112,0.712,0.096,0.643,0.14,0.913,0.125,0.966,0.497,0.99,0.267,1.214,0.246,1.407,0.281,0.185,1.242,-1.672,1.509
4449,8.995911,-43.156178,990.89,2411.6,10.655,0,0.01,2.038,0,5.542,0.491,1.551,0.088,2.596,0.057,4.158,0.092,4.544,0.078,5.161,0.128,5.271,0.133,5.178,0.511,5.459,0.269,2.193,0.313,0.801,0.364,0.306,1.555,-0.955,2.063
4450,8.968474,-43.161919,1351.16,2308.34,65.907,0,0.04,1.855,0,35.494,0.46,0.863,0.083,0.828,0.057,1.162,0.092,1.782,0.078,5.43,0.128,6.955,0.176,9.913,0.439,13.636,0.247,48.831,0.294,50.32,0.333,43.201,1.525,66.293,1.986
4451,8.875299,-43.156403,2574.62,2407.11,3.608,0,0.26,1.739,1,2.169,0.489,0.611,0.165,0.852,0.127,0.63,0.161,0.785,0.137,0.761,0.308,1.202,0.128,-999.0,9999.0,0.92,0.27,1.141,0.249,1.353,0.252,-13.985,2.147,-6.396,2.408
4452,8.866993,-43.161736,2683.57,2311.04,12.569,3,0.01,2.006,1,7.861,0.488,0.34,0.166,0.828,0.128,1.157,0.161,1.582,0.137,2.259,0.308,2.403,0.18,-999.0,9999.0,3.983,0.271,7.333,0.302,9.366,0.32,2.289,2.218,5.202,2.215
4453,8.911871,-43.161804,2094.35,2310.23,87.606,0,0.05,1.712,0,47.95,0.461,0.386,0.096,0.467,0.064,0.697,0.113,1.883,0.096,6.001,0.14,10.469,0.167,16.339,0.441,22.318,0.247,51.826,0.29,45.105,0.327,29.364,1.511,16.961,1.806
4454,8.968635,-43.156429,1349.04,2407.18,7.561,0,0.1,1.581,0,4.521,0.489,0.426,0.083,0.619,0.057,0.615,0.092,0.827,0.078,1.337,0.128,1.94,0.125,1.974,0.504,2.511,0.272,3.75,0.288,4.152,0.325,-0.842,1.449,3.989,1.871
4455,8.983287,-43.156639,1156.65,2403.31,10.057,0,0.0,2.306,0,5.175,0.488,0.037,0.083,0.162,0.057,0.086,0.092,0.185,0.078,0.345,0.137,0.563,0.121,0.623,0.505,1.161,0.27,10.729,0.276,14.121,0.316,11.62,1.377,10.982,1.86
4456,8.862646,-43.156982,2740.74,2396.49,22.002,0,0.97,1.442,1,12.815,0.488,0.31,0.166,0.3,0.128,0.56,0.161,1.037,0.137,3.396,0.308,4.8,0.171,-999.0,9999.0,7.26,0.27,12.812,0.35,10.77,0.372,-5.717,2.549,1.043,2.299
4457,8.889755,-43.157112,2384.79,2394.52,15.52,0,0.01,2.325,0,7.81,0.487,1.392,0.096,1.9,0.074,2.293,0.112,2.319,0.118,2.931,0.178,2.908,0.129,4.214,0.705,5.465,0.269,6.844,0.344,7.074,0.342,-9.481,3.485,-0.357,1.924
4458,8.906987,-43.156898,2158.51,2398.5,2.039,0,0.0,1.476,0,1.33,0.489,0.304,0.099,0.428,0.064,0.836,0.113,1.198,0.096,1.553,0.14,1.607,0.128,0.904,0.501,1.83,0.269,2.828,0.186,2.245,0.213,-3.197,0.933,6.686,1.213
4459,8.942346,-43.157322,1694.24,2391.08,90.152,0,0.04,2.419,0,41.932,0.585,0.116,0.083,0.137,0.057,0.267,0.092,0.427,0.078,2.089,0.128,3.564,0.193,8.014,0.492,16.594,0.346,55.444,0.27,63.217,0.31,46.172,1.402,30.88,1.795
4460,8.965429,-43.160347,1391.13,2336.65,29.642,0,0.03,2.429,0,15.094,0.487,1.027,0.083,1.052,0.057,1.425,0.092,2.001,0.078,4.339,0.128,5.668,0.156,6.857,0.456,7.885,0.268,14.36,0.274,12.333,0.313,12.192,1.392,3.431,1.768
4461,8.853177,-43.157818,2865.07,2381.34,7.138,0,0.01,1.714,1,3.812,0.592,0.909,0.166,1.235,0.128,1.098,0.161,1.426,0.166,1.706,0.308,2.563,0.164,-999.0,9999.0,2.661,0.347,4.005,0.438,2.774,0.439,26.144,4.138,-11.627,4.384
4462,8.993386,-43.156544,1024.03,2405.04,2.896,0,0.11,1.756,0,1.467,0.488,0.052,0.083,0.084,0.057,0.139,0.092,0.189,0.078,0.02,0.128,0.039,0.121,0.285,0.501,0.18,0.27,0.621,0.288,0.744,0.326,-0.425,1.408,5.683,1.839
4463,8.919081,-43.157276,1999.72,2391.78,11.249,0,0.97,1.073,0,6.921,0.487,0.068,0.096,0.709,0.064,2.105,0.112,4.023,0.096,6.518,0.14,7.656,0.14,8.629,0.494,8.983,0.271,2.405,0.305,1.694,0.343,0.393,1.554,1.038,1.87
4464,8.911057,-43.15659,2105.08,2404.15,3.149,0,0.07,1.56,0,1.557,0.489,0.22,0.096,0.046,0.064,0.289,0.113,0.673,0.096,0.979,0.14,1.173,0.127,1.436,0.508,1.125,0.269,3.116,0.364,2.36,0.416,11.751,1.838,-1.893,2.306
4465,8.972729,-43.160198,1295.29,2339.28,7.325,0,0.0,2.053,0,4.187,0.49,0.607,0.083,0.803,0.057,0.91,0.092,1.015,0.078,2.126,0.128,2.398,0.145,2.962,0.461,2.944,0.271,3.833,0.247,3.193,0.281,1.33,1.28,1.048,1.649
4466,9.003739,-43.157116,888.1,2394.62,31.298,0,0.98,1.159,0,18.284,0.488,2.895,0.083,8.328,0.064,15.485,0.092,19.785,0.078,23.151,0.14,24.083,0.171,24.566,0.543,24.842,0.27,5.272,0.322,4.062,0.374,1.236,1.603,-4.406,2.104
4467,8.909619,-43.156971,2123.96,2397.26,2.007,0,0.55,1.448,0,1.231,0.487,0.17,0.096,0.184,0.064,0.251,0.113,0.389,0.096,0.399,0.14,0.697,0.125,0.936,0.513,0.95,0.268,1.642,0.301,1.148,0.344,0.277,1.523,4.499,1.853
4468,8.874516,-43.157001,2584.9,2396.35,2.813,0,0.15,1.687,1,1.451,0.491,-0.083,0.166,0.29,0.128,0.293,0.161,0.393,0.137,0.684,0.308,0.537,0.127,-999.0,9999.0,0.722,0.269,0.775,0.318,0.403,0.318,-11.237,2.705,-9.635,2.783
4469,8.99736,-43.1577,971.87,2384.19,48.574,0,0.02,3.045,0,22.769,0.489,2.962,0.083,3.828,0.057,4.91,0.092,7.186,0.078,11.806,0.132,13.106,0.153,13.358,0.481,15.69,0.27,16.44,0.268,11.982,0.313,9.05,1.315,8.843,1.731
4470,8.905554,-43.1604,2177.3,2335.48,30.894,0,0.0,4.194,0,11.921,0.488,2.408,0.096,3.253,0.064,6.072,0.113,7.381,0.096,8.576,0.14,8.835,0.159,8.506,0.464,9.451,0.268,4.312,0.249,3.271,0.282,0.199,1.316,8.925,1.516
4471,8.993303,-43.157944,1025.13,2379.78,4.483,0,0.41,1.252,0,2.583,0.491,0.058,0.083,-0.021,0.057,-0.001,0.092,0.044,0.078,0.127,0.128,0.245,0.125,0.63,0.48,1.197,0.27,4.531,0.37,5.212,0.422,0.078,1.816,-13.642,2.339
4472,8.865952,-43.160126,2697.28,2339.99,5.024,0,0.01,1.666,1,2.438,0.487,0.697,0.166,0.829,0.127,0.773,0.161,0.825,0.137,0.882,0.308,1.614,0.169,-999.0,9999.0,2.002,0.269,2.789,0.449,2.713,0.469,4.837,3.613,-15.817,3.269
4473,8.955957,-43.157391,1515.51,2389.85,10.735,0,0.02,2.058,0,5.841,0.489,1.447,0.083,1.727,0.057,2.148,0.092,3.65,0.078,4.489,0.128,4.566,0.136,5.272,0.493,4.74,0.268,2.964,0.289,2.774,0.331,4.687,1.485,6.985,1.865
4474,8.940475,-43.158436,1718.79,2371.05,3.661,0,0.5,1.552,0,2.269,0.598,0.275,0.087,0.486,0.06,0.708,0.104,0.747,0.081,0.866,0.137,0.841,0.196,1.026,0.473,0.701,0.342,1.376,0.301,1.005,0.35,-0.474,1.516,-0.141,1.989
4475,9.007123,-43.157921,843.68,2380.16,5.138,0,0.15,1.512,0,2.936,0.487,0.483,0.096,0.571,0.074,0.687,0.111,0.807,0.088,1.221,0.157,1.559,0.127,1.086,0.601,1.695,0.269,2.695,0.3,1.894,0.347,-0.705,1.503,-1.073,1.901
4476,9.025297,-43.158432,605.04,2370.76,109.774,0,0.03,3.413,0,46.428,0.928,2.13,0.096,2.937,0.074,4.765,0.112,6.566,0.095,14.79,0.158,17.585,0.172,21.083,0.547,26.732,0.454,39.695,0.305,29.569,0.299,24.419,2.506,20.399,1.592
4477,8.942563,-43.157974,1691.37,2379.38,6.501,0,0.0,3.356,0,5.694,0.58,0.457,0.083,0.454,0.057,0.48,0.092,0.488,0.078,0.763,0.128,1.056,0.19,1.46,0.486,2.799,0.34,8.549,0.117,10.16,0.135,8.223,0.607,5.647,0.766
4478,8.950065,-43.157742,1592.88,2383.55,38.836,0,0.99,1.163,0,22.983,0.488,0.037,0.083,0.395,0.057,1.421,0.102,2.939,0.078,12.813,0.128,17.355,0.166,22.173,0.48,25.497,0.268,8.566,0.313,5.415,0.358,-3.372,1.593,-1.388,2.099
4479,8.971043,-43.158421,1317.43,2371.29,5.388,0,0.3,1.637,0,3.202,0.49,0.531,0.083,0.701,0.057,0.74,0.092,0.858,0.078,1.031,0.128,1.5,0.134,2.035,0.475,1.959,0.27,3.084,0.232,2.824,0.264,5.261,1.179,-0.189,1.498
4480,8.924472,-43.157936,1928.92,2379.99,7.731,0,0.0,3.128,0,3.293,0.519,0.08,0.096,0.128,0.064,0.117,0.112,0.166,0.096,0.204,0.14,0.31,0.128,0.749,0.481,0.951,0.281,4.099,0.276,5.733,0.311,1.692,1.374,1.432,1.656
4481,8.991398,-43.158424,1050.16,2371.15,7.194,3,0.24,1.726,0,5.809,0.488,2.305,0.083,2.849,0.057,2.521,0.092,2.474,0.078,3.004,0.128,3.46,0.138,4.199,0.474,3.908,0.273,4.778,0.227,4.471,0.258,3.685,1.104,-2.116,1.413
4482,8.939239,-43.158909,1735.03,2362.53,3.15,0,0.89,1.105,0,2.606,0.576,0.191,0.096,0.328,0.064,0.716,0.112,1.204,0.083,2.021,0.14,2.609,0.199,2.402,0.47,3.037,0.344,1.967,0.176,1.568,0.2,1.901,0.862,0.466,1.104
4483,8.96244,-43.157619,1430.39,2385.78,3.155,0,0.0,1.841,0,1.695,0.49,0.091,0.083,0.075,0.057,0.228,0.092,0.175,0.078,0.394,0.129,0.469,0.124,1.172,0.489,0.883,0.269,2.412,0.347,2.818,0.395,-1.129,1.764,-1.423,2.241
4484,8.991504,-43.15868,1048.76,2366.57,11.236,3,0.08,1.44,0,7.534,0.49,3.392,0.083,3.899,0.057,4.076,0.092,4.172,0.078,4.413,0.128,5.252,0.141,4.481,0.474,5.609,0.272,5.765,0.263,5.774,0.299,2.884,1.28,-3.587,1.637
4485,8.996118,-43.159348,988.2,2354.54,5.533,0,0.0,2.164,0,2.783,0.487,0.71,0.083,0.847,0.057,0.99,0.092,1.525,0.078,1.781,0.128,1.89,0.135,2.225,0.466,2.123,0.268,1.137,0.307,1.118,0.355,-2.749,1.478,-3.087,1.956
4486,9.00969,-43.158688,809.97,2366.31,5.27,2,0.07,2.094,0,3.612,0.488,0.819,0.096,1.135,0.074,1.428,0.111,1.477,0.088,1.679,0.157,2.148,0.134,1.529,0.685,2.286,0.269,2.868,0.293,2.445,0.336,4.347,1.449,4.287,1.802
4487,8.846453,-43.164448,2953.2,2261.91,4.959,0,0.12,1.883,1,2.602,0.797,0.897,0.165,1.071,0.127,1.199,0.161,1.388,0.137,1.227,0.308,1.078,0.261,-999.0,9999.0,2.541,0.591,4.17,0.437,4.552,0.451,-13.176,4.197,6.144,4.267
4488,8.866047,-43.158421,2696.07,2370.65,6.038,0,0.97,1.184,1,3.932,0.489,0.254,0.166,0.36,0.128,1.266,0.161,2.155,0.137,3.232,0.308,3.828,0.168,-999.0,9999.0,3.891,0.269,0.432,0.334,0.311,0.348,2.1,2.539,9.899,2.052
4489,8.946743,-43.158215,1636.49,2375.0,1.627,0,0.0,1.236,0,0.535,0.51,0.133,0.096,0.168,0.057,0.368,0.092,0.377,0.078,0.504,0.128,0.425,0.158,0.561,0.477,0.282,0.285,0.514,0.216,0.349,0.245,1.384,1.119,-1.825,1.442
4490,8.917104,-43.157768,2025.68,2382.95,6.709,0,0.02,2.456,0,3.138,0.484,1.062,0.096,1.104,0.064,1.075,0.112,2.007,0.096,2.676,0.14,2.361,0.131,3.832,0.481,2.27,0.271,1.192,0.265,1.963,0.299,1.862,1.369,4.254,1.605
4491,9.011069,-43.15786,791.86,2381.19,13.947,0,0.03,1.718,0,7.782,0.487,0.896,0.096,0.897,0.074,1.312,0.111,1.203,0.089,2.766,0.157,3.596,0.131,3.661,0.777,4.695,0.269,10.62,0.315,8.751,0.371,6.648,1.533,5.69,1.979
4492,9.002342,-43.157902,906.45,2380.49,2.374,0,0.0,1.565,0,1.127,0.489,0.245,0.083,0.223,0.064,0.216,0.092,0.373,0.078,0.595,0.14,0.935,0.125,0.879,0.516,1.421,0.271,3.431,0.805,-1.168,0.934,-6.645,3.982,16.98,5.289
4493,8.89331,-43.158356,2338.09,2372.19,2.911,0,0.01,1.578,0,1.53,0.485,0.331,0.096,0.522,0.074,0.653,0.112,0.539,0.105,0.885,0.178,0.902,0.128,1.773,0.581,1.329,0.269,1.513,0.339,0.784,0.387,8.922,2.215,0.408,2.226
4494,9.03863,-43.160156,430.0,2339.59,9.377,1,0.99,7.559,1,-999.0,9999.0,-0.258,0.166,0.027,0.09,-0.101,0.158,0.004,0.104,-0.199,0.182,0.016,0.141,0.237,0.464,-999.0,9999.0,0.155,0.066,-0.007,0.064,2.803,0.638,0.664,0.346
4495,8.895776,-43.158287,2305.72,2373.45,3.507,0,0.0,1.574,0,2.342,0.489,0.081,0.096,0.25,0.074,0.297,0.112,0.45,0.105,0.914,0.178,1.188,0.13,1.247,0.554,1.585,0.272,1.214,0.279,1.06,0.318,2.349,1.428,5.528,1.804
4496,8.927394,-43.157963,1890.55,2379.49,6.619,0,0.01,2.89,0,2.988,0.581,0.472,0.096,0.873,0.064,1.131,0.112,1.001,0.086,0.983,0.14,1.107,0.146,1.299,0.48,1.546,0.291,1.129,0.27,1.636,0.305,1.425,1.358,0.284,1.595
