id,ra,dec,xpix,ypix,FOURSTARKs_tot,K_flag,K_star,K_fluxrad,totmask,FOURSTARKs,eFOURSTARKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2
1162,31.328255,-58.490387,2542.33,1364.85,82.348,0,0.03,3.326,1,39.256,1.457,1.485,0.077,2.299,0.054,4.37,0.122,8.376,0.109,14.947,0.157,16.724,0.472,-999.0,9999.0,-999.0,9999.0,29.293,5.792,-999.0,9999.0
1163,31.356379,-58.490501,2277.76,1363.23,40.238,1,0.01,4.302,0,15.285,0.57,0.247,0.062,0.777,0.041,2.895,0.1,4.615,0.09,7.09,0.128,7.302,0.386,9.871,0.786,11.181,0.486,5.527,1.665,1.497,2.968
1164,31.380915,-58.488113,2046.98,1406.45,14.155,0,0.0,3.682,0,6.32,0.569,0.944,0.076,1.169,0.042,1.489,0.1,1.762,0.089,2.271,0.128,2.739,0.386,3.235,0.564,4.812,0.429,6.826,1.299,7.948,1.723
1165,31.332268,-58.490425,2504.59,1364.27,32.284,0,0.01,3.256,1,16.387,0.997,1.16,0.077,1.971,0.054,5.605,0.124,7.62,0.109,10.387,0.157,10.349,0.472,-999.0,9999.0,-999.0,9999.0,9.472,3.308,-999.0,9999.0
1166,31.443306,-58.490334,1460.0,1366.67,10.649,0,0.24,3.058,0,5.45,0.564,0.068,0.062,0.16,0.042,0.273,0.1,0.695,0.089,1.503,0.127,2.002,0.385,1.784,0.567,2.789,0.428,4.616,0.887,3.428,1.688
1167,31.450022,-58.490578,1396.82,1362.26,62.162,0,0.03,3.106,0,30.462,0.567,0.843,0.062,1.517,0.041,1.898,0.1,2.65,0.089,6.021,0.128,9.213,0.386,15.512,0.562,17.401,0.431,33.696,2.347,29.904,3.666
1168,31.537243,-58.490467,576.28,1363.63,6.415,0,0.75,1.802,0,5.065,0.564,0.012,0.077,0.012,0.053,-0.004,0.122,-0.032,0.108,0.362,0.155,0.455,0.469,0.728,0.739,1.856,0.462,5.235,1.085,-999.0,9999.0
1169,31.460192,-58.490261,1301.13,1367.94,6.147,0,0.64,3.213,0,3.397,0.57,0.73,0.065,0.823,0.041,0.919,0.1,0.969,0.089,1.221,0.128,1.597,0.386,2.934,0.561,1.533,0.436,4.293,0.761,3.341,1.203
1170,31.48111,-58.49128,1104.37,1349.51,558.489,0,0.03,5.476,0,174.556,0.568,4.648,0.062,7.156,0.041,14.614,0.1,30.961,0.089,54.063,0.128,62.396,0.386,75.976,0.562,91.635,0.427,102.826,4.191,80.109,5.801
1171,31.462181,-58.49078,1282.42,1358.6,87.405,0,0.03,3.881,0,35.946,0.57,1.051,0.062,1.381,0.042,1.765,0.1,2.392,0.089,5.129,0.128,7.97,0.386,12.465,0.569,16.477,0.433,45.449,2.747,47.537,4.695
1172,31.437136,-58.490704,1518.03,1360.07,11.942,0,0.17,2.231,0,6.852,0.575,-0.023,0.062,-0.0,0.041,-0.025,0.1,0.116,0.089,0.498,0.128,1.217,0.386,1.667,0.571,2.033,0.439,7.372,1.26,5.546,1.801
1173,31.458406,-58.490681,1317.93,1360.44,3.328,0,0.5,1.744,0,2.227,0.569,0.507,0.068,0.634,0.041,1.09,0.1,1.41,0.089,1.663,0.128,1.458,0.386,1.595,0.564,1.679,0.427,0.087,0.296,2.122,1.084
1174,31.378254,-58.491077,2071.97,1353.06,139.324,0,0.04,2.531,0,75.738,0.572,0.408,0.068,0.989,0.042,4.477,0.1,11.292,0.089,26.125,0.128,28.859,0.386,32.509,0.559,42.061,0.427,50.28,3.934,32.989,3.842
1175,31.563595,-58.490788,328.37,1357.42,8.985,0,0.77,2.062,0,5.683,0.568,0.092,0.107,0.48,0.065,1.596,0.172,2.839,0.119,4.771,0.218,5.7,0.544,5.687,0.568,5.601,0.429,3.386,1.896,-999.0,9999.0
1176,31.412605,-58.491055,1748.8,1353.66,30.724,0,0.01,2.752,0,16.604,0.574,3.049,0.062,3.967,0.041,5.145,0.1,7.448,0.089,10.473,0.128,10.196,0.386,10.151,0.569,12.021,0.453,12.833,1.539,7.209,2.005
1177,31.474709,-58.490906,1164.57,1356.34,10.203,0,0.01,3.068,0,5.083,0.571,0.261,0.062,0.353,0.042,0.41,0.1,0.549,0.089,0.917,0.128,1.611,0.386,2.368,0.56,2.76,0.432,6.8,1.099,5.209,1.338
1178,31.568583,-58.490807,281.45,1357.02,6.363,0,0.01,2.174,0,3.947,0.565,0.606,0.107,0.987,0.065,1.176,0.172,1.187,0.145,1.307,0.214,14.969,0.626,2.734,0.563,2.322,0.435,-999.0,9999.0,-999.0,9999.0
1179,31.591923,-58.49081,61.89,1356.49,11.08,0,0.13,2.306,0,6.289,0.564,0.445,0.108,0.567,0.065,0.862,0.173,1.129,0.189,2.831,0.22,3.63,0.672,3.917,0.561,5.062,0.429,-999.0,9999.0,-999.0,9999.0
1180,31.510105,-58.491032,831.6,1353.81,115.362,0,0.98,2.136,0,66.686,0.909,1.124,0.062,4.329,0.042,14.652,0.1,26.058,0.089,51.183,0.127,57.445,0.385,63.022,0.611,69.328,0.451,26.015,2.298,13.971,2.671
1181,31.571039,-58.490917,258.35,1354.95,8.887,0,0.2,3.257,0,4.196,0.564,0.308,0.107,0.486,0.065,0.803,0.172,1.3,0.154,2.194,0.22,2.178,0.67,2.488,0.561,2.655,0.432,-999.0,9999.0,-999.0,9999.0
1182,31.580366,-58.490971,170.62,1353.81,12.869,0,0.02,2.243,0,8.195,0.563,0.175,0.107,0.65,0.065,0.673,0.172,0.924,0.154,1.649,0.22,1.304,0.67,3.148,0.565,4.078,0.437,-999.0,9999.0,-999.0,9999.0
1183,31.540482,-58.491043,545.82,1353.23,21.436,0,0.97,1.816,0,13.169,0.566,0.247,0.077,1.647,0.053,4.726,0.122,8.306,0.108,12.146,0.155,13.221,0.469,13.327,0.703,16.215,0.457,4.662,1.369,-999.0,9999.0
1184,31.383566,-58.491417,2021.99,1347.0,73.075,0,0.03,3.069,0,35.16,0.568,1.714,0.062,2.707,0.041,3.786,0.1,4.919,0.089,6.934,0.127,9.153,0.385,11.603,0.557,15.737,0.426,45.779,3.12,43.794,4.715
1185,31.40976,-58.491211,1775.58,1350.84,13.751,0,0.0,2.789,0,7.682,0.569,0.044,0.071,0.02,0.041,0.005,0.1,0.363,0.091,0.71,0.128,1.203,0.386,1.579,0.563,2.385,0.427,13.047,1.52,16.602,2.689
1186,31.423605,-58.491093,1645.33,1353.03,4.61,0,0.48,2.535,0,2.892,0.568,0.968,0.062,1.039,0.041,1.075,0.1,1.408,0.089,2.311,0.128,2.388,0.386,1.669,0.576,2.182,0.434,2.033,0.748,-0.256,0.36
1187,31.43906,-58.491211,1499.94,1350.88,2.811,0,0.53,1.563,0,1.572,0.57,0.061,0.063,0.106,0.041,0.139,0.1,0.248,0.089,0.431,0.128,0.637,0.386,0.826,0.566,1.184,0.436,3.098,1.361,1.454,2.05
1188,31.562544,-58.49131,338.28,1348.07,34.094,0,0.21,2.655,0,17.603,0.566,-0.085,0.108,0.084,0.065,0.153,0.172,0.313,0.121,1.197,0.182,1.5,0.544,4.141,0.562,6.759,0.438,15.959,4.112,-999.0,9999.0
1189,31.327324,-58.491711,2551.06,1341.04,455.627,0,0.03,3.62,1,191.669,1.59,2.589,0.077,7.432,0.054,29.852,0.122,51.449,0.109,81.325,0.157,88.468,0.472,-999.0,9999.0,-999.0,9999.0,75.988,9.282,-999.0,9999.0
1190,31.579144,-58.491543,182.13,1343.55,71.425,0,0.67,2.38,0,38.489,0.567,0.673,0.107,1.056,0.065,2.475,0.172,4.968,0.154,9.924,0.22,12.086,0.67,15.357,0.571,19.012,0.427,-999.0,9999.0,-999.0,9999.0
1191,31.553688,-58.491337,421.6,1347.71,2.55,0,0.48,1.496,0,1.928,0.566,0.275,0.076,0.331,0.053,0.209,0.172,0.438,0.108,1.142,0.155,1.085,0.468,2.043,0.563,1.382,0.434,13.427,2.888,-999.0,9999.0
1192,31.369434,-58.488419,2154.98,1400.81,13.293,0,0.0,3.094,0,6.497,0.568,0.971,0.076,1.131,0.042,1.385,0.1,1.608,0.09,3.38,0.128,3.582,0.386,3.911,0.564,5.298,0.427,4.122,1.14,2.204,1.064
1193,31.493231,-58.491734,990.33,1341.28,55.361,0,0.05,2.573,0,30.325,0.605,0.179,0.063,0.276,0.042,0.488,0.1,0.959,0.089,2.844,0.128,4.159,0.386,7.096,0.561,10.23,0.428,38.319,2.876,30.849,3.676
1194,31.561365,-58.491501,349.38,1344.63,3.804,0,0.67,1.977,0,3.542,0.565,0.306,0.107,0.518,0.065,0.514,0.172,1.102,0.119,1.596,0.179,1.514,0.543,1.509,0.564,2.048,0.433,5.373,2.011,-999.0,9999.0
1195,31.498293,-58.491741,942.72,1341.09,41.756,0,0.07,2.428,0,23.719,0.675,0.527,0.063,0.682,0.042,1.281,0.1,1.948,0.089,4.742,0.128,5.671,0.387,7.854,0.564,9.799,0.429,24.357,2.119,17.241,2.527
1196,31.331995,-58.491692,2507.12,1341.47,16.581,0,0.48,3.391,1,8.008,1.021,0.162,0.077,0.367,0.057,0.396,0.122,0.789,0.109,1.24,0.157,1.749,0.473,-999.0,9999.0,-999.0,9999.0,5.512,2.37,-999.0,9999.0
1197,31.597599,-58.492313,8.56,1329.3,116.012,24,0.0,7.725,1,24.372,0.564,-999.0,9999.0,5.452,0.092,-999.0,9999.0,15.151,0.189,-999.0,9999.0,73.965,0.827,18.652,0.573,21.679,0.437,-999.0,9999.0,-999.0,9999.0
1198,31.57472,-58.491714,223.75,1340.52,7.82,0,0.74,0.884,0,4.901,0.565,-0.058,0.107,-0.031,0.065,-0.165,0.172,0.076,0.154,-0.162,0.22,-0.105,0.67,0.208,0.557,-0.457,0.427,-999.0,9999.0,-999.0,9999.0
1199,31.404867,-58.492039,1821.6,1335.9,14.551,2,0.05,4.122,0,6.422,0.572,0.762,0.062,1.136,0.041,2.783,0.1,3.65,0.093,4.573,0.128,4.274,0.385,5.943,0.56,5.246,0.429,3.032,0.553,2.153,0.804
1200,31.424328,-58.491955,1638.53,1337.52,9.876,0,0.02,2.274,0,6.356,0.571,0.275,0.063,0.479,0.042,1.43,0.1,2.188,0.089,3.185,0.128,3.66,0.387,4.006,0.567,4.578,0.442,4.261,0.898,3.757,1.18
1201,31.562895,-58.491894,335.0,1337.52,21.609,0,1.0,1.333,0,15.494,0.564,-0.056,0.107,0.055,0.065,-0.041,0.172,-0.048,0.119,0.204,0.179,-0.195,0.543,0.315,0.561,1.518,0.435,4.47,2.365,-999.0,9999.0
1202,31.390844,-58.491974,1953.51,1337.01,2.588,0,0.49,1.559,0,2.314,0.567,0.344,0.062,0.506,0.041,0.544,0.1,1.342,0.089,1.596,0.128,1.417,0.386,1.565,0.559,2.258,0.427,1.114,0.412,-0.023,0.338
1203,31.41366,-58.492092,1738.88,1334.99,14.852,0,0.0,3.485,0,7.371,0.573,1.198,0.062,1.499,0.043,1.709,0.1,2.083,0.089,2.92,0.129,3.728,0.386,4.491,0.569,5.005,0.439,5.259,1.063,5.985,1.759
1204,31.423271,-58.492096,1648.46,1334.94,13.077,0,0.1,2.863,0,9.841,0.573,0.8,0.063,1.106,0.042,1.422,0.1,2.037,0.089,3.15,0.128,4.392,0.386,5.956,0.571,6.224,0.431,9.37,0.894,7.005,1.191
1205,31.587299,-58.492016,105.44,1334.86,3.694,0,0.68,1.767,0,2.588,0.565,0.087,0.107,0.14,0.065,0.231,0.172,0.316,0.154,0.442,0.22,0.722,0.67,0.907,0.564,0.735,0.427,-999.0,9999.0,-999.0,9999.0
1206,31.440304,-58.492268,1488.24,1331.9,17.643,0,0.04,2.223,0,10.368,0.572,0.139,0.062,0.125,0.042,0.062,0.1,0.211,0.089,0.347,0.128,0.663,0.386,0.475,0.564,1.974,0.438,16.209,1.933,17.603,3.054
1207,31.553345,-58.492092,424.85,1334.16,6.314,0,0.25,1.993,0,3.95,0.569,0.031,0.077,0.099,0.053,0.142,0.122,0.172,0.108,0.455,0.155,1.737,0.47,0.476,0.565,2.426,0.433,10.277,2.638,-999.0,9999.0
1208,31.381649,-58.49221,2040.0,1332.71,7.161,0,0.0,2.49,0,3.789,0.569,0.09,0.062,0.103,0.041,0.066,0.1,0.199,0.091,0.883,0.128,0.959,0.385,1.002,0.566,2.375,0.427,3.306,1.1,-0.308,0.959
1209,31.421967,-58.492523,1660.73,1327.25,260.302,0,0.09,2.585,0,139.809,0.57,0.753,0.062,1.686,0.041,5.919,0.1,14.558,0.089,35.865,0.128,41.159,0.386,52.229,0.56,66.177,0.428,102.85,4.295,67.08,5.475
1210,31.583891,-58.492073,137.5,1333.94,4.45,0,0.6,2.534,0,2.498,0.568,0.295,0.108,0.761,0.065,0.814,0.172,0.873,0.154,0.929,0.22,0.74,0.671,0.521,0.557,1.649,0.433,-999.0,9999.0,-999.0,9999.0
1211,31.352304,-58.492477,2316.05,1327.59,60.185,0,0.03,2.766,0,32.715,0.566,0.798,0.066,1.962,0.042,7.017,0.106,11.213,0.091,16.95,0.131,17.026,0.401,20.341,0.904,25.466,0.538,12.183,2.637,26.545,8.944
1212,31.455418,-58.492317,1346.05,1330.97,19.021,0,0.02,2.6,0,10.25,0.571,0.357,0.062,0.53,0.041,0.755,0.1,0.822,0.089,1.466,0.128,2.219,0.386,2.808,0.571,5.854,0.439,12.818,1.638,18.95,3.083
1213,31.384493,-58.492302,2013.25,1331.08,4.104,0,0.12,1.974,0,2.721,0.571,1.895,0.062,2.094,0.041,1.927,0.102,1.987,0.089,2.474,0.128,2.574,0.386,3.383,0.563,3.314,0.431,5.787,1.081,3.787,1.441
1214,31.436506,-58.492645,1523.95,1325.06,87.889,0,0.03,2.901,0,44.61,0.57,0.065,0.063,0.088,0.041,0.459,0.1,1.189,0.089,4.652,0.128,7.847,0.386,14.632,0.561,19.737,0.439,51.094,2.978,44.996,4.426
1215,31.498913,-58.492699,936.9,1323.88,233.903,0,0.05,2.923,0,114.446,0.692,3.048,0.063,4.929,0.042,10.112,0.1,20.772,0.089,35.042,0.128,40.249,0.387,47.885,0.559,59.438,0.442,66.15,3.594,48.218,4.505
1216,31.419104,-58.492542,1687.66,1326.93,8.818,0,0.19,2.617,0,5.135,0.57,0.518,0.063,0.705,0.042,0.941,0.1,1.891,0.089,2.863,0.128,3.017,0.386,3.385,0.558,3.439,0.447,2.111,0.875,-0.132,0.888
1217,31.409967,-58.492783,1773.61,1322.57,40.338,0,0.03,2.442,0,22.676,0.567,8.476,0.062,9.93,0.041,11.1,0.1,14.122,0.089,18.23,0.128,17.815,0.386,14.715,0.573,17.629,0.434,15.301,1.71,10.278,2.304
1218,31.589638,-58.492458,83.45,1326.86,6.504,0,0.75,0.839,0,3.709,0.565,0.033,0.108,0.091,0.065,-0.029,0.172,0.132,0.168,-0.123,0.22,-0.042,0.671,-0.064,0.558,-0.009,0.43,-999.0,9999.0,-999.0,9999.0
1219,31.447163,-58.49268,1423.72,1324.49,10.914,0,0.17,2.384,0,6.163,0.57,0.444,0.063,0.639,0.042,0.764,0.1,0.97,0.089,1.494,0.128,1.885,0.387,3.679,0.563,3.245,0.437,9.314,1.287,6.909,1.863
1220,31.461086,-58.492592,1292.74,1326.01,3.713,0,0.45,2.167,0,2.167,0.568,-0.048,0.062,0.07,0.041,0.144,0.1,0.217,0.089,0.452,0.128,0.362,0.386,-0.113,0.567,0.233,0.447,0.937,0.427,0.701,0.554
1221,31.511002,-58.49271,823.19,1323.53,16.193,0,0.08,2.479,0,8.984,0.893,-0.034,0.062,0.029,0.041,0.034,0.1,0.004,0.089,0.398,0.128,0.271,0.386,1.05,0.627,2.36,0.469,18.626,2.067,25.042,3.629
1222,31.46372,-58.492889,1267.96,1320.66,36.823,0,0.98,1.97,0,21.922,0.568,12.407,0.062,21.705,0.041,32.285,0.1,35.641,0.089,38.186,0.128,36.364,0.386,34.141,0.559,33.848,0.445,8.112,1.264,7.651,1.803
1223,31.547901,-58.492786,476.08,1321.69,7.975,0,0.0,2.687,0,4.096,0.567,0.386,0.08,0.535,0.053,0.481,0.122,0.761,0.117,0.939,0.156,1.262,0.47,1.064,0.573,2.778,0.433,2.993,1.194,-999.0,9999.0
1224,31.579929,-58.492744,174.79,1321.91,21.039,0,0.07,2.865,0,10.421,0.566,0.116,0.107,0.275,0.065,0.64,0.172,0.43,0.153,0.908,0.22,1.888,0.67,3.258,0.562,5.236,0.43,-999.0,9999.0,-999.0,9999.0
1225,31.404408,-58.493172,1825.91,1315.5,366.206,0,0.98,2.192,0,210.993,0.573,1.776,0.063,8.697,0.042,30.62,0.1,56.895,0.09,147.751,0.128,171.243,0.387,196.666,0.562,224.293,0.432,79.497,3.611,54.203,5.016
1226,31.345194,-58.492981,2382.92,1318.39,27.537,0,0.01,3.05,1,14.169,0.605,1.036,0.077,1.441,0.054,2.285,0.122,3.946,0.101,6.346,0.157,6.917,0.472,6.62,1.292,8.522,1.348,13.208,4.083,1.817,2.955
1227,31.354269,-58.492897,2297.56,1320.08,11.557,0,0.03,2.71,0,6.906,0.565,0.263,0.062,0.505,0.041,1.682,0.1,2.606,0.089,3.78,0.128,3.329,0.386,6.712,0.817,5.671,0.535,3.15,1.537,2.541,3.514
1228,31.412912,-58.49305,1745.91,1317.78,36.408,0,0.25,2.28,0,20.799,0.575,0.534,0.062,0.668,0.042,1.527,0.1,2.747,0.089,8.495,0.128,9.138,0.386,10.154,0.556,12.833,0.435,15.828,1.85,10.852,2.537
1229,31.443066,-58.49308,1462.25,1317.28,16.454,0,0.06,3.14,0,8.327,0.571,0.598,0.062,0.788,0.041,1.029,0.1,1.651,0.089,2.658,0.128,3.507,0.386,4.731,0.565,5.598,0.436,8.748,1.307,9.223,1.964
1230,31.321798,-58.492874,2603.0,1320.0,10.077,1,0.65,10.326,1,-999.0,9999.0,0.103,0.076,0.134,0.053,0.122,0.122,0.267,0.133,0.072,0.181,0.615,0.546,-999.0,9999.0,-999.0,9999.0,0.262,0.733,-999.0,9999.0
1231,31.341124,-58.493053,2421.21,1317.07,8.136,0,0.43,2.787,1,4.131,0.673,0.445,0.077,0.45,0.054,0.698,0.122,1.413,0.109,2.19,0.157,2.445,0.472,-999.0,9999.0,-999.0,9999.0,8.896,3.758,-999.0,9999.0
1232,31.429148,-58.493416,1593.18,1311.2,121.77,0,0.03,2.988,0,58.486,0.568,0.14,0.062,0.146,0.041,0.248,0.1,0.929,0.089,3.702,0.128,6.113,0.385,13.932,0.561,22.785,0.433,74.914,3.677,67.676,5.338
1233,31.374435,-58.493294,2107.84,1313.13,7.872,0,0.0,2.995,0,4.339,0.569,0.866,0.072,1.148,0.042,1.331,0.1,1.373,0.089,1.962,0.128,2.367,0.386,2.484,0.566,3.118,0.427,3.87,1.103,4.786,1.621
1234,31.386442,-58.493214,1994.89,1314.65,7.181,0,0.0,2.727,0,4.166,0.569,0.076,0.062,0.145,0.043,0.089,0.1,0.116,0.089,0.261,0.128,0.243,0.386,0.552,0.557,1.997,0.427,8.843,1.304,13.171,2.281
1235,31.434174,-58.493366,1545.89,1312.11,32.139,0,0.02,2.644,0,17.478,0.572,0.954,0.063,1.49,0.042,2.373,0.1,4.532,0.09,7.697,0.128,7.456,0.387,9.953,0.571,10.772,0.431,10.188,1.436,8.155,2.063
1236,31.516781,-58.493237,768.84,1314.02,27.408,0,1.0,1.143,0,18.269,0.808,0.009,0.063,-0.175,0.041,0.122,0.1,0.287,0.089,0.081,0.128,11.187,0.386,0.14,0.735,0.793,0.644,-0.498,0.103,-1.278,0.47
1237,31.534307,-58.493256,603.96,1313.45,3.974,0,0.62,1.939,0,2.958,0.568,0.097,0.077,0.366,0.053,0.975,0.122,0.994,0.108,1.071,0.155,1.449,0.484,1.334,0.833,1.594,0.543,2.092,0.704,-0.947,1.163
1238,31.416403,-58.493496,1713.07,1309.74,22.967,0,0.12,2.32,0,13.669,0.572,0.234,0.062,0.454,0.041,0.831,0.1,2.056,0.089,3.74,0.128,4.559,0.386,5.296,0.557,6.317,0.432,11.757,1.669,8.996,2.377
1239,31.587774,-58.493694,101.03,1304.67,6.647,0,0.04,3.012,0,3.592,0.566,0.258,0.107,0.319,0.065,0.403,0.172,0.711,0.154,1.411,0.22,1.443,0.67,2.6,0.565,2.225,0.442,-999.0,9999.0,-999.0,9999.0
1240,31.335146,-58.493675,2477.43,1305.79,5.951,0,0.47,2.43,1,4.166,0.824,0.085,0.077,0.277,0.054,0.978,0.122,1.409,0.109,2.412,0.157,2.541,0.472,-999.0,9999.0,-999.0,9999.0,2.323,1.636,-999.0,9999.0
1241,31.475664,-58.493725,1155.61,1305.56,4.461,0,0.5,1.903,0,3.052,0.567,0.56,0.062,0.752,0.041,0.823,0.1,1.005,0.089,1.336,0.128,1.367,0.386,1.36,0.561,2.067,0.442,2.285,0.854,4.463,1.449
1242,31.561497,-58.493736,348.21,1304.38,15.17,0,0.0,3.054,0,7.481,0.562,0.746,0.107,0.958,0.065,1.009,0.172,1.334,0.119,1.807,0.179,2.633,0.543,4.051,0.562,3.904,0.44,3.864,2.143,-999.0,9999.0
1243,31.579428,-58.493683,179.54,1305.01,13.334,0,0.22,2.361,0,6.911,0.565,0.434,0.107,0.504,0.065,0.709,0.172,0.698,0.154,0.925,0.22,0.963,0.67,1.459,0.563,2.484,0.427,-999.0,9999.0,-999.0,9999.0
1244,31.581558,-58.493675,159.51,1305.14,3.369,0,0.61,1.567,0,2.093,0.566,0.235,0.107,0.456,0.065,0.49,0.172,0.537,0.154,0.724,0.22,1.074,0.67,1.657,0.565,1.502,0.442,-999.0,9999.0,-999.0,9999.0
1245,31.415014,-58.493969,1726.12,1301.21,22.218,0,0.06,2.244,0,13.393,0.572,0.215,0.062,0.525,0.041,0.727,0.1,0.888,0.089,1.624,0.128,2.189,0.386,3.622,0.567,4.716,0.434,20.563,2.053,19.665,3.174
1246,31.529053,-58.494167,653.42,1297.09,56.448,0,0.0,4.623,0,21.153,0.585,3.729,0.076,6.248,0.053,12.028,0.122,14.263,0.108,16.741,0.155,16.176,0.469,16.422,0.786,20.404,0.72,8.43,1.31,6.81,1.865
1247,31.589466,-58.4939,85.12,1300.92,18.109,0,0.0,3.139,0,9.234,0.568,0.759,0.108,1.033,0.065,1.155,0.172,1.841,0.162,2.648,0.22,3.559,0.671,4.126,0.566,5.688,0.435,-999.0,9999.0,-999.0,9999.0
1248,31.345196,-58.494076,2382.88,1298.73,52.264,0,0.02,2.991,1,26.531,0.605,2.612,0.077,3.471,0.054,5.3,0.123,9.998,0.101,15.122,0.157,15.258,0.473,18.371,1.261,17.986,1.43,20.927,5.187,15.094,6.44
1249,31.545328,-58.493889,500.32,1301.92,3.553,0,0.48,1.715,0,2.801,0.566,0.216,0.077,0.202,0.054,0.257,0.122,0.334,0.109,0.657,0.156,0.823,0.47,0.632,0.618,2.095,0.453,1.853,0.714,-999.0,9999.0
1250,31.358374,-58.494095,2258.92,1298.54,13.61,0,0.0,2.965,0,7.488,0.569,1.015,0.063,1.14,0.043,1.53,0.1,1.878,0.089,3.962,0.128,4.15,0.386,4.148,0.713,6.015,0.444,7.118,1.931,8.143,4.846
1251,31.378601,-58.494064,2068.65,1299.3,16.08,0,0.0,2.84,0,8.412,0.569,0.137,0.063,0.234,0.042,0.259,0.1,0.517,0.089,1.253,0.128,1.886,0.386,3.544,0.561,4.23,0.428,11.39,1.561,10.059,2.0
1252,31.550501,-58.493946,451.65,1300.83,9.124,0,0.84,0.946,0,6.204,0.565,0.065,0.077,-0.004,0.053,-0.079,0.122,-0.0,0.108,0.037,0.155,-0.099,0.469,0.222,0.559,-0.372,0.428,-1.099,0.446,-999.0,9999.0
1253,31.471642,-58.494232,1193.46,1296.42,40.678,0,0.13,2.226,0,23.176,0.569,0.215,0.064,0.334,0.041,0.411,0.1,0.889,0.089,2.268,0.128,2.967,0.386,4.487,0.567,6.643,0.43,35.558,2.708,44.754,4.432
1254,31.544344,-58.494152,509.58,1297.16,15.45,0,0.94,1.524,0,9.949,0.567,0.222,0.077,0.42,0.056,0.546,0.122,0.759,0.108,1.105,0.155,1.228,0.47,1.495,0.665,3.189,0.446,4.723,1.461,-999.0,9999.0
1255,31.50024,-58.494366,924.45,1293.85,54.904,0,0.02,3.555,0,24.291,0.729,1.882,0.062,2.295,0.041,3.161,0.1,4.069,0.089,7.828,0.128,10.155,0.386,10.954,0.568,13.651,0.436,24.345,2.119,18.656,2.805
1256,31.48958,-58.494354,1024.72,1294.15,10.079,0,0.53,1.99,0,6.2,0.567,1.227,0.062,1.415,0.041,1.655,0.1,2.097,0.089,3.924,0.128,4.564,0.386,4.081,0.563,5.74,0.441,5.293,1.021,5.424,1.486
1257,31.459742,-58.494556,1305.4,1290.69,37.733,0,0.03,2.612,0,19.977,0.569,0.73,0.062,1.072,0.041,1.328,0.1,1.691,0.089,2.775,0.128,3.351,0.386,6.452,0.564,9.422,0.432,23.599,2.013,24.718,3.193
1258,31.467789,-58.494404,1229.7,1293.34,6.515,0,0.15,2.657,0,3.213,0.568,0.888,0.063,1.167,0.042,1.312,0.1,1.405,0.089,1.954,0.128,2.462,0.386,2.291,0.567,3.183,0.428,2.814,0.671,2.052,0.864
1259,31.58511,-58.494282,126.12,1294.14,3.601,0,0.13,1.946,0,2.621,0.564,0.243,0.107,0.378,0.065,0.432,0.172,0.423,0.154,0.786,0.22,1.118,0.67,1.403,0.561,1.964,0.434,-999.0,9999.0,-999.0,9999.0
1260,31.379276,-58.494659,2062.28,1288.61,35.393,0,0.02,2.714,0,17.881,0.565,0.177,0.062,0.383,0.041,0.36,0.1,0.748,0.089,2.405,0.131,3.465,0.386,5.246,0.559,7.546,0.432,19.141,2.157,15.452,2.619
1261,31.40589,-58.494583,1811.95,1290.14,10.233,0,0.03,2.469,0,5.751,0.57,0.493,0.062,0.739,0.041,0.925,0.1,1.029,0.089,1.359,0.128,2.18,0.386,2.647,0.562,3.43,0.44,3.994,0.883,5.203,1.598
1262,31.419373,-58.494644,1685.12,1289.09,30.063,0,0.02,2.586,0,17.257,0.574,0.022,0.063,0.125,0.042,0.598,0.1,1.41,0.089,3.778,0.128,4.695,0.387,5.103,0.565,7.792,0.431,11.476,1.692,7.25,2.115
1263,31.537058,-58.494701,578.13,1287.41,30.8,3,0.02,3.472,0,26.728,0.566,8.326,0.077,14.758,0.053,31.411,0.122,24.915,0.108,22.004,0.155,26.846,0.469,45.599,0.734,26.006,0.491,22.49,1.758,11.266,2.938
1264,31.537722,-58.495224,571.91,1277.96,526.275,2,0.99,1.903,0,310.8,0.566,87.917,0.077,227.145,0.053,398.721,0.122,420.751,0.108,440.327,0.155,510.358,0.469,462.751,0.709,488.075,0.443,103.172,5.409,73.671,10.399
1265,31.455248,-58.494694,1347.66,1288.19,16.606,0,0.02,2.765,0,9.36,0.57,1.89,0.062,2.511,0.041,2.755,0.1,2.932,0.089,3.675,0.128,3.501,0.386,5.953,0.571,7.606,0.434,11.381,1.568,10.48,2.228
1266,31.568104,-58.494583,286.09,1289.02,11.198,0,0.0,2.596,0,6.085,0.565,0.174,0.107,0.318,0.065,0.337,0.172,1.018,0.123,0.849,0.183,19.201,0.543,2.198,0.56,2.933,0.427,13.025,4.153,-999.0,9999.0
1267,31.348623,-58.494747,2350.61,1286.7,20.355,0,0.0,3.182,1,10.517,0.581,1.455,0.077,1.909,0.054,2.637,0.122,3.944,0.101,6.428,0.157,7.16,0.472,8.345,1.219,10.018,0.798,19.813,5.044,9.911,5.104
