PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,UMINB,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
1366,1.368,0.911,1.533,1.459,1.367,0.911,1.533,1.459,0,0,0
1367,1.368,0.98,1.561,1.357,1.243,1.03,1.698,1.364,0,0,0
1368,1.368,1.061,1.622,1.093,1.157,1.197,1.965,1.373,0,0,0
1369,1.368,0.68,0.991,0.828,0.966,0.729,1.192,1.062,0,0,0
1370,1.368,0.395,0.495,0.391,1.093,0.389,0.508,0.44,0,0,0
1371,1.368,0.418,0.548,0.446,0.745,0.553,0.765,0.604,0,0,0
1372,1.368,0.698,0.981,0.541,1.379,0.698,0.981,0.541,0,0,0
1373,1.368,0.544,0.769,0.517,1.23,0.552,0.862,0.566,0,0,0
1374,1.368,0.914,1.57,1.544,1.517,0.816,1.386,1.409,0,0,0
1375,1.368,0.367,0.48,0.593,1.287,0.382,0.576,0.62,0,0,0
1376,1.368,0.756,1.313,1.013,1.546,0.851,1.337,0.921,1,2,546
1377,1.368,0.565,0.77,0.609,1.167,0.556,0.888,0.643,0,0,0
1378,1.368,0.814,1.22,0,0.769,1.206,1.888,0.583,0,0,0
1379,1.368,0.754,1.326,1.621,1.859,1.056,1.715,1.305,0,0,0
1380,1.368,0.95,1.638,1.626,1.642,0.951,1.592,1.449,0,0,0
1381,1.368,0.367,0.444,0.489,0.654,0.507,0.69,0.793,0,0,0
1382,1.368,0.973,1.477,1.114,1.19,1.019,1.724,1.304,0,0,0
1383,1.368,0.606,0.829,0.602,0.899,0.663,1.034,0.853,0,0,0
1384,1.368,1.004,1.711,1.162,1.434,1.023,1.622,1.14,0,0,0
1385,1.368,0.732,1.223,1.664,2.12,0.772,1.29,1.223,0,0,0
1386,1.368,0.504,0.735,0.777,0.945,0.515,0.818,0.824,0,0,0
1387,1.368,0.502,0.691,0.648,1.295,0.507,0.731,0.637,1,3,540
1388,1.368,0.553,1.029,1.283,1.778,0.596,1.091,1.022,0,0,0
1389,1.368,0.578,0.844,0.606,1.238,0.599,0.925,0.627,0,0,0
1390,1.368,0.675,0.999,1.66,1.424,0.664,0.986,1.657,4,6,0
1391,1.368,1.104,1.937,1.586,1.55,0.836,1.459,1.694,0,0,0
1392,1.368,0.217,0.19,0.059,0.105,0.547,0.744,0.541,0,0,0
1393,1.368,0.33,0.406,0.326,0.665,0.503,0.706,0.575,0,0,0
1394,1.368,0.665,1.193,0.688,1.717,0.68,0.984,0.416,0,0,0
1395,1.368,1.292,2.142,1.141,1.37,1.292,2.142,1.141,0,0,0
1396,1.368,0.738,1.264,1.502,1.714,1.021,1.897,1.176,0,0,0
1397,1.368,1.244,2.085,1.511,1.659,1.018,1.835,1.398,0,0,0
1398,1.368,0.456,0.595,1.651,3.322,0.76,1.133,1.45,0,0,0
1399,1.368,0.994,1.706,1.344,1.673,1.022,1.654,1.056,0,0,0
1400,1.368,0.721,1.2,1.062,1.368,0.721,1.2,1.062,1,3,524
1401,1.368,1.371,1.658,0.45,0.863,1.438,2.338,1.135,0,0,0
1402,1.368,0.673,0.984,0.853,0.958,0.741,1.276,1.144,0,0,0
1403,1.368,0.709,1.036,-0.056,0.292,1.155,1.812,1.661,0,0,0
1404,1.368,0.434,0.641,0.498,0.352,0.614,1.073,1.126,0,0,0
1405,1.368,0.615,1.1,0.641,1.771,0.6,0.792,0.301,0,0,0
1406,1.368,0.737,1.268,0.737,1.618,0.692,1.016,0.672,0,0,0
1407,1.368,0.259,0.307,0.197,0.27,0.542,0.852,0.707,0,0,0
1408,1.368,1.04,1.656,0.993,1.123,1.157,1.909,1.277,0,0,0
1409,1.368,0.932,1.593,1.223,1.609,1.03,1.721,1.02,0,0,0
1410,1.368,1.216,1.998,1.23,1.35,1.221,2.006,1.251,0,0,0
1411,1.368,0.464,0.601,0.336,0.609,0.651,0.983,0.681,0,0,0
1412,1.368,0.668,0.965,0.925,0.811,0.796,1.337,1.397,0,0,0
1413,1.368,0.952,1.511,0.988,1.007,1.137,1.893,1.443,0,0,0
1414,1.368,0.707,1.046,0.972,0.624,0.913,1.52,1.765,0,0,0
1415,1.368,0.675,0.992,0.924,1.025,0.765,1.288,1.129,0,0,0
1416,1.368,1.058,1.816,1.523,1.691,0.978,1.744,1.52,0,0,0
1417,1.368,0.467,0.605,0.372,0.712,0.495,0.803,0.672,0,0,0
1418,1.368,0.744,1.172,1.389,0.956,0.864,1.452,1.685,0,0,0
1419,1.368,0.443,0.565,0.284,1.101,0.384,0.584,0.421,0,0,0
1420,1.368,0.761,1.206,0.741,0.6,1.3,2.12,1.413,0,0,0
1421,1.368,0.81,1.345,0.917,1.078,0.852,1.551,1.164,0,0,0
1422,1.368,0.492,0.645,0.844,0.626,0.561,0.854,1.105,0,0,0
1423,1.368,0.558,0.944,0.74,0.855,0.595,0.935,1.156,0,0,0
1424,1.368,0.954,1.527,1.04,0.969,1.215,1.975,1.505,0,0,0
1425,1.368,0.217,0.189,0.312,0.604,0.235,0.241,0.537,0,0,0
1426,1.368,1.004,1.543,1.035,1.11,1.161,1.919,1.266,1,4,513
1427,1.368,0.538,0.787,0.632,1.42,0.53,0.774,0.625,0,0,0
1428,1.368,0.27,0.28,-0.059,0.762,0.38,0.444,0.058,0,0,0
1429,1.368,0.682,0.953,-0.013,0.306,1.215,1.914,1.613,0,0,0
1430,1.368,0.482,0.629,0.427,0.56,0.549,0.843,1.003,0,0,0
1431,1.368,0.657,0.947,0.477,0.883,0.699,1.258,0.974,0,0,0
1432,1.368,1.36,2.237,1.174,1.466,1.355,2.207,1.082,0,0,0
1433,1.368,0.688,1.015,1.042,1.141,0.755,1.201,1.354,0,0,0
1434,1.368,0.564,1.012,1.002,2.01,0.565,0.797,0.583,0,0,0
1435,1.368,0.213,0.179,0.53,1.832,0.284,0.507,0.148,0,0,0
1436,1.368,0.317,0.362,0.236,0.667,0.494,0.672,0.419,0,0,0
1437,1.368,0.213,0.179,0.403,2.199,0.335,0.304,0.022,0,0,0
1438,1.368,0.485,0.659,0.538,0.67,0.646,0.967,0.871,0,0,0
1439,1.368,0.759,1.241,1.237,0.919,0.885,1.484,1.735,0,0,0
1440,1.368,0.725,1.15,0.93,1.443,0.702,1.076,0.927,0,0,0
1441,1.368,0.772,1.141,0.72,1.354,0.761,1.178,0.733,0,0,0
1442,1.368,0.691,1.264,0.963,0.968,0.724,1.28,1.461,0,0,0
1443,1.368,0.933,1.498,0.094,0.802,1.272,2.096,0.779,0,0,0
1444,1.368,0.387,0.487,0.394,0.928,0.374,0.509,0.519,0,0,0
1445,1.368,0.835,1.408,1.122,0.917,1.134,1.887,1.709,0,0,0
1446,1.368,0.465,0.661,0.611,1.032,0.434,0.627,0.85,1,4,482
1447,1.368,0.587,0.867,0.811,0.728,0.748,1.146,1.238,0,0,0
1448,1.368,0.778,1.223,0.778,0.818,0.961,1.665,1.264,0,0,0
1449,1.368,0.76,1.207,0.804,1.496,0.695,1.041,0.825,0,0,0
1450,1.368,1.074,1.663,1.063,1.236,1.159,1.872,1.141,0,0,0
1451,1.368,0.563,0.774,0.622,0.729,0.718,1.129,0.967,0,0,0
1452,1.368,0.679,1.152,1.17,0.925,0.703,1.222,1.564,0,0,0
1453,1.368,0.658,0.89,0.661,1.718,0.633,0.848,0.344,1,3,476
1454,1.368,0.212,0.178,0.569,3.16,0.353,0.421,0.029,0,0,0
1455,1.368,0.455,0.582,-0.052,1.11,0.398,0.627,0.252,0,0,0
1456,1.368,0.215,0.185,0.353,0.353,0.511,0.705,0.561,0,0,0
1457,1.368,0.54,0.871,0.869,0.761,0.554,0.956,1.254,0,0,0
1458,1.368,0.556,0.829,0.956,1.263,0.559,0.876,0.934,0,0,0
1459,1.368,0.482,0.842,0.545,1.754,0.491,0.65,0.261,0,0,0
1460,1.368,0.745,1.326,1.914,2.97,0.847,1.297,1.914,0,0,0
1461,1.368,0.992,1.489,0.79,1.225,0.962,1.656,0.937,0,0,0
1462,1.368,0.863,1.418,0.862,1.247,0.955,1.538,0.97,0,0,0
1463,1.368,0.473,0.614,0.358,0.965,0.465,0.622,0.277,0,0,0
1464,1.368,0.537,0.727,0.619,0.852,0.599,0.948,0.843,0,0,0
1465,1.368,0.671,0.936,0.92,1.101,0.721,1.115,1.226,0,0,0
1466,1.368,0.699,0.939,0.432,1.263,0.696,1.066,0.496,0,0,0
1467,1.368,0.435,0.693,0.811,0.823,0.453,0.774,1.221,0,0,0
1468,1.368,0.965,1.54,1.225,1.102,1.082,1.758,1.628,0,0,0
1469,1.368,0.799,1.313,0.945,0.788,1.069,1.789,1.543,0,0,0
1470,1.368,0.641,1.001,0.918,1.634,0.642,0.968,0.837,1,3,464
1471,1.368,0.773,1.251,1.046,0.927,0.962,1.64,1.511,0,0,0
1472,1.368,0.89,1.456,1.079,1.068,1.049,1.76,1.489,0,0,0
1473,1.368,0.818,1.366,1.175,0.796,0.998,1.646,1.762,0,0,0
1474,1.368,0.583,0.797,0.564,0.778,0.669,1.028,0.872,0,0,0
1475,1.368,0.835,1.44,1.086,1.286,0.845,1.459,1.165,0,0,0
1476,1.368,0.632,0.894,0.402,1.241,0.625,1.069,0.459,0,0,0
1477,1.368,0.481,0.626,0.305,0.865,0.476,0.705,0.451,0,0,0
1478,1.368,0.706,1.048,1.132,0.885,0.831,1.317,1.587,0,0,0
1479,1.368,0.215,0.186,0.083,0.102,0.562,0.735,0.516,0,0,0
1480,1.368,0.629,0.935,0.729,0.921,0.677,1.172,1.015,0,0,0
1481,1.368,1.012,1.735,-0.06,0.01,1.44,2.341,1.208,0,0,0
1482,1.368,0.661,0.972,0.716,0.928,0.805,1.402,1.13,0,0,0
1483,1.368,0.475,0.62,0.418,0.748,0.511,0.818,0.647,0,0,0
1484,1.368,0.716,1.074,0.71,0.589,1.209,1.945,1.219,0,0,0
1485,1.368,0.625,0.854,0.732,0.765,0.718,1.261,1.146,0,0,0
1486,1.368,0.817,1.344,0.761,1.167,0.805,1.418,0.952,0,0,0
1487,1.368,0.786,1.279,0.871,0.993,1.013,1.632,1.016,0,0,0
1488,1.368,0.58,0.839,0.531,1.028,0.518,0.86,0.715,0,0,0
1489,1.368,0.81,1.223,0.694,1.541,0.819,1.192,0.627,1,3,445
1490,1.368,0.88,1.369,0.861,0.996,1.085,1.831,1.147,0,0,0
1491,1.368,0.574,0.796,0.368,1.181,0.527,0.896,0.472,0,0,0
1492,1.368,0.972,1.526,0.681,4.17,0.212,0.177,-0.061,0,0,0
1493,1.368,0.494,0.643,0.173,0.628,0.663,0.995,0.603,0,0,0
1494,1.368,0.81,1.373,0.983,1.464,0.697,1.233,0.919,0,0,0
1495,1.368,0.287,0.366,0.198,0.225,0.682,1.056,0.812,0,0,0
1496,1.368,0.645,0.98,0.759,0.869,0.758,1.112,1.142,0,0,0
1497,1.368,0.382,0.572,0.346,0.222,0.845,1.38,1.083,0,0,0
1498,1.368,0.777,1.223,0.988,1.007,0.965,1.545,1.267,0,0,0
1499,1.368,0.843,1.424,1.658,1.647,1.075,1.789,1.487,0,0,0
1500,1.368,0.638,0.86,0.466,0.363,1.237,2.027,1.381,0,0,0
1501,1.368,0.457,0.593,0.31,1.175,0.425,0.682,0.443,0,0,0
1502,1.368,0.213,0.18,-0.057,0.13,0.598,0.875,0.487,0,0,0
1503,1.368,0.44,0.625,1.047,0.543,0.623,0.935,1.115,0,0,0
1504,1.368,0.551,0.741,0.367,1.188,0.563,0.889,0.488,0,0,0
1505,1.368,0.369,0.447,0.158,1.153,0.376,0.459,0.217,1,4,433
1506,1.368,0.581,0.83,0.624,1.129,0.544,0.854,0.788,0,0,0
1507,1.368,0.715,1.152,0.7,1.375,0.715,1.152,0.7,0,0,0
1508,1.368,0.674,0.962,0.663,1.387,0.674,0.962,0.663,0,0,0
1509,1.368,0.411,0.515,0.419,0.733,0.528,0.741,0.518,0,0,0
1510,1.368,0.644,0.868,0.767,0.545,0.8,1.374,1.523,0,0,0
1511,1.368,0.814,1.249,0.901,0.65,1.049,1.897,1.584,0,0,0
1512,1.368,0.987,1.628,1.615,1.407,0.97,1.578,1.606,0,0,0
1513,1.368,0.307,0.361,0.165,0.133,0.536,0.913,0.778,0,0,0
1514,1.368,0.473,0.789,1.408,2.258,0.607,0.981,0.832,0,0,0
1515,1.368,1.074,1.948,1.249,1.611,0.829,2.245,1.246,0,0,0
1516,1.368,0.611,0.967,0.8,1.008,0.645,0.954,1.127,1,4,417
1517,1.368,0.492,0.648,0.284,0.535,0.445,0.67,0.948,0,0,0
1518,1.368,0.744,1.131,0.954,0.928,0.909,1.539,1.368,0,0,0
1519,1.368,0.661,1.161,1.053,1.718,0.705,0.919,0.977,0,0,0
1520,1.368,0.415,0.703,0.8,1.985,0.473,0.644,0.764,0,0,0
1521,1.368,0.934,1.562,1.265,1.504,0.909,1.48,1.165,0,0,0
1522,1.368,0.213,0.181,0.003,0.103,0.561,0.756,0.456,0,0,0
1523,1.368,0.508,0.676,0.579,1.215,0.506,0.765,0.566,1,4,406
1524,1.368,0.568,0.772,0.404,1.145,0.536,0.873,0.482,0,0,0
1525,1.368,0.61,0.863,1.548,1.088,0.638,0.964,1.636,0,0,0
1526,1.368,0.805,1.245,0.658,0.941,0.972,1.56,0.799,0,0,0
1527,1.368,0.824,1.048,0.5,1.297,0.784,1.116,0.543,0,0,0
1528,1.368,0.666,0.916,0.729,0.491,1.116,1.746,1.156,0,0,0
1529,1.368,0.556,0.839,0.712,0.451,0.827,1.391,1.437,4,5,0
1530,1.368,0.53,0.884,0.514,0.721,0.539,0.94,0.958,0,0,0
1531,1.368,0.409,0.514,0.344,0.3,0.541,0.937,0.912,0,0,0
1532,1.368,0.222,0.2,-0.047,0.127,0.659,1.03,0.649,0,0,0
1533,1.368,0.39,0.597,0.506,0.796,0.496,0.685,0.746,0,0,0
1534,1.368,0.496,0.721,0.511,1.424,0.489,0.698,0.509,0,0,0
1535,1.368,0.232,0.22,-0.06,0.062,0.855,1.332,0.796,0,0,0
1536,1.368,1.026,1.578,0.981,0.98,1.314,2.165,1.386,0,0,0
1537,1.368,0.581,0.777,0.605,1.254,0.593,0.794,0.624,1,4,396
1538,1.368,0.35,0.505,0.046,0.112,0.855,1.412,1.065,0,0,0
1539,1.368,0.334,0.505,1.267,1.156,0.348,0.414,1.55,0,0,0
1540,1.368,0.546,0.724,0.414,0.265,0.866,1.617,1.339,0,0,0
1541,1.368,1.115,1.751,0.994,1.161,1.092,1.852,1.231,0,0,0
1542,1.368,0.793,1.324,1.372,1.356,0.795,1.34,1.356,0,0,0
1543,1.368,0.989,1.591,1.03,1.301,1.009,1.7,1.088,0,0,0
1544,1.368,0.279,0.31,0.223,0.21,0.594,0.945,0.704,0,0,0
1545,1.368,0.722,1.063,0.672,1.07,0.835,1.305,0.722,0,0,0
1546,1.368,0.505,0.674,0.218,1.147,0.472,0.743,0.302,0,0,0
1547,1.368,1.319,2.186,1.497,1.776,1.338,2.179,1.315,0,0,0
1548,1.368,0.387,0.648,0.649,1.632,0.395,0.605,0.492,0,0,0
1549,1.368,1.111,1.742,1.116,1.255,1.189,1.924,1.23,1,4,381
1550,1.368,0.66,0.982,1.09,1.309,0.67,0.957,1.142,0,0,0
1551,1.368,1.156,1.916,1.521,1.494,0.99,1.647,1.547,0,0,0
1552,1.368,0.719,1.155,1.287,0.9,0.764,1.253,1.651,0,0,0
1553,1.368,1.405,2.256,1.117,1.295,1.415,2.308,1.216,0,0,0
1554,1.368,0.478,0.619,0.295,0.631,0.635,0.964,0.624,0,0,0
1555,1.368,0.411,0.657,0.503,0.215,0.696,1.143,1.322,0,0,0
1556,1.368,0.335,0.385,-0.055,0.557,0.471,0.633,0.314,0,0,0
1557,1.368,0.585,0.886,0.582,1,0.568,0.994,0.846,0,0,0
1558,1.368,0.444,0.738,0.425,1.609,0.428,0.566,0.483,0,0,0
1559,1.368,0.212,0.178,-0.059,0.161,0.527,0.736,0.336,0,0,0
1560,1.368,0.94,1.514,0.981,1.042,1.11,1.852,1.289,0,0,0
1561,1.368,0.492,0.648,0.564,0.584,0.439,0.716,1.198,0,0,0
1562,1.368,0.525,0.975,1.521,2.218,0.746,1.72,1.059,0,0,0
1563,1.368,0.84,1.264,0.671,0.897,1.084,1.664,0.928,0,0,0
1564,1.368,0.352,0.438,0.87,0.292,0.717,1.031,0.958,0,0,0
1565,1.368,0.975,1.506,0.894,1.141,1.083,1.69,1.098,1,3,360
1566,1.368,0.706,1.2,1.131,1.724,0.843,1.129,0.945,0,0,0
1567,1.368,0.569,0.759,0.605,1.165,0.586,0.87,0.481,1,3,359
1568,1.368,0.428,0.583,0.658,1.12,0.406,0.641,0.701,0,0,0
1569,1.368,1.183,2.006,1.514,2.204,1.026,1.646,1.27,0,0,0
1570,1.368,0.878,1.441,0.628,0.771,1.21,2.01,1.164,0,0,0
1571,1.368,0.249,0.279,0.235,0.224,0.448,0.669,0.636,0,0,0
1572,1.368,0.626,0.881,0.747,0.904,0.692,1.237,1.031,0,0,0
1573,1.368,0.9,1.518,1.304,1.553,0.769,1.271,1.272,0,0,0
1574,1.368,0.222,0.201,0.546,0.229,0.881,1.222,0.486,0,0,0
1575,1.368,0.992,1.542,0.965,1.054,1.143,1.907,1.326,0,0,0
1576,1.368,0.592,0.899,0.762,1.147,0.597,0.92,0.935,0,0,0
1577,1.368,0.776,1.227,0.677,0.681,1.059,1.877,1.323,0,0,0
1578,1.368,0.87,1.429,0.827,0.793,1.173,1.978,1.359,0,0,0
1579,1.368,0.436,0.58,0.48,0.217,0.658,1.146,1.262,0,0,0
1580,1.368,0.873,1.45,0.894,0.854,1.186,1.987,1.413,0,0,0
1581,1.368,0.306,0.45,0.815,2.514,0.48,0.653,0.277,0,0,0
1582,1.368,0.268,0.345,0.378,1.612,0.284,0.35,0.324,0,0,0
1583,1.368,1.195,1.495,0.446,1.24,1.178,1.915,0.62,0,0,0
1584,1.368,0.567,0.889,0.501,1.207,0.494,0.87,0.593,0,0,0
1585,1.368,0.693,0.997,0.465,0.448,0.975,1.612,1.451,0,0,0
1586,1.368,1.144,1.873,0.083,0.64,1.414,2.322,1.247,0,0,0
1587,1.368,0.241,0.242,0.47,0.335,0.681,1.008,0.776,0,0,0
1588,1.368,0.592,0.759,0.166,0.069,0.865,1.292,1.71,0,0,0
1589,1.368,0.489,0.784,0.474,1.443,0.497,0.751,0.447,0,0,0
1590,1.368,0.216,0.186,-0.011,0.208,0.569,0.834,0.57,0,0,0
1591,1.368,0.452,0.644,0.239,0.14,1.307,2.163,1.296,0,0,0
1592,1.368,0.652,1.126,0.799,1.438,0.671,1.145,0.744,0,0,0
1593,1.368,0.927,1.437,0.703,1.154,1.036,1.634,0.883,0,0,0
1594,1.368,1.104,1.877,0.302,0.099,0.68,0.965,1.91,0,0,0
1595,1.368,0.538,0.709,-0.059,0.221,1.438,2.339,1.289,0,0,0
1596,1.368,0.217,0.192,-0.055,0.089,0.477,0.624,0.46,0,0,0
1597,1.368,0.515,0.897,0.514,0.122,0.816,1.339,1.483,4,5,0
1598,1.368,1,1.595,0.949,1.202,1.153,1.895,1.109,0,0,0
1599,1.368,0.729,1.084,-0.059,0.301,1.308,2.246,1.729,0,0,0
1600,1.368,1.038,1.683,1.811,1.539,0.981,1.55,1.758,0,0,0
1601,1.368,0.653,0.9,1.713,3.087,0.908,1.566,0.538,0,0,0
1602,1.368,0.578,1.014,0.755,1.37,0.578,1.014,0.755,0,0,0
1603,1.368,0.885,1.351,-0.059,0.295,1.314,2.22,1.91,0,0,0
1604,1.368,0.212,0.178,0.58,1.893,0.456,0.501,0.154,0,0,0
1605,1.368,0.213,0.206,0.644,1.755,0.391,0.704,0.354,0,0,0
1606,1.368,0.821,1.368,1.532,2.048,1.133,2.112,1.508,0,0,0
1607,1.368,0.69,1.196,1.526,1.665,0.858,1.66,1.224,0,0,0
1608,1.368,0.838,1.392,0.981,0.924,1.053,1.727,1.343,0,0,0
1609,1.368,0.212,0.178,-0.06,0.067,0.483,0.599,0.188,0,0,0
1610,1.368,0.562,0.777,0.473,1.024,0.564,0.91,0.464,0,0,0
1611,1.368,0.323,0.47,0.255,0.177,0.709,1.14,0.917,0,0,0
1612,1.368,0.513,0.916,0.955,2.047,0.634,0.896,0.387,0,0,0
1613,1.368,0.74,1.337,1.644,1.709,0.709,1.273,1.499,0,0,0
1614,1.368,1.075,1.826,1.344,1.811,1.06,1.682,0.982,0,0,0
1615,1.368,0.533,0.702,0.428,1.15,0.537,0.753,0.486,0,0,0
1616,1.368,0.405,0.59,0.7,0.773,0.47,0.651,0.971,0,0,0
1617,1.368,0.339,0.398,0.252,0.625,0.469,0.661,0.587,0,0,0
1618,1.368,0.482,0.678,0.541,1.24,0.506,0.733,0.603,1,3,297
1619,1.368,0.595,0.814,0.43,0.356,1.146,1.852,1.308,0,0,0
1620,1.368,0.847,1.353,0.606,0.567,0.785,1.284,1.752,0,0,0
1621,1.368,1.215,2.115,0.717,-1,0,0,0,0,0,0
1622,1.368,0.955,1.511,0.872,0.883,1.287,2.13,1.265,0,0,0
1623,1.368,0.774,1.129,1.302,1.207,0.812,1.27,1.427,1,2,285
1624,1.368,0.281,0.378,0.324,1.397,0.282,0.381,0.318,1,1,289
1625,1.368,0.596,0.794,-0.004,0.112,1.237,2.056,1.589,0,0,0
1626,1.368,0.788,1.352,1.07,1.455,0.712,1.17,1.025,0,0,0
1627,1.368,0.743,1.334,1.198,1.459,0.711,1.362,1.13,0,0,0
1628,1.368,0.473,0.651,0.462,0.162,0.613,1.038,1.304,0,0,0
1629,1.368,0.467,0.6,-0.06,0.055,1.399,2.293,1.251,0,0,0
1630,1.368,0.504,0.842,0.818,0.835,0.557,0.834,1.248,0,0,0
1631,1.368,0.472,0.609,0.209,1.06,0.458,0.596,0.311,0,0,0
1632,1.368,0.469,0.66,0.344,1.563,0.475,0.55,0.242,0,0,0
1633,1.368,0.271,0.311,0.385,0.551,0.362,0.496,0.637,0,0,0
1634,1.368,0.908,1.601,1.027,1.44,0.948,1.657,0.966,0,0,0
1635,1.368,0.608,0.817,0.635,1.1,0.642,0.982,0.756,0,0,0
1636,1.368,0.365,0.464,0.444,1.514,0.398,0.447,0.442,0,0,0
1637,1.368,0.514,0.682,0.555,0.97,0.531,0.767,0.68,0,0,0
1638,1.368,1.01,1.537,0.922,1.258,1.048,1.663,1.004,4,8,0
1639,1.368,0.938,1.436,1.006,0.905,1.184,1.863,1.296,0,0,0
1640,1.368,1.082,1.909,1.902,2.907,1.027,1.557,1.464,0,0,0
1641,1.368,0.737,1.144,1.339,1.532,0.811,1.417,1.184,0,0,0
1642,1.368,0.259,0.306,0.115,0.144,0.576,0.891,0.722,0,0,0
1643,1.368,1.08,1.58,0.079,5.682,0.212,0.177,1.915,0,0,0
1644,1.368,0.809,1.305,1.133,1.049,0.981,1.589,1.184,0,0,0
1645,1.368,0.663,0.913,0.404,1.485,0.68,0.754,0.376,0,0,0
1646,1.368,0.846,1.291,0.957,0.81,1.011,1.672,1.656,0,0,0
1647,1.368,0.503,0.657,0.466,0.552,0.648,1.033,0.94,0,0,0
1648,1.368,0.215,0.185,0.105,0.208,0.562,0.802,0.558,0,0,0
1649,1.368,0.506,0.663,-0.06,0.375,1.114,1.728,0.999,0,0,0
1650,1.368,0.212,0.179,-0.061,0.07,0.419,0.467,0.222,0,0,0
1651,1.368,0.577,0.793,0.734,0.414,0.782,1.384,1.366,0,0,0
1652,1.368,0.212,0.178,-0.06,0.056,0.607,0.844,0.371,0,0,0
1653,1.368,0.557,0.739,0.758,1.081,0.566,0.874,1.002,0,0,0
1654,1.368,0.413,0.601,0.489,1.125,0.368,0.521,0.607,0,0,0
1655,1.368,0.473,0.663,0.459,1.365,0.473,0.663,0.459,1,3,246
1656,1.368,0.565,1.017,1.023,2.158,0.617,0.847,0.382,0,0,0
1657,1.368,1.182,1.938,1.157,1.236,1.223,2.018,1.376,0,0,0
1658,1.368,0.733,1.12,0.795,0.686,0.935,1.656,1.431,0,0,0
1659,1.368,1.197,1.982,1.238,1.354,1.212,2.012,1.254,0,0,0
1660,1.368,0.632,0.881,0.935,0.981,0.674,1.133,1.148,0,0,0
1661,1.368,0.971,1.472,0.929,1.098,1.081,1.819,1.187,0,0,0
1662,1.368,0.244,0.248,-0.03,0.189,0.724,1.128,0.63,0,0,0
1663,1.368,1.032,1.568,0.079,0.612,1.423,2.338,1.247,0,0,0
1664,1.368,0.212,0.178,-0.06,0.018,0.37,0.563,0.536,0,0,0
1665,1.368,0.867,1.333,0.798,0.701,1.322,2.164,1.369,0,0,0
1666,1.368,0.511,0.693,0.94,1.463,0.507,0.663,0.99,0,0,0
1667,1.368,0.962,1.551,1.294,1.172,1.145,1.911,1.376,0,0,0
1668,1.368,0.702,0.996,1.32,0.98,0.777,1.148,1.127,0,0,0
1669,1.368,1.077,1.798,1.492,1.427,1.051,1.745,1.485,0,0,0
1670,1.368,0.585,0.786,0.655,0.718,0.705,1.15,1.066,0,0,0
1671,1.368,0.256,0.279,0.143,0.155,0.619,0.954,0.768,0,0,0
1672,1.368,0.407,0.512,0.378,0.684,0.599,0.848,0.648,0,0,0
1673,1.368,0.395,0.51,0.426,0.404,0.639,0.997,1.098,4,5,0
1674,1.368,0.363,0.552,0.315,0.201,0.687,1.128,1.108,0,0,0
1675,1.368,0.679,1.005,1.115,1.245,0.727,1.163,1.26,4,5,0
1676,1.368,0.723,1.031,0.938,1.092,0.757,1.268,1.144,0,0,0
1677,1.368,0.729,1.188,0.456,1.493,0.805,0.941,0.393,0,0,0
1678,1.368,0.422,0.532,0.458,1.055,0.353,0.496,0.646,0,0,0
1679,1.368,0.736,1.137,0.901,0.925,0.84,1.314,1.316,0,0,0
1680,1.368,0.262,0.32,-0.055,0.175,0.598,0.876,0.584,0,0,0
1681,1.368,0.509,0.692,0.796,1.165,0.515,0.721,0.892,0,0,0
1682,1.368,1.044,1.576,1.403,1.215,1.129,1.787,1.598,0,0,0
1683,1.368,0.213,0.179,-0.058,0.189,0.408,0.512,0.382,0,0,0
1684,1.368,0.608,0.894,0.928,0.816,0.648,1.142,1.435,0,0,0
1685,1.368,0.469,0.606,0.589,1.243,0.471,0.613,0.588,1,3,182
1686,1.368,0.643,0.888,0.885,0.789,0.678,1.175,1.353,0,0,0
1687,1.368,0.475,0.781,0.309,0.841,0.337,0.572,0.792,0,0,0
1688,1.368,0.38,0.464,0.197,0.524,0.54,0.769,0.779,0,0,0
1689,1.368,1.074,1.799,1.462,1.328,1.1,1.843,1.505,0,0,0
1690,1.368,1.197,1.933,1.332,1.344,1.212,1.967,1.339,0,0,0
1691,1.368,0.821,1.289,0.771,1.037,0.67,1.152,1.056,0,0,0
1692,1.368,0.848,1.275,0.788,0.679,1.278,2.09,1.34,0,0,0
1693,1.368,0.358,0.44,0.53,1.242,0.359,0.506,0.545,1,3,156
1694,1.368,0.688,0.952,0.012,0.095,1.07,1.721,1.903,0,0,0
1695,1.368,0.695,1.112,0.904,0.474,0.875,1.49,1.819,0,0,0
1696,1.368,0.873,1.546,1.59,1.785,0.818,1.376,1.386,0,0,0
1697,1.368,0.604,1.001,1.008,1.547,0.606,0.942,0.947,1,3,149
1698,1.368,0.725,1.105,0.656,0.598,1.252,1.988,1.186,4,5,0
1699,1.368,0.682,1.147,1.279,1.545,0.683,1.097,1.176,1,1,133
1700,1.368,1.189,2.009,1.253,1.889,1.012,1.66,1.295,0,0,0
