PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,U_B,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
4153,1.335,1.016,1.565,0.982,1.182,1.066,1.764,1.155,0,0,0
4154,1.335,0.362,0.438,0.249,0.897,0.372,0.449,0.663,0,0,0
4155,1.335,0.485,0.623,0.24,0.87,0.551,0.705,0.271,0,0,0
4156,1.335,0.212,0.177,0.378,1.028,0.212,0.177,0.589,0,0,0
4157,1.335,0.602,0.802,0.253,0.406,1.167,1.809,1.043,0,0,0
4158,1.335,0.401,0.5,0.366,0.753,0.395,0.54,0.835,0,0,0
4159,1.335,0.747,1.187,1.065,0.994,0.856,1.414,1.335,0,0,0
4160,1.335,0.35,0.443,0.261,0.912,0.33,0.373,0.562,0,0,0
4161,1.335,0.47,0.606,0.325,1.072,0.473,0.608,0.507,0,0,0
4162,1.335,0.422,0.687,0.656,0.479,0.363,0.544,1.33,0,0,0
4163,1.335,0.357,0.568,0.599,2.249,0.393,0.586,0.205,0,0,0
4164,1.335,0.345,0.411,-0.061,0.363,0.538,0.748,0.821,0,0,0
4165,1.335,0.214,0.186,0.922,2.846,0.398,0.547,0.365,0,0,0
4166,1.335,0.218,0.23,-0.045,0.58,0.225,0.237,0.534,0,0,0
4167,1.335,0.478,0.811,0.286,0.903,0.339,0.501,0.651,0,0,0
4168,1.335,0.389,0.477,0.063,0.517,0.562,0.781,0.479,0,0,0
4169,1.335,0.423,0.633,0.986,2.646,0.642,1.011,0.352,0,0,0
4170,1.335,0.221,0.199,-0.059,0.196,0.611,0.838,0.45,0,0,0
4171,1.335,1.067,1.554,0.401,0.624,1.302,1.929,1.247,0,0,0
4172,1.335,0.413,0.698,0.7,0.436,0.553,0.744,1.267,0,0,0
4173,1.335,0.277,0.342,0,0.164,0.733,1.128,0.646,0,0,0
4174,1.335,0.212,0.178,0.264,0.808,0.217,0.188,0.583,0,0,0
4175,1.335,0.437,0.741,0.349,1.598,0.427,0.582,0.102,0,0,0
4176,1.335,0.382,0.476,-0.06,0.722,0.38,0.608,0.323,0,0,0
4177,1.335,0.649,1.167,0.911,1.843,0.59,0.889,0.696,0,0,0
4178,1.335,0.377,0.469,0.339,0.344,0.656,0.877,0.672,0,0,0
4179,1.335,0.214,0.182,-0.059,0.336,0.471,0.778,0.352,0,0,0
4180,1.335,0.337,0.48,0.119,0.265,0.715,1.249,0.824,0,0,0
4181,1.335,0.214,0.181,-0.061,0.383,0.31,0.396,0.054,0,0,0
4182,1.335,1.016,1.722,1.733,1.542,0.794,1.303,1.646,0,0,0
4183,1.335,0.452,0.719,0.199,0.61,0.332,0.552,0.809,0,0,0
4184,1.335,0.488,0.631,-0.061,0.032,1.436,2.332,1.251,0,0,0
4185,1.335,1.313,2.169,1.423,1.592,1.257,1.882,1.259,0,0,0
4186,1.335,0.4,0.658,0.303,1.606,0.386,0.504,0.099,0,0,0
4187,1.335,0.286,0.313,-0.06,0.291,0.516,0.797,0.519,0,0,0
4188,1.335,0.242,0.258,1.06,2.845,0.401,0.691,0.386,0,0,0
4189,1.335,0.353,0.421,-0.039,0.442,0.618,0.904,0.545,0,0,0
4190,1.335,0.554,0.968,0.654,1.443,0.565,0.953,0.505,0,0,0
4191,1.335,1.133,1.999,1.527,1.979,1.179,2.01,1.189,0,0,0
4192,1.335,0.435,0.704,0.175,1.507,0.429,0.554,-0.005,0,0,0
4193,1.335,0.523,0.692,0.311,1.016,0.514,0.759,0.55,0,0,0
4194,1.335,0.613,0.824,0.738,1.15,0.64,0.933,0.853,0,0,0
4195,1.335,0.772,1.228,0.972,0.782,1.022,1.714,1.458,0,0,0
4196,1.335,0.832,1.407,1.193,1.373,0.793,1.338,1.142,0,0,0
4197,1.335,0.361,0.478,-0.04,0.597,0.372,0.571,0.813,0,0,0
4198,1.335,0.631,1.073,0.683,1.681,0.565,0.699,0.539,0,0,0
4199,1.335,0.347,0.413,-0.002,0.449,0.616,0.821,0.502,0,0,0
4200,1.335,0.222,0.18,0.108,1.572,0.213,0.179,-0.058,0,0,0
4201,1.335,0.364,0.596,0.409,0.288,0.371,0.467,1.009,0,0,0
4202,1.335,0.695,1.197,1.216,2.123,0.675,1.135,1.078,0,0,0
4203,1.335,0.685,0.962,-0.06,0.261,1.167,1.579,1.442,0,0,0
4204,1.335,0.475,0.798,0.231,0.952,0.35,0.537,0.757,0,0,0
4205,1.335,0.421,0.532,0.667,0.534,0.494,0.643,0.81,0,0,0
4206,1.335,0.454,0.584,0.163,0.844,0.454,0.681,0.435,0,0,0
4207,1.335,0.833,1.352,1.12,1.187,0.85,1.436,1.334,0,0,0
4208,1.335,1.146,1.962,1.837,1.757,0.818,1.482,1.866,0,0,0
4209,1.335,0.729,1.1,1.727,2.205,0.876,1.59,1.421,0,0,0
4210,1.335,0.507,0.673,0.653,0.99,0.533,0.699,0.889,0,0,0
4211,1.335,0.364,0.566,0.431,0.508,0.346,0.523,0.912,0,0,0
4212,1.335,0.213,0.18,-0.014,0.358,0.417,0.516,0.335,0,0,0
4213,1.335,0.465,0.8,0.366,1.64,0.436,0.541,0.134,0,0,0
4214,1.335,0.528,0.794,1.49,3.402,0.463,0.818,1.912,0,0,0
4215,1.335,0.311,0.353,-0.032,0.491,0.541,0.719,0.487,0,0,0
4216,1.335,0.861,1.423,1.061,1.105,1.169,1.854,1.221,0,0,0
4217,1.335,0.815,1.468,1.914,1.917,0.963,1.849,1.909,0,0,0
4218,1.335,0.52,0.682,-0.06,0.068,1.434,2.333,1.327,0,0,0
4219,1.335,0.619,0.858,0.461,0.898,0.669,0.945,0.903,0,0,0
4220,1.335,0.523,0.691,0.339,0.804,0.57,0.858,0.811,0,0,0
4221,1.335,0.29,0.405,0.552,3.264,0.392,0.452,-0.008,0,0,0
4222,1.335,0.767,1.181,1.065,1.162,0.842,1.338,1.122,0,0,0
4223,1.335,0.414,0.693,0.67,1.604,0.337,0.508,0.605,0,0,0
4224,1.335,0.326,0.376,-0.009,0.562,0.53,0.721,0.377,0,0,0
4225,1.335,0.62,0.825,0.493,1.055,0.661,0.896,0.438,0,0,0
4226,1.335,0.586,0.779,0.461,0.975,0.639,0.849,0.382,0,0,0
4227,1.335,0.344,0.409,0.069,1.138,0.316,0.417,0.228,0,0,0
4228,1.335,0.688,0.905,-0.013,0.54,1.438,2.334,1.028,0,0,0
4229,1.335,0.478,0.766,0.408,1.042,0.473,0.809,0.676,0,0,0
4230,1.335,0.67,0.955,0.406,0.838,0.755,1.237,1.025,0,0,0
4231,1.335,0.215,0.185,0.783,2.92,0.246,0.272,0.701,0,0,0
4232,1.335,0.986,1.559,1.233,1.22,0.968,1.638,1.362,0,0,0
4233,1.335,0.972,1.545,1.127,1.243,0.98,1.621,1.267,0,0,0
4234,1.335,0.811,1.276,1.014,1.154,0.845,1.411,1.171,0,0,0
4235,1.335,0.357,0.434,0.614,0.483,0.458,0.597,1.094,0,0,0
4236,1.335,0.213,0.178,-0.06,0.319,0.474,0.573,0.247,0,0,0
4237,1.335,0.367,0.546,0.318,0.927,0.32,0.411,0.537,0,0,0
4238,1.335,0.213,0.179,-0.06,0.32,0.415,0.506,0.32,0,0,0
4239,1.335,0.711,1.162,0.854,1.541,0.651,0.895,0.741,0,0,0
4240,1.335,0.292,0.322,0.089,0.39,0.368,0.489,0.696,0,0,0
4241,1.335,1.177,1.994,1.358,2.056,0.748,1.174,0.876,0,0,0
4242,1.335,0.657,0.997,1.258,1.313,0.664,1.021,1.233,0,0,0
4243,1.335,0.575,0.792,0.276,0.934,0.543,0.86,0.625,0,0,0
4244,1.335,0.925,1.483,0.926,0.968,1.253,2.022,1.215,0,0,0
4245,1.335,0.76,1.36,0.858,1.758,0.707,1.066,0.646,0,0,0
4246,1.335,1,1.638,1.004,1.242,0.997,1.685,1.11,0,0,0
4247,1.335,0.212,0.183,1.86,2.472,0.43,0.716,1.882,0,0,0
4248,1.335,1.032,1.57,0.09,0.596,1.439,2.341,1.247,0,0,0
4249,1.335,1.439,2.34,1.733,2.057,1.159,1.812,1.59,0,0,0
4250,1.335,0.573,0.83,0.706,1.107,0.613,0.951,0.843,0,0,0
4251,1.335,0.36,0.435,0.193,0.785,0.387,0.511,0.263,0,0,0
4252,1.335,0.26,0.356,0.16,1.403,0.246,0.348,0.117,0,0,0
4253,1.335,0.481,0.623,0.102,0.809,0.542,0.78,0.499,0,0,0
4254,1.335,0.487,0.634,0.422,1.238,0.491,0.64,0.483,0,0,0
4255,1.335,0.378,0.565,0.151,1.435,0.355,0.458,0.072,0,0,0
4256,1.335,0.488,0.772,0.709,1.428,0.463,0.683,0.686,0,0,0
4257,1.335,0.239,0.249,0.004,0.295,0.574,0.775,0.575,0,0,0
4258,1.335,0.322,0.409,0.299,0.375,0.525,0.738,0.891,0,0,0
4259,1.335,0.498,0.66,0.713,1.08,0.459,0.675,0.801,0,0,0
4260,1.335,0.419,0.711,0.392,1.703,0.402,0.625,0.233,0,0,0
4261,1.335,0.212,0.178,0.305,1.051,0.212,0.178,0.389,0,0,0
4262,1.335,0.525,0.698,0.524,1.169,0.512,0.721,0.616,0,0,0
4263,1.335,0.464,0.703,0.948,1.518,0.412,0.569,0.926,0,0,0
4264,1.335,0.282,0.304,0.589,0.79,0.422,0.517,0.29,0,0,0
4265,1.335,1.001,1.518,1.004,1.126,0.965,1.627,1.212,0,0,0
4266,1.335,1.169,1.862,1.061,1.269,1.215,1.958,1.11,0,0,0
4267,1.335,0.212,0.178,1.186,2.621,0.243,0.239,1.647,0,0,0
4268,1.335,0.639,0.862,0.576,2.8,0.43,0.665,-0.06,0,0,0
4269,1.335,0.854,1.411,1.128,0.897,1.035,1.624,1.091,0,0,0
4270,1.335,0.742,1.131,0.68,0.821,0.916,1.595,1.157,0,0,0
4271,1.335,0.236,0.242,0.422,1.076,0.304,0.339,0.412,0,0,0
4272,1.335,0.663,1.197,1.276,2.361,0.787,1.303,0.336,0,0,0
4273,1.335,0.652,1.164,1.191,2.258,1.211,1.403,0.403,0,0,0
4274,1.335,0.35,0.419,0.134,0.431,0.588,0.859,0.584,0,0,0
4275,1.335,0.536,0.708,0.645,0.501,0.715,1.2,1.162,0,0,0
4276,1.335,0.483,0.824,0.373,1.575,0.435,0.657,0.239,0,0,0
4277,1.335,0.322,0.367,-0.06,0.347,0.54,0.835,0.467,0,0,0
4278,1.335,1.174,1.989,0.989,1.604,1.01,1.658,0.679,0,0,0
4279,1.335,0.677,0.933,0.549,1.09,0.71,1.088,0.708,0,0,0
4280,1.335,0.329,0.368,0.255,0.812,0.396,0.478,0.092,0,0,0
4281,1.335,0.414,0.517,0.476,1.14,0.415,0.524,0.327,0,0,0
4282,1.335,0.657,0.883,0.94,3.114,0.614,0.762,0.261,0,0,0
4283,1.335,0.325,0.488,0.266,0.464,0.327,0.463,0.754,0,0,0
4284,1.335,0.843,1.502,1.864,1.547,0.786,1.384,1.796,0,0,0
4285,1.335,0.751,1.176,0.809,0.695,1.003,1.738,1.599,0,0,0
4286,1.335,0.657,1.039,0.864,1.423,0.624,0.891,0.825,0,0,0
4287,1.335,1.373,2.255,1.281,1.492,1.204,1.947,1.143,0,0,0
4288,1.335,0.463,0.674,1.622,1.329,0.463,0.674,1.622,0,0,0
4289,1.335,0.516,0.678,0.239,0.978,0.53,0.729,0.456,0,0,0
4290,1.335,0.674,1.171,1.889,1.979,0.894,1.916,1.359,0,0,0
4291,1.335,0.235,0.251,0.406,2.127,0.214,0.183,0.318,0,0,0
4292,1.335,0.645,0.865,0.751,0.971,0.695,0.957,0.684,0,0,0
4293,1.335,0.349,0.434,-0.06,0.216,0.875,1.303,0.68,0,0,0
4294,1.335,0.557,0.907,1.179,2.873,0.551,0.728,0.553,0,0,0
4295,1.335,0.641,0.856,0.026,0.484,0.864,1.365,0.621,0,0,0
4296,1.335,0.213,0.222,0.573,1.304,0.213,0.222,0.599,0,0,0
4297,1.335,0.464,0.627,-0.044,0.327,0.309,0.582,1.073,0,0,0
4298,1.335,0.341,0.373,-0.036,0.653,0.552,0.722,0.001,0,0,0
4299,1.335,0.914,1.475,-0.041,0.545,1.401,2.34,1.247,0,0,0
4300,1.335,0.437,0.681,0.247,0.153,0.867,1.444,1.191,0,0,0
4301,1.335,0.603,0.81,0.858,1.077,0.635,0.926,0.964,0,0,0
4302,1.335,0.268,0.332,-0.041,0.23,0.64,0.877,0.582,0,0,0
4303,1.335,0.577,1.015,0.666,1.239,0.563,0.996,0.795,0,0,0
4304,1.335,0.54,0.719,0.264,0.947,0.55,0.77,0.484,0,0,0
4305,1.335,0.845,1.373,0.804,1.015,1.117,1.715,1.014,0,0,0
4306,1.335,0.738,1.14,0.84,1.091,0.916,1.34,0.859,0,0,0
4307,1.335,1.338,2.208,1.135,1.641,1.103,1.744,0.827,0,0,0
4308,1.335,0,0,0,-1,0,0,0,0,0,0
4309,1.335,0.44,0.63,0.662,1.169,0.469,0.607,0.732,0,0,0
4310,1.335,0.545,0.719,-0.058,0.111,0.812,1.289,1.342,0,0,0
4311,1.335,0.356,0.462,-0.06,0.068,1.04,2.312,1.252,0,0,0
4312,1.335,0.402,0.492,-0.06,0.357,0.477,0.886,0.437,0,0,0
4313,1.335,1.29,2.183,1.037,1.377,1.278,2.169,0.976,0,0,0
4314,1.335,0.38,0.595,1.318,1.285,0.375,0.594,1.311,0,0,0
4315,1.335,0.268,0.276,-0.059,0.579,0.461,0.592,0.194,0,0,0
4316,1.335,1.141,1.871,1.62,1.556,0.981,1.481,1.509,0,0,0
4317,1.335,0.434,0.548,0.223,1.031,0.421,0.552,0.304,0,0,0
4318,1.335,0.793,1.29,0.93,0.994,1.035,1.648,1.191,0,0,0
4319,1.335,0.453,0.593,0.211,0.441,0.623,0.988,0.828,0,0,0
4320,1.335,0.212,0.179,0.383,0.486,0.238,0.218,0.377,0,0,0
4321,1.335,0.336,0.443,-0.048,0.257,0.631,0.964,0.684,0,0,0
4322,1.335,0.392,0.487,0.43,0.97,0.376,0.45,0.502,0,0,0
4323,1.335,0.325,0.463,0.213,1.32,0.325,0.463,0.213,0,0,0
4324,1.335,0.262,0.268,0.154,1.162,0.268,0.288,0.221,0,0,0
4325,1.335,1.086,1.733,1.095,1.334,1.086,1.733,1.095,0,0,0
4326,1.335,1.415,2.309,1.247,3.172,1.439,2.34,1.247,0,0,0
4327,1.335,0.799,1.264,0.085,0.635,1.437,2.336,1.01,0,0,0
4328,1.335,0.392,0.642,0.461,1.964,0.404,0.507,0.271,0,0,0
4329,1.335,0.251,0.24,-0.06,0.67,0.336,0.396,-0.001,0,0,0
4330,1.335,0.367,0.621,0.618,1.505,0.356,0.675,0.549,0,0,0
4331,1.335,0.425,0.536,0.199,0.929,0.445,0.538,0.414,0,0,0
4332,1.335,0.382,0.603,0.186,0.912,0.212,0.259,0.662,0,0,0
4333,1.335,0.803,1.271,-0.06,0.265,1.424,2.103,1.498,0,0,0
4334,1.335,0.46,0.788,0.239,1.478,0.45,0.71,0.043,0,0,0
4335,1.335,0.542,0.909,0.811,0.555,0.741,1.247,1.479,0,0,0
4336,1.335,1.438,2.339,1.347,1.628,1.4,1.994,1.142,0,0,0
4337,1.335,0.214,0.182,-0.061,0.189,0.545,0.729,0.365,0,0,0
4338,1.335,1.136,1.908,1.726,2.141,0.937,1.528,1.637,0,0,0
4339,1.335,0.666,0.976,1.015,0.99,0.594,0.879,1.326,0,0,0
4340,1.335,0.212,0.177,0.885,3.178,0.444,0.569,1.307,0,0,0
4341,1.335,0.631,0.845,0.684,0.572,0.857,1.429,1.231,0,0,0
4342,1.335,0.792,1.282,0.851,0.787,1.124,1.906,1.335,0,0,0
4343,1.335,0.495,0.912,1.905,2.457,0.99,1.726,1.727,0,0,0
4344,1.335,1.223,2.059,1.417,1.705,0.829,1.401,1.197,0,0,0
4345,1.335,0.506,0.877,0.986,1.024,0.427,0.663,1.353,0,0,0
4346,1.335,0.813,1.578,1.733,2.064,1.128,1.878,1.405,0,0,0
4347,1.335,0.664,1.014,0.603,1.009,0.676,1.149,0.839,0,0,0
4348,1.335,0.478,0.621,0.308,1.23,0.481,0.643,0.308,0,0,0
4349,1.335,0.826,1.37,1.399,1.113,0.848,1.5,1.674,0,0,0
4350,1.335,0.427,0.603,0.349,1.289,0.424,0.631,0.374,0,0,0
4351,1.335,0.441,0.682,0.719,1.226,0.42,0.671,0.808,0,0,0
4352,1.335,0.268,0.336,0.39,2.901,0.261,0.266,0.824,0,0,0
4353,1.335,0.533,0.902,0.523,1.125,0.484,0.855,0.682,0,0,0
4354,1.335,0.473,0.745,0.877,0.611,0.702,1.164,1.292,0,0,0
4355,1.335,0.417,0.499,0.77,1.067,0.398,0.566,0.52,0,0,0
4356,1.335,0.364,0.442,0.089,0.451,0.454,0.734,0.637,0,0,0
4357,1.335,0.362,0.524,0.019,0.306,0.488,0.744,0.744,0,0,0
4358,1.335,0.651,0.889,0.664,0.932,0.694,1.028,1.012,0,0,0
4359,1.335,0.561,0.819,0.904,0.762,0.608,0.935,1.326,0,0,0
4360,1.335,0.46,0.591,0.238,0.719,0.602,0.858,0.541,0,0,0
4361,1.335,0.212,0.177,1.072,0.281,0.279,0.286,-0.036,0,0,0
4362,1.335,0.339,0.398,0.181,0.628,0.364,0.547,0.54,0,0,0
4363,1.335,0.213,0.179,-0.06,0.748,0.25,0.229,-0.049,0,0,0
4364,1.335,0.358,0.513,0.609,0.871,0.386,0.46,0.744,0,0,0
4365,1.335,0.429,0.749,1.584,3.056,0.836,1.226,0.869,0,0,0
4366,1.335,0.738,1.14,0.61,0.625,1.171,1.888,1.149,0,0,0
4367,1.335,0.212,0.198,0.711,1.339,0.212,0.198,0.711,0,0,0
4368,1.335,0.567,0.99,0.541,1.483,0.561,0.849,0.437,0,0,0
4369,1.335,0.89,1.396,1.5,1.147,0.939,1.569,1.737,0,0,0
4370,1.335,0.429,0.651,0.833,0.821,0.342,0.475,1,0,0,0
4371,1.335,0.213,0.179,-0.054,0.182,0.431,0.548,0.272,0,0,0
4372,1.335,0.649,0.891,0.557,1.244,0.669,0.955,0.608,0,0,0
4373,1.335,0.231,0.265,-0.056,0.667,0.286,0.363,0.501,0,0,0
4374,1.335,0.212,0.178,0.077,2.357,0.231,0.224,0.133,0,0,0
4375,1.335,0.212,0.177,-0.061,-1,0,0,0,0,0,0
4376,1.335,0.593,1.007,0.659,1.345,0.598,1.005,0.646,0,0,0
4377,1.335,0.248,0.279,-0.059,0.229,0.473,0.638,0.525,0,0,0
4378,1.335,0.37,0.449,0.412,1.081,0.375,0.47,0.395,0,0,0
4379,1.335,0.855,1.389,0.801,0.95,1.205,1.932,1.166,0,0,0
4380,1.335,0.592,0.904,1.043,2.616,0.621,0.829,0.74,0,0,0
4381,1.335,0.315,0.503,0.375,1.714,0.286,0.461,0.237,0,0,0
4382,1.335,0.315,0.382,0.049,0.69,0.366,0.534,0.422,0,0,0
4383,1.335,0.714,1.169,1.139,1.729,0.599,1.029,0.977,0,0,0
4384,1.335,0.467,0.636,0.805,2.373,0.443,0.561,0.881,0,0,0
4385,1.335,0.771,1.225,1.416,2.612,0.742,1.088,0.794,0,0,0
4386,1.335,0.467,0.623,0.369,1.242,0.459,0.65,0.411,0,0,0
4387,1.335,0.534,0.68,-0.046,0.839,0.528,0.731,0.306,0,0,0
4388,1.335,0.392,0.485,0.213,0.434,0.728,1.106,0.696,0,0,0
4389,1.335,0.213,0.179,-0.06,0.329,0.429,0.5,0.226,0,0,0
4390,1.335,0.387,0.476,-0.014,0.934,0.4,0.47,0.144,0,0,0
4391,1.335,0.299,0.44,0.599,2.116,0.372,0.564,0.282,0,0,0
4392,1.335,0.362,0.437,0.086,1.148,0.349,0.414,0.179,0,0,0
4393,1.335,0.335,0.389,-0.056,0.645,0.492,0.693,0.327,0,0,0
4394,1.335,0.235,0.239,-0.06,0.207,0.599,0.771,0.38,0,0,0
4395,1.335,0.463,0.602,0.566,0.655,0.6,0.793,0.808,0,0,0
4396,1.335,0.699,1.205,1.811,5.713,0.81,1.324,1.626,0,0,0
4397,1.335,0.358,0.428,0.137,0.592,0.536,0.704,0.595,0,0,0
4398,1.335,0.93,1.554,1.513,1.418,0.914,1.432,1.469,0,0,0
4399,1.335,0.693,1.001,0.933,0.804,0.782,1.347,1.488,0,0,0
4400,1.335,0.819,1.35,0.902,0.822,1.196,1.963,1.33,0,0,0
4401,1.335,0.58,0.841,0.346,0.866,0.563,0.744,0.916,0,0,0
4402,1.335,0.777,1.307,0.655,1.379,0.779,1.264,0.604,0,0,0
4403,1.335,0.563,0.883,0.821,1.313,0.557,0.902,0.836,0,0,0
4404,1.335,0.326,0.401,0.328,1.555,0.3,0.298,0.384,0,0,0
4405,1.335,0.216,0.178,0.283,0.37,0.212,0.177,-0.044,0,0,0
4406,1.335,0.259,0.375,0.095,0.897,0.243,0.249,0.487,0,0,0
4407,1.335,1.083,1.735,1.022,1.342,1.074,1.708,0.998,0,0,0
4408,1.335,0.668,0.934,0.93,1.164,0.718,1.02,1.002,0,0,0
4409,1.335,0.419,0.706,0.499,2.094,0.45,0.557,0.24,0,0,0
4410,1.335,0.592,0.879,1.118,1.199,0.571,0.921,1.066,0,0,0
4411,1.335,0.388,0.478,0.458,1.068,0.391,0.478,0.592,0,0,0
4412,1.335,0.47,0.725,0.311,1.454,0.448,0.572,0.229,0,0,0
4413,1.335,0.225,0.203,-0.055,0.347,0.581,0.735,0.337,0,0,0
4414,1.335,0.988,1.712,1.467,1.867,0.829,1.345,1.096,0,0,0
4415,1.335,0.399,0.494,-0.058,0.525,0.62,0.863,0.472,0,0,0
4416,1.335,0.462,0.715,0.58,1.664,0.447,0.504,0.509,0,0,0
4417,1.335,0.212,0.178,0.037,2.193,0.213,0.178,-0.058,0,0,0
4418,1.335,0.346,0.435,0.325,0.4,0.605,0.764,0.704,0,0,0
4419,1.335,0.359,0.43,0.006,0.664,0.483,0.636,0.297,0,0,0
4420,1.335,0.335,0.418,0.098,1.333,0.335,0.418,0.098,0,0,0
4421,1.335,0.894,1.474,0.048,5.302,0.212,0.177,-0.055,0,0,0
4422,1.335,0.515,0.877,0.631,1.504,0.492,0.656,0.574,0,0,0
4423,1.335,0.413,0.522,0.33,0.391,0.678,0.88,1.004,0,0,0
4424,1.335,0.798,1.286,0.991,0.876,1.044,1.788,1.401,0,0,0
4425,1.335,0.212,0.178,0.737,2.992,0.298,0.449,0.269,0,0,0
4426,1.335,0.774,1.349,1.564,1.979,0.753,1.367,1.17,0,0,0
4427,1.335,0.466,0.759,0.131,0.517,0.245,0.306,0.843,0,0,0
4428,1.335,0.95,1.646,1.706,1.767,0.928,1.556,1.45,0,0,0
4429,1.335,0.791,1.359,1.224,1.87,0.671,1.067,0.942,0,0,0
4430,1.335,0.645,0.884,0.783,1.172,0.633,0.961,0.884,0,0,0
4431,1.335,0.212,0.178,-0.059,0.549,0.287,0.309,0.048,0,0,0
4432,1.335,0.294,0.323,0.145,0.626,0.38,0.485,0.344,0,0,0
4433,1.335,0.323,0.485,0.236,1.394,0.314,0.469,0.191,0,0,0
4434,1.335,1.099,1.844,1.344,1.572,0.969,1.527,1.214,0,0,0
4435,1.335,0.366,0.442,0.217,1.058,0.371,0.447,0.245,0,0,0
4436,1.335,0.372,0.452,0.225,0.736,0.48,0.658,0.546,1,3,3407
4437,1.335,0.363,0.581,0.428,2.132,0.36,0.402,0.381,0,0,0
4438,1.335,0.614,1.044,0.801,1.56,0.572,0.772,0.761,0,0,0
4439,1.335,0.669,1.14,1.915,1.732,0.712,1.036,1.889,0,0,0
4440,1.335,0.62,1.113,0.623,1.567,0.562,0.79,0.456,0,0,0
4441,1.335,0.418,0.525,-0.054,0.905,0.391,0.528,0.299,0,0,0
4442,1.335,0.212,0.178,0,0.476,0.289,0.295,0.119,0,0,0
4443,1.335,0.45,0.545,0.151,0.615,0.585,0.799,0.342,0,0,0
4444,1.335,1.336,2.221,1.573,2.104,0.894,1.489,1.164,0,0,0
4445,1.335,0.491,0.639,0.473,0.578,0.668,1.041,0.839,0,0,0
4446,1.335,0.884,1.448,-0.059,0.456,1.422,2.338,1.249,0,0,0
4447,1.335,0.805,1.309,1.315,1.336,0.805,1.309,1.315,1,4,3372
4448,1.335,0.235,0.268,0.201,0.95,0.234,0.234,0.429,0,0,0
4449,1.335,0.213,0.178,-0.06,0.128,0.576,0.825,0.343,0,0,0
4450,1.335,0.776,1.19,1.265,1.065,0.77,1.278,1.487,0,0,0
4451,1.335,0.245,0.251,0.083,1.025,0.217,0.185,0.292,0,0,0
4452,1.335,0.477,0.784,0.695,0.513,0.533,0.757,1.273,0,0,0
4453,1.335,0.926,1.456,0.934,1.046,1.126,1.835,1.186,0,0,0
4454,1.335,0.553,0.734,0.459,1.188,0.554,0.755,0.557,0,0,0
4455,1.335,0.765,1.265,1.896,1.676,0.721,1.242,1.672,0,0,0
4456,1.335,0.728,1.106,0.645,0.977,0.943,1.377,0.865,0,0,0
4457,1.335,0.416,0.703,0.472,2.127,0.427,0.511,0.142,0,0,0
4458,1.335,0.305,0.332,0.415,0.538,0.583,0.773,0.313,0,0,0
4459,1.335,1.342,2.213,1.249,1.574,1.163,1.896,1.047,0,0,0
4460,1.335,0.627,0.84,0.687,0.866,0.693,1.092,0.957,0,0,0
4461,1.335,0.403,0.502,0.336,0.772,0.373,0.535,0.506,0,0,0
4462,1.335,0.212,0.322,1.191,1.416,0.212,0.659,1.081,0,0,0
4463,1.335,0.569,0.754,-0.061,0.051,1.437,2.337,1.274,0,0,0
4464,1.335,0.645,0.861,0.719,0.645,0.802,1.1,0.436,0,0,0
4465,1.335,0.521,0.684,0.295,1.015,0.514,0.66,0.511,0,0,0
4466,1.335,0.214,0.181,-0.061,0.01,1.198,1.848,0.763,0,0,0
4467,1.335,0.52,0.689,0.491,0.995,0.544,0.874,0.658,0,0,0
4468,1.335,0.4,0.561,0.23,0.675,0.476,0.631,0.917,0,0,0
4469,1.335,0.415,0.522,0.328,0.741,0.524,0.736,0.608,0,0,0
4470,1.335,0.213,0.18,-0.06,0.243,0.556,0.771,0.38,0,0,0
4471,1.335,1.396,2.276,1.274,1.515,1.198,1.893,1.121,0,0,0
4472,1.335,0.435,0.58,0.332,1.238,0.441,0.614,0.346,0,0,0
4473,1.335,0.28,0.298,-0.059,0.558,0.479,0.633,0.297,0,0,0
4474,1.335,0.212,0.178,0.36,0.358,0.359,0.426,0.646,0,0,0
4475,1.335,0.417,0.527,0.414,0.823,0.428,0.567,0.688,0,0,0
4476,1.335,0.612,0.828,0.63,0.813,0.698,1.085,0.982,0,0,0
4477,1.335,0.754,1.353,1.107,1.691,0.741,1.208,0.946,0,0,0
4478,1.335,0.812,1.337,-0.06,0.358,1.245,2.307,1.357,0,0,0
4479,1.335,0.433,0.613,0.431,1.289,0.432,0.639,0.457,0,0,0
4480,1.335,0.858,1.54,1.237,1.645,0.685,1.375,1.105,0,0,0
4481,1.335,0.259,0.308,0.247,1.366,0.255,0.273,0.23,0,0,0
4482,1.335,0.548,0.718,-0.06,0.349,0.791,1.289,0.893,0,0,0
4483,1.335,0.692,1.046,0.884,1.291,0.703,1.083,0.909,0,0,0
4484,1.335,0.213,0.181,0.188,1.355,0.213,0.18,0.179,0,0,0
4485,1.335,0.288,0.313,-0.059,0.522,0.399,0.537,0.45,0,0,0
4486,1.335,0.254,0.281,0.268,0.434,0.27,0.356,0.737,0,0,0
4487,1.335,0.259,0.331,0.66,2.007,0.352,0.408,0.556,0,0,0
4488,1.335,0.462,0.591,-0.061,0.03,1.406,2.202,1.244,0,0,0
4489,1.335,0.214,0.182,0.061,0.876,0.359,0.424,0.015,0,0,0
