id,ra,dec,xpix,ypix,FOURSTARKs_tot,K_flag,K_star,K_fluxrad,totmask,FOURSTARKs,eFOURSTARKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2,IRAC3,eIRAC3,IRAC4,eIRAC4
598,34.940678,-5.518369,1337.86,1618.07,19.28,0,0.9,1.966,0,15.814,0.664,-0.007,0.095,0.011,0.077,0.046,0.138,0.224,0.123,1.422,0.175,2.085,0.436,4.219,0.467,6.604,0.508,19.527,0.493,16.017,0.602,-0.498,5.28,3.188,5.436
599,34.985371,-5.517339,537.14,1636.55,9.64,0,0.5,3.378,0,6.187,0.867,0.57,0.116,1.113,0.099,2.349,0.17,2.383,0.183,2.37,0.422,2.761,0.534,2.902,0.587,1.913,0.627,8.635,0.506,8.689,0.558,-9.945,7.429,2.122,6.984
600,34.965801,-5.51846,887.73,1616.4,41.721,0,0.04,2.641,0,30.669,0.665,0.454,0.095,0.217,0.077,0.465,0.145,2.014,0.123,6.485,0.175,7.803,0.436,10.1,0.473,13.268,0.525,32.008,0.466,24.964,0.557,14.622,5.25,9.267,5.938
601,35.002956,-5.518447,222.03,1616.58,7.876,0,0.31,1.966,0,6.481,0.662,1.599,0.164,2.208,0.122,2.385,0.235,3.482,0.21,5.406,0.303,5.884,0.758,4.921,0.476,5.704,0.519,4.793,0.503,2.206,0.567,-5.067,7.472,-0.252,6.296
602,34.964508,-5.518589,910.89,1614.07,8.518,0,0.22,2.408,0,6.874,0.666,1.218,0.095,1.533,0.077,0.766,0.138,4.94,0.123,5.021,0.175,5.986,0.437,5.46,0.474,5.358,0.513,4.196,0.449,5.453,0.524,-4.414,5.046,0.264,5.691
603,34.961826,-5.5158,958.92,1664.29,16.531,0,0.06,3.452,1,9.499,0.669,1.259,0.095,3.1,0.077,5.652,0.138,5.153,0.123,5.991,0.175,7.9,0.437,5.582,0.474,7.009,0.523,17.907,0.275,17.595,0.334,15.037,3.113,12.425,3.44
604,34.955044,-5.518753,1080.5,1611.14,16.049,0,0.06,2.93,0,10.912,0.668,0.678,0.095,1.445,0.077,1.447,0.138,1.747,0.123,2.124,0.175,3.181,0.437,2.871,0.478,5.138,0.509,14.989,0.426,17.313,0.524,20.802,4.978,17.795,5.815
605,34.907799,-5.518882,1926.91,1608.81,15.226,0,0.0,3.424,0,9.762,0.665,1.179,0.094,1.901,0.077,2.571,0.138,2.351,0.123,3.258,0.175,3.384,0.436,4.937,0.47,6.265,0.518,11.779,0.422,13.437,0.546,19.34,4.648,12.584,8.061
606,34.920235,-5.519049,1704.1,1605.81,70.478,3,0.04,2.627,0,56.625,0.66,0.266,0.094,0.826,0.077,2.226,0.138,4.651,0.123,10.39,0.175,13.957,0.436,19.082,0.464,23.787,0.507,48.051,0.29,36.032,0.348,29.835,3.088,33.39,3.321
607,34.920502,-5.519454,1699.33,1598.53,205.51,3,0.03,3.382,0,124.114,0.664,1.003,0.095,4.109,0.08,14.2,0.138,30.277,0.128,49.657,0.175,53.454,0.436,63.967,0.467,73.757,0.509,73.288,0.345,63.76,0.421,39.914,3.957,49.223,3.84
608,34.949394,-5.51895,1181.72,1607.6,6.454,0,0.68,2.552,0,5.089,0.665,1.047,0.094,1.098,0.077,1.235,0.138,1.404,0.123,1.681,0.175,1.496,0.435,2.47,0.469,2.217,0.519,3.618,0.424,2.521,0.497,1.272,5.735,-6.071,5.789
609,34.914413,-5.519081,1808.43,1605.25,14.406,0,0.05,2.643,0,10.635,0.663,0.561,0.095,0.697,0.077,1.172,0.138,1.563,0.123,3.817,0.175,4.192,0.436,5.079,0.466,5.274,0.525,8.535,0.404,4.175,0.499,9.297,4.493,-10.556,4.218
610,34.984051,-5.519254,560.74,1602.08,54.783,0,0.92,2.37,0,40.051,0.947,0.164,0.116,0.63,0.099,1.745,0.17,4.053,0.148,8.475,0.216,10.138,0.534,13.359,0.687,17.652,0.672,29.686,0.504,24.251,0.577,36.969,8.618,25.955,6.722
611,34.963253,-5.519361,933.38,1600.18,39.138,3,0.09,2.796,0,26.937,0.672,2.327,0.095,4.115,0.077,9.285,0.138,12.308,0.123,16.604,0.175,18.248,0.436,19.496,0.468,20.875,0.521,16.598,0.283,15.425,0.328,13.151,3.224,18.771,3.584
612,34.963726,-5.519626,924.94,1595.42,17.578,3,0.14,2.373,0,14.983,0.667,3.802,0.095,4.431,0.077,5.684,0.138,6.236,0.123,9.756,0.175,10.555,0.436,12.124,0.476,12.254,0.512,11.812,0.351,8.172,0.405,14.68,4.028,8.934,4.193
613,34.901554,-5.522242,2038.8,1548.34,8796.578,0,0.03,6.72,0,2926.695,0.662,90.917,0.095,247.172,0.077,723.71,0.138,928.598,0.123,1355.762,0.175,1686.077,0.436,2039.503,0.464,2326.512,0.508,1199.501,0.361,751.342,0.438,543.389,4.771,460.041,4.53
614,34.952744,-5.519562,1121.71,1596.57,48.32,0,0.03,2.741,0,34.232,0.665,0.078,0.095,0.594,0.077,1.644,0.138,4.07,0.123,7.735,0.175,8.746,0.472,11.868,0.469,14.754,0.509,21.76,0.476,19.887,0.554,25.995,6.693,23.428,6.625
615,34.921783,-5.519557,1676.36,1596.66,25.684,0,0.01,2.693,0,18.833,0.664,0.263,0.095,0.352,0.077,0.254,0.138,0.834,0.123,1.584,0.175,1.968,0.436,3.974,0.473,6.09,0.514,25.429,0.353,28.657,0.417,21.28,3.817,17.135,3.458
616,34.916443,-5.519457,1772.04,1598.47,4.133,0,0.5,2.114,0,3.392,0.666,1.54,0.095,1.646,0.077,1.676,0.138,1.791,0.123,2.506,0.175,2.721,0.436,3.082,0.468,2.708,0.508,2.448,0.654,4.324,0.801,18.461,6.629,-21.59,7.044
617,34.914719,-5.51962,1802.98,1595.53,5.703,0,0.76,0.995,0,5.356,0.664,-0.151,0.095,0.038,0.077,0.103,0.138,-0.069,0.123,0.116,0.175,0.331,0.436,0.267,0.476,-0.609,0.52,2.555,0.292,2.037,0.36,-0.603,3.241,-8.384,3.044
618,35.003609,-5.519722,210.33,1593.61,15.175,0,0.32,2.112,0,12.102,0.666,0.009,0.164,0.379,0.122,0.763,0.235,1.022,0.21,2.352,0.303,2.031,0.759,3.279,0.482,5.354,0.515,16.197,0.437,19.451,0.486,27.983,7.021,14.459,5.501
619,34.936119,-5.51965,1419.54,1595.0,3.201,0,0.59,1.794,0,2.795,0.665,-0.073,0.094,0.229,0.077,0.688,0.138,1.405,0.123,2.492,0.175,3.157,0.436,2.842,0.464,2.939,0.508,0.942,0.313,0.929,0.362,3.562,3.256,-2.98,3.133
620,34.950798,-5.519695,1156.55,1594.18,5.417,0,0.49,2.696,0,3.686,0.663,0.053,0.095,0.197,0.086,0.365,0.138,0.64,0.123,0.738,0.175,0.439,0.436,0.408,0.464,0.626,0.521,2.106,0.501,4.422,0.581,-23.47,7.592,-11.98,6.823
621,35.002434,-5.519962,231.41,1589.31,77.856,0,0.02,4.17,0,39.739,0.665,3.313,0.164,4.798,0.122,8.709,0.235,15.244,0.21,21.877,0.303,22.263,0.758,25.268,0.468,27.932,0.508,22.048,0.421,18.722,0.469,32.789,7.019,32.575,5.07
622,34.923996,-5.519758,1636.75,1593.05,5.768,0,0.57,2.815,0,4.263,0.665,-0.01,0.095,-0.044,0.077,0.317,0.138,0.883,0.123,1.225,0.175,0.796,0.436,0.385,0.473,1.007,0.522,3.216,0.362,2.973,0.442,-16.072,3.771,-6.368,3.386
623,34.967239,-5.519932,861.97,1589.91,12.282,0,0.69,2.309,0,9.224,0.665,0.26,0.094,0.514,0.077,0.545,0.138,1.053,0.123,2.99,0.175,3.905,0.436,3.399,0.485,6.096,0.515,7.136,0.48,6.725,0.558,3.895,5.627,7.116,5.81
624,34.956944,-5.519991,1046.46,1588.85,4.079,0,0.71,1.645,0,3.731,0.663,0.599,0.095,0.738,0.077,1.204,0.138,1.877,0.123,1.637,0.175,2.439,0.436,2.484,0.481,2.195,0.527,9.829,0.471,12.976,0.559,16.063,5.234,33.698,5.856
625,34.970203,-5.520133,808.9,1586.28,14.775,0,0.05,2.401,0,11.54,0.68,1.811,0.095,1.639,0.077,2.312,0.161,3.013,0.127,5.353,0.235,4.165,0.437,7.37,0.502,8.272,0.524,9.724,0.484,7.868,0.565,16.608,5.71,-7.896,5.895
626,34.987167,-5.52016,504.94,1585.77,13.424,0,0.0,3.494,0,7.853,0.782,1.169,0.116,1.448,0.099,2.049,0.17,3.595,0.148,5.549,0.216,4.932,0.567,6.599,0.525,5.933,0.627,4.789,0.404,3.034,0.451,12.459,5.906,13.174,5.711
627,34.937496,-5.520289,1394.83,1583.5,22.504,0,0.01,2.68,0,16.246,0.665,0.22,0.094,0.327,0.077,0.436,0.138,0.909,0.123,2.2,0.175,3.225,0.436,5.089,0.472,7.059,0.508,19.718,0.407,18.773,0.503,36.806,4.753,11.587,4.321
628,34.992432,-5.520428,410.58,1580.94,54.874,0,0.04,2.762,0,37.575,0.665,-1.745,0.115,0.721,0.122,0.926,0.235,2.015,0.162,4.551,0.303,7.168,0.617,10.222,0.473,13.581,0.508,58.494,0.467,57.87,0.532,30.246,7.794,27.899,5.515
629,35.01479,-5.520209,10.01,1584.83,5.605,0,0.03,2.467,1,4.543,0.663,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.052,0.465,4.056,0.508,4.758,0.39,2.937,0.448,9.591,6.67,4.211,5.974
630,34.961235,-5.520395,969.52,1581.57,8.53,0,0.03,2.068,0,8.835,0.67,1.162,0.095,1.694,0.077,2.019,0.138,2.772,0.123,4.482,0.175,6.295,0.436,4.799,0.475,5.447,0.521,10.323,0.546,5.278,0.62,-0.747,6.125,-23.246,6.853
631,34.976624,-5.520252,693.85,1584.13,6.034,0,0.64,2.011,0,6.028,0.912,0.834,0.116,1.157,0.099,1.483,0.169,2.416,0.148,3.438,0.216,3.248,0.533,3.761,0.622,3.386,0.827,4.807,0.47,3.322,0.269,-3.097,3.217,-7.327,2.987
632,34.938976,-5.520339,1368.37,1582.61,3.798,0,0.25,1.842,0,3.437,0.667,0.084,0.095,0.252,0.077,0.33,0.147,0.427,0.123,0.907,0.175,1.188,0.436,1.894,0.47,1.818,0.511,1.864,0.435,2.527,0.507,-3.824,5.419,5.711,5.539
633,34.918606,-5.520566,1733.32,1578.52,7.177,0,0.45,2.305,0,6.159,0.667,2.535,0.095,2.831,0.077,3.021,0.138,4.695,0.123,5.675,0.175,4.834,0.437,5.924,0.47,4.895,0.514,3.331,0.354,3.6,0.425,-6.85,3.649,-5.082,3.471
634,35.01392,-5.520537,25.59,1578.94,12.777,0,0.0,3.365,1,8.284,0.667,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.065,0.465,4.227,0.527,8.844,0.429,6.141,0.487,15.239,7.257,-3.361,6.226
635,34.959324,-5.521082,1003.81,1569.21,209.736,0,0.03,3.596,0,121.536,0.663,5.513,0.094,8.961,0.077,14.094,0.138,25.278,0.123,38.83,0.175,45.294,0.435,55.41,0.47,62.169,0.511,91.287,0.409,80.357,0.483,47.635,4.692,53.505,5.365
636,34.90382,-5.520662,1998.24,1576.77,22.569,0,0.0,4.447,0,11.738,0.664,1.641,0.095,2.13,0.077,3.003,0.138,3.438,0.123,5.247,0.175,6.047,0.436,6.887,0.464,6.867,0.509,10.505,0.298,7.666,0.356,4.326,3.335,-13.548,3.646
637,34.936195,-5.520659,1418.14,1576.83,10.425,0,0.0,3.545,0,6.628,0.663,1.412,0.095,2.001,0.077,4.171,0.138,4.943,0.123,5.927,0.175,6.021,0.436,6.283,0.474,5.195,0.514,3.384,0.38,2.588,0.461,1.0,4.429,1.135,4.088
638,34.963463,-5.520938,929.65,1571.8,19.296,2,0.07,2.584,0,13.971,0.667,0.584,0.095,0.624,0.077,2.137,0.138,1.627,0.123,4.159,0.175,4.089,0.436,6.26,0.477,6.861,0.51,16.814,0.479,5.712,0.541,13.254,5.972,-3.913,6.044
639,34.99931,-5.520947,287.36,1571.58,93.846,0,0.03,3.04,0,62.457,0.664,0.769,0.164,1.069,0.122,2.085,0.235,4.212,0.21,12.59,0.303,15.059,0.759,20.649,0.465,28.756,0.511,71.438,0.476,49.92,0.518,52.318,7.052,22.926,5.235
640,34.934635,-5.521104,1446.11,1568.82,24.526,0,0.36,2.189,0,19.449,0.665,0.045,0.094,0.027,0.077,0.183,0.138,0.532,0.123,2.035,0.175,2.998,0.436,6.683,0.475,8.192,0.515,22.609,0.446,21.194,0.536,-12.97,4.44,10.094,4.348
641,34.918007,-5.521101,1744.05,1568.88,8.972,0,0.57,2.194,0,7.16,0.665,0.279,0.095,0.213,0.077,0.302,0.138,0.654,0.123,0.803,0.175,1.107,0.436,0.992,0.476,2.043,0.51,6.129,0.252,5.569,0.298,-3.925,2.556,-2.465,2.408
642,34.927555,-5.521203,1572.96,1567.05,7.908,0,0.19,2.591,0,6.237,0.666,0.075,0.095,0.031,0.077,0.098,0.138,0.319,0.123,0.756,0.175,1.675,0.436,2.889,0.467,2.862,0.508,6.581,0.45,6.469,0.547,-25.787,4.716,1.68,4.286
643,34.925407,-5.521545,1611.48,1560.89,87.727,0,0.03,3.617,0,51.41,0.664,0.333,0.095,0.392,0.077,0.604,0.138,1.326,0.123,3.553,0.187,5.924,0.479,11.493,0.466,15.902,0.509,81.014,0.372,77.001,0.444,37.04,4.081,22.642,3.679
644,34.920155,-5.521519,1705.56,1561.35,13.964,0,0.0,2.974,0,9.947,0.664,1.048,0.095,1.155,0.077,1.161,0.138,1.663,0.125,2.639,0.175,3.424,0.478,5.026,0.477,5.881,0.514,9.432,0.405,10.119,0.469,7.094,3.828,35.533,3.771
645,34.921738,-5.521717,1677.17,1557.8,153.783,0,0.03,4.43,0,74.219,0.666,6.225,0.095,14.27,0.077,33.117,0.138,44.857,0.123,59.565,0.175,61.087,0.436,67.855,0.473,70.805,0.508,25.45,0.342,15.918,0.415,28.671,3.217,2.867,3.104
646,34.975674,-5.519458,710.83,1598.42,343.308,2,0.98,1.881,0,269.48,0.881,1.118,0.116,5.57,0.099,22.527,0.17,44.385,0.148,170.08,0.216,203.292,0.534,261.589,0.623,278.255,0.686,115.037,0.926,84.848,0.565,55.005,6.673,26.048,5.835
647,34.918297,-5.521932,1738.85,1553.92,53.089,0,0.01,4.021,0,28.069,0.665,2.566,0.095,3.453,0.077,4.967,0.138,8.74,0.123,13.715,0.175,13.564,0.441,16.964,0.464,17.406,0.509,20.769,0.344,14.971,0.419,29.067,3.497,15.583,3.247
648,34.941002,-5.521633,1332.05,1559.31,5.439,0,0.16,1.976,0,5.3,0.668,2.435,0.095,2.844,0.077,2.888,0.138,2.969,0.123,4.441,0.175,4.485,0.436,5.623,0.464,4.877,0.508,4.859,0.559,3.821,0.646,0.5,7.019,1.537,7.61
649,34.93615,-5.521607,1419.0,1559.77,11.114,0,0.0,2.516,0,8.862,0.668,0.735,0.095,0.877,0.077,1.062,0.138,1.901,0.123,4.195,0.175,4.077,0.436,5.008,0.474,5.466,0.51,9.579,0.333,4.74,0.375,4.278,4.505,8.461,4.064
650,34.938213,-5.521987,1381.99,1552.93,133.323,0,0.05,2.57,0,94.787,0.664,0.478,0.095,1.752,0.077,6.145,0.138,17.116,0.123,32.738,0.175,36.672,0.436,44.443,0.471,52.001,0.518,55.811,0.467,38.14,0.54,37.136,5.912,10.603,5.788
651,34.965103,-5.522814,900.22,1538.04,6532.325,0,0.99,2.108,1,4843.124,0.667,49.023,0.095,264.393,0.077,941.719,0.138,936.085,0.123,1399.354,0.183,2945.523,0.436,4876.954,0.464,4872.122,0.525,1967.258,0.495,1237.055,0.577,836.427,6.157,517.885,6.478
652,35.013416,-5.523209,34.64,1530.84,8828.23,3,1.0,2.037,1,6607.69,0.665,597.139,0.165,1626.908,0.133,2562.744,0.236,1305.042,0.339,-999.0,9999.0,-999.0,9999.0,8978.207,0.469,7568.864,0.509,2438.047,0.521,1345.943,0.604,1023.159,8.771,521.06,8.674
653,35.013893,-5.524334,26.1,1510.58,7340.913,3,1.0,2.022,1,5499.646,0.662,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,7378.407,0.467,6558.486,0.52,1965.94,0.52,1288.006,0.599,870.961,8.656,435.037,9.621
654,35.01228,-5.521939,55.04,1553.7,9.416,0,0.21,3.561,1,5.309,0.666,0.012,0.164,0.875,0.122,3.694,0.235,2.964,0.276,-999.0,9999.0,-1.408,0.758,4.24,0.464,7.046,0.512,10.403,0.204,6.355,0.229,16.209,2.946,6.836,2.915
655,34.998249,-5.52176,306.35,1556.95,8.141,0,0.23,2.165,0,6.529,0.668,1.336,0.164,1.684,0.122,1.538,0.235,1.998,0.21,2.629,0.303,2.935,0.759,4.864,0.466,6.132,0.508,6.805,0.488,9.036,0.528,13.306,6.431,8.795,5.212
656,34.959534,-5.522223,1000.03,1548.67,89.317,0,0.03,3.54,0,53.574,0.665,7.071,0.095,10.365,0.077,21.107,0.138,26.867,0.123,34.746,0.175,35.007,0.436,35.436,0.475,39.19,0.508,24.37,0.391,26.145,0.457,-2.999,4.584,33.54,5.038
657,34.951328,-5.521968,1147.07,1553.27,2.204,0,0.49,1.357,0,2.145,0.667,0.74,0.095,1.194,0.077,1.426,0.138,1.37,0.123,1.674,0.175,2.02,0.436,2.404,0.477,3.923,0.511,0.987,0.518,2.6,0.583,-6.91,6.74,-5.055,7.282
658,35.004368,-5.522012,196.75,1552.4,5.85,0,0.92,0.972,0,5.152,0.666,0.075,0.164,0.012,0.122,-0.183,0.235,0.103,0.21,-0.046,0.303,-0.464,0.758,-0.219,0.471,0.187,0.508,-0.713,0.577,-1.611,0.646,16.989,8.55,-7.178,7.284
659,34.906254,-5.522082,1954.6,1551.21,5.199,0,0.69,1.987,0,4.009,0.663,0.167,0.094,0.085,0.077,0.036,0.138,0.121,0.129,0.084,0.175,-0.29,0.435,0.588,0.473,2.188,0.507,8.705,0.696,6.643,0.852,-8.923,8.162,10.803,8.931
660,34.936985,-5.522322,1404.02,1546.91,153.556,0,0.03,3.159,0,99.06,0.663,1.733,0.094,2.17,0.077,4.67,0.138,7.419,0.125,17.811,0.175,20.726,0.436,26.661,0.469,40.983,0.517,120.157,0.451,89.11,0.516,89.041,5.889,71.661,5.818
661,34.985569,-5.521398,533.58,1563.49,7.358,0,0.67,2.04,0,6.056,0.847,0.258,0.115,0.16,0.099,0.253,0.169,0.418,0.148,0.936,0.216,1.438,0.533,2.011,0.569,2.737,0.618,6.537,0.412,7.473,0.46,-1.98,6.146,-6.184,5.343
662,34.91573,-5.522358,1784.87,1546.24,26.45,0,0.14,2.154,0,20.676,0.662,0.058,0.095,0.205,0.077,0.762,0.138,2.122,0.123,6.569,0.175,7.186,0.436,9.454,0.471,10.725,0.508,15.218,0.436,11.41,0.507,8.3,4.712,12.614,3.934
663,34.949615,-5.522366,1177.71,1546.11,17.25,0,0.03,2.34,0,13.445,0.666,1.491,0.095,2.026,0.077,3.753,0.138,6.075,0.124,7.869,0.176,8.243,0.443,8.77,0.474,9.366,0.509,5.443,0.521,4.988,0.582,-7.903,6.963,2.07,7.411
664,34.942394,-5.52249,1307.09,1543.88,20.579,0,0.02,3.097,0,13.313,0.671,-0.151,0.095,0.018,0.077,-0.03,0.138,0.106,0.124,0.318,0.175,0.594,0.437,0.673,0.48,3.283,0.509,19.337,0.442,24.919,0.518,6.01,6.694,12.614,6.623
665,34.943859,-5.522379,1280.85,1545.88,7.41,0,0.86,1.07,0,7.009,0.667,0.28,0.095,0.278,0.082,0.35,0.138,0.304,0.123,0.369,0.175,0.526,0.436,0.1,0.472,0.828,0.508,3.219,0.291,2.16,0.341,3.516,4.353,6.916,4.22
666,34.945164,-5.522347,1257.48,1546.45,8.484,0,0.98,1.066,0,6.368,0.667,0.004,0.095,0.02,0.077,-0.042,0.138,0.038,0.123,-0.081,0.175,-0.152,0.436,0.032,0.467,-0.183,0.517,-0.686,0.74,-0.225,0.849,1.395,11.108,11.554,10.241
667,34.946854,-5.522487,1227.24,1543.94,10.801,0,0.0,3.353,0,7.262,0.666,1.279,0.095,1.461,0.079,1.623,0.149,2.112,0.123,4.177,0.175,4.329,0.445,3.819,0.47,4.621,0.522,5.514,0.568,4.391,0.642,45.725,7.517,34.803,7.584
668,34.988491,-5.522431,481.24,1544.89,13.932,0,0.82,2.174,0,10.637,0.733,-0.043,0.116,0.201,0.099,0.061,0.17,0.407,0.148,0.751,0.216,1.739,0.534,3.747,0.493,3.963,0.549,14.111,0.526,12.917,0.591,10.899,7.596,11.836,7.183
669,34.88327,-5.522553,2366.42,1542.71,20.983,0,0.65,3.062,1,14.031,1.983,0.18,0.116,0.427,0.099,0.839,0.17,1.313,0.14,2.895,0.214,3.763,0.533,3.903,1.694,5.426,1.504,28.518,0.608,23.128,0.681,2.58,8.93,13.037,8.68
670,34.907448,-5.522573,1933.21,1542.39,8.606,0,0.55,2.996,0,5.792,0.665,1.033,0.094,1.562,0.077,2.039,0.15,1.926,0.123,1.979,0.175,2.257,0.436,1.83,0.469,3.841,0.516,3.619,0.408,2.526,0.5,16.305,4.637,26.131,4.987
671,34.95277,-5.522564,1121.19,1542.55,5.57,0,0.61,2.649,0,4.073,0.665,0.444,0.095,0.528,0.077,0.378,0.15,0.622,0.123,1.2,0.175,1.043,0.472,0.735,0.472,2.245,0.516,3.514,0.458,1.415,0.511,1.444,6.054,-11.579,6.111
672,34.978188,-5.52263,665.81,1541.33,13.807,0,0.82,2.824,0,9.286,0.951,0.756,0.116,1.328,0.099,3.216,0.17,4.678,0.148,6.588,0.216,6.646,0.534,7.718,0.696,7.243,0.776,5.621,0.847,3.935,0.518,16.927,6.137,16.324,5.65
673,34.991024,-5.522688,435.81,1540.26,6.571,0,0.81,1.003,0,5.719,0.667,-0.486,0.14,-0.605,0.099,-1.529,0.197,-0.168,0.148,-0.791,0.245,-1.283,0.533,-0.232,0.469,-0.45,0.518,0.011,0.493,-0.395,0.562,8.779,7.861,-20.198,6.558
674,34.94384,-5.52286,1281.23,1537.22,24.774,0,0.01,3.087,0,16.803,0.666,1.203,0.095,1.626,0.077,2.374,0.138,3.533,0.123,6.635,0.175,6.545,0.436,8.104,0.469,9.656,0.508,10.816,0.432,8.737,0.505,15.457,6.497,-6.93,6.407
675,34.914913,-5.522845,1799.49,1537.49,7.228,0,0.0,2.45,0,5.383,0.666,1.116,0.095,1.403,0.077,1.608,0.138,1.783,0.123,3.023,0.175,3.985,0.437,4.066,0.473,4.163,0.522,6.076,0.283,4.923,0.321,-2.371,2.907,4.639,2.478
676,34.93943,-5.523197,1360.23,1531.16,222.226,0,0.03,3.385,0,137.472,0.666,13.158,0.107,20.721,0.077,46.764,0.138,59.21,0.123,79.7,0.175,79.566,0.436,88.95,0.472,99.576,0.508,54.607,0.434,47.435,0.504,24.501,5.51,144.808,6.006
677,34.932053,-5.523208,1492.36,1530.95,61.36,2,0.03,2.721,0,42.505,0.667,-0.002,0.095,0.164,0.077,0.443,0.138,1.366,0.123,4.683,0.175,7.199,0.437,15.786,0.473,19.935,0.515,48.203,0.42,41.323,0.485,29.481,4.973,10.303,4.802
678,34.93251,-5.523083,1484.17,1533.2,10.226,3,0.31,3.39,0,9.576,0.662,-0.038,0.094,-0.043,0.077,-0.02,0.138,0.326,0.123,0.855,0.175,1.003,0.435,3.861,0.463,4.357,0.532,10.731,0.171,10.087,0.198,4.02,2.026,-4.872,1.938
679,34.90847,-5.523058,1914.91,1533.65,9.251,0,0.09,2.273,0,8.069,0.663,0.472,0.095,0.825,0.077,1.938,0.138,2.232,0.123,2.689,0.175,1.95,0.436,2.951,0.476,3.405,0.514,7.01,0.409,6.978,0.507,20.85,4.453,3.731,4.911
680,34.913551,-5.52341,1823.9,1527.31,40.809,0,0.12,2.4,0,29.742,0.667,1.072,0.095,1.457,0.077,2.517,0.138,4.59,0.124,9.964,0.175,10.98,0.437,13.395,0.471,17.667,0.509,29.087,0.393,22.118,0.474,28.252,4.114,18.413,3.829
681,34.932816,-5.523345,1478.73,1528.5,11.399,0,0.02,2.921,0,8.404,0.668,-0.075,0.095,0.041,0.077,-0.07,0.138,0.37,0.123,0.964,0.175,1.165,0.437,3.204,0.468,3.546,0.511,10.578,0.245,11.057,0.283,7.067,2.856,-0.068,2.779
682,34.949516,-5.523308,1179.51,1529.16,6.911,0,0.01,2.835,0,5.077,0.663,1.477,0.095,1.573,0.077,2.136,0.138,2.746,0.124,4.288,0.175,3.931,0.436,4.094,0.48,3.759,0.52,2.485,0.416,3.125,0.463,-6.039,6.017,4.909,5.992
683,34.91674,-5.523498,1766.76,1525.74,23.884,0,0.67,2.0,0,19.163,0.667,2.962,0.095,8.928,0.077,17.618,0.138,22.559,0.123,27.004,0.175,26.53,0.436,26.993,0.468,26.269,0.508,6.435,0.475,4.678,0.544,-14.27,4.33,-4.873,4.246
684,35.005997,-5.523381,167.6,1527.75,4.029,0,0.62,1.767,0,3.476,0.67,1.745,0.164,2.156,0.122,2.456,0.235,2.669,0.21,3.087,0.303,3.102,0.758,3.948,0.466,5.036,0.509,4.595,0.615,3.674,0.688,1.231,8.899,22.647,8.804
685,34.899094,-5.523796,2082.87,1520.37,49.2,0,0.0,8.915,0,12.42,0.663,1.319,0.095,2.869,0.077,6.435,0.138,8.388,0.123,10.688,0.175,11.392,0.436,12.588,0.466,12.928,0.523,6.206,0.274,2.953,0.323,15.397,3.072,7.541,3.027
686,34.97522,-5.519325,718.97,1600.83,28.641,3,0.96,2.521,0,26.014,0.87,0.161,0.116,0.251,0.099,1.237,0.169,3.054,0.148,7.168,0.216,10.708,0.533,11.655,0.611,11.033,0.676,15.574,0.263,11.228,0.16,12.943,1.898,8.12,1.699
687,34.914349,-5.523477,1809.56,1526.11,15.426,0,0.0,4.137,0,7.571,0.664,0.52,0.095,0.351,0.077,0.396,0.138,0.763,0.123,1.478,0.175,1.326,0.436,2.978,0.478,2.69,0.517,10.379,0.243,10.365,0.286,6.555,2.511,6.866,2.256
688,34.999722,-5.523588,280.04,1524.06,17.784,0,0.25,2.255,0,13.922,0.665,0.064,0.164,0.093,0.122,0.269,0.235,0.557,0.21,1.334,0.303,1.163,0.758,3.75,0.473,5.73,0.519,20.18,0.506,18.513,0.562,-4.909,7.229,0.594,5.664
689,34.894524,-5.5238,2164.79,1520.28,6.225,0,0.47,2.814,0,4.554,0.692,1.381,0.095,1.72,0.077,1.839,0.138,2.516,0.123,3.122,0.175,2.775,0.436,2.948,0.475,4.488,0.573,4.693,0.571,2.869,0.691,14.365,5.624,52.713,6.136
690,34.922722,-5.523908,1659.6,1518.36,6.866,0,0.22,2.761,0,4.343,0.667,0.794,0.095,1.069,0.077,1.552,0.155,1.455,0.124,1.581,0.175,2.009,0.436,1.874,0.469,3.07,0.508,2.93,0.167,2.431,0.195,0.385,1.569,4.155,1.495
691,34.963566,-5.524181,927.79,1513.42,29.776,0,0.0,3.591,0,17.502,0.668,0.531,0.095,0.511,0.077,0.609,0.138,1.232,0.123,2.137,0.175,3.493,0.436,4.662,0.467,5.615,0.517,39.899,0.379,43.415,0.442,19.976,5.156,40.434,4.877
692,34.98978,-5.524247,458.15,1512.21,49.714,0,0.09,4.072,0,26.31,0.691,0.134,0.116,0.646,0.099,1.839,0.169,3.719,0.148,6.525,0.216,8.013,0.533,12.941,0.465,16.544,0.519,24.573,0.42,23.073,0.479,15.762,6.208,12.224,5.769
