PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,UMINB,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
1432,1.32,0.767,1.239,0.977,1.705,0.698,1.043,0.832,0,0,0
1433,1.32,0.531,0.699,0.627,0.751,0.624,0.886,0.88,0,0,0
1434,1.32,0.611,0.925,0.635,0.835,0.627,1.111,1.292,0,0,0
1435,1.32,0.49,0.635,0.272,0.891,0.49,0.639,0.409,0,0,0
1436,1.32,0.691,0.973,-0.058,0.296,1.422,2.338,1.614,0,0,0
1437,1.32,0.347,0.407,-0.06,0.249,0.661,0.985,0.602,0,0,0
1438,1.32,0.665,0.904,0.786,0.63,0.821,1.246,1.073,0,0,0
1439,1.32,0.986,1.806,1.142,-1,0,0,0,0,0,0
1440,1.32,0.726,1.105,1.022,1.378,0.72,1.082,0.997,1,3,231
1441,1.32,0.785,1.334,1.433,1.412,0.783,1.329,1.333,0,0,0
1442,1.32,0.281,0.365,0.177,2.185,0.274,0.233,-0.06,0,0,0
1443,1.32,0.551,0.723,-0.06,0.155,1.159,1.993,1.199,0,0,0
1444,1.32,0.545,0.72,0.781,0.505,0.792,1.311,1.208,0,0,0
1445,1.32,0.212,0.177,-0.06,0.072,0.82,1.352,0.379,0,0,0
1446,1.32,0.65,0.87,0.363,0.595,0.795,1.251,0.846,0,0,0
1447,1.32,0.532,0.691,0.469,0.75,0.553,0.767,0.351,0,0,0
1448,1.32,0.554,0.734,0.917,0.481,0.909,1.424,1.128,0,0,0
1449,1.32,0.716,1.029,0.69,0.651,1.121,1.704,1.002,0,0,0
1450,1.32,0.359,0.537,0.82,0.157,0.549,0.739,0.994,0,0,0
1451,1.32,0.917,1.486,1.009,1.089,1.156,1.911,1.157,0,0,0
1452,1.32,0.212,0.178,-0.061,0.072,0.698,0.946,0.313,0,0,0
1453,1.32,0.422,0.53,0.151,0.824,0.457,0.57,0.307,0,0,0
1454,1.32,0.527,0.917,1.509,1.918,0.912,1.695,1.031,0,0,0
1455,1.32,0.724,1.143,1.116,1.253,0.808,1.272,1.135,0,0,0
1456,1.32,0.84,1.421,1.336,1.172,1.164,1.839,1.333,0,0,0
1457,1.32,0.712,1,0.513,0.967,0.762,1.209,0.801,0,0,0
1458,1.32,0.809,1.206,1.04,0.634,1.194,1.928,1.489,0,0,0
1459,1.32,0.681,0.945,0.285,0.536,0.988,1.645,1.025,0,0,0
1460,1.32,0.427,0.527,-0.061,0.56,0.436,0.683,0.456,0,0,0
1461,1.32,1.291,2.007,0.29,5.015,0.212,0.178,-0.06,0,0,0
1462,1.32,0.765,1.217,1.361,1.519,0.776,1.119,1.134,1,3,224
1463,1.32,0.757,1.358,0.887,1.423,0.837,1.333,0.822,0,0,0
1464,1.32,0.626,0.9,-0.06,0.094,1.439,2.335,1.534,0,0,0
1465,1.32,0.356,0.47,0.243,0.855,0.272,0.353,0.653,0,0,0
1466,1.32,0.691,0.973,0.891,1.027,0.748,1.098,1.209,1,2,223
1467,1.32,0.295,0.324,0.338,0.406,0.713,1.042,0.706,0,0,0
1468,1.32,0.214,0.182,-0.058,0.079,0.635,0.848,0.369,0,0,0
1469,1.32,0.659,0.892,0.983,0.716,0.875,1.343,1.319,0,0,0
1470,1.32,0.662,0.891,-0.06,0.178,1.435,2.326,1.283,0,0,0
1471,1.32,0.412,0.556,0.414,0.656,0.458,0.66,1.274,0,0,0
1472,1.32,1.053,1.589,1.059,1.146,1.146,1.868,1.294,0,0,0
1473,1.32,0.25,0.275,0.457,0.1,0.761,1.011,0.514,0,0,0
1474,1.32,0.683,0.97,0.86,0.64,0.995,1.615,1.261,0,0,0
1475,1.32,0.391,0.481,0.391,0.589,0.554,0.761,0.677,0,0,0
1476,1.32,0.456,0.591,0.274,0.335,1.112,1.688,0.92,0,0,0
1477,1.32,0.272,0.346,0.824,2.659,0.499,0.728,0.174,0,0,0
1478,1.32,0.33,0.423,0.34,0.145,0.281,0.358,0.869,0,0,0
1479,1.32,0.673,1.067,0.64,1.267,0.675,1.143,0.665,0,0,0
1480,1.32,0.212,0.178,-0.06,0.062,0.764,1.047,0.25,1,6,220
1481,1.32,0.286,0.354,0.215,0.1,0.364,0.445,0.684,0,0,0
1482,1.32,0.689,0.965,0.688,0.642,1.086,1.678,1.083,5,99,0
1483,1.32,0.491,0.681,0.264,1.291,0.496,0.741,0.295,0,0,0
1484,1.32,0.395,0.487,0.499,3.596,0.212,0.178,0.606,0,0,0
1485,1.32,0.983,1.475,0.689,0.588,1.229,1.996,1.401,0,0,0
1486,1.32,0.54,1.142,1.521,-1,0,0,0,0,0,0
1487,1.32,0.373,0.451,0,0.601,0.447,0.581,0.337,0,0,0
1488,1.32,0.292,0.321,-0.059,0.1,0.679,0.939,0.527,0,0,0
1489,1.32,1.057,1.776,1.311,1.194,1.204,2.014,1.424,0,0,0
1490,1.32,0.216,0.187,-0.06,0.01,1.418,2.223,0.971,0,0,0
1491,1.32,0.884,1.325,0.509,0.561,1.101,1.816,1.238,0,0,0
1492,1.32,0.596,0.793,0.185,0.344,0.703,1.28,1.081,0,0,0
1493,1.32,0.418,0.524,0.269,0.873,0.443,0.55,0.424,0,0,0
1494,1.32,0.433,0.556,0.323,0.351,0.747,1.116,0.742,0,0,0
1495,1.32,0.465,0.598,0.849,0.023,0.642,1.132,1.278,0,0,0
1496,1.32,0.765,1.154,0.839,1.415,0.75,1.08,0.78,1,2,210
1497,1.32,1.052,1.691,1.245,1.177,1.194,1.97,1.319,0,0,0
1498,1.32,0.564,1.002,0.919,2.003,0.59,0.826,0.434,0,0,0
1499,1.32,0.444,0.567,0.29,0.353,1.093,1.647,0.865,0,0,0
1500,1.32,0.295,0.338,0.607,2.487,0.341,0.513,0.353,0,0,0
1501,1.32,0.455,0.581,0.561,0.158,0.894,1.512,1.005,0,0,0
1502,1.32,0.252,0.265,0.806,0.149,0.805,1.116,0.554,0,0,0
1503,1.32,0.432,0.547,-0.059,0.773,0.46,0.557,0.397,0,0,0
1504,1.32,0.445,0.566,0.269,0.626,0.595,0.805,0.422,0,0,0
1505,1.32,0.526,0.687,-0.06,0.047,1.379,2.263,1.134,0,0,0
1506,1.32,0.823,1.04,0.4,0.781,0.631,0.895,0.793,0,0,0
1507,1.32,0.426,0.72,0.422,2.03,0.471,0.558,0.113,0,0,0
1508,1.32,0.788,1.287,1.058,1.199,0.948,1.497,1.004,0,0,0
1509,1.32,0.436,0.553,0.371,0.475,0.69,1.016,0.826,0,0,0
1510,1.32,0.352,0.549,0.345,0.259,0.419,0.508,0.822,0,0,0
1511,1.32,1.07,1.736,1.078,1.332,1.07,1.736,1.078,0,0,0
1512,1.32,0.722,1.163,0.994,1.212,0.698,1.231,1.056,0,0,0
1513,1.32,0.508,0.648,0.097,0.692,0.499,0.707,0.348,0,0,0
1514,1.32,0.519,0.688,0.481,1.323,0.519,0.688,0.481,1,2,201
1515,1.32,0.99,1.54,1.422,1.231,1.051,1.697,1.539,0,0,0
1516,1.32,0.472,0.617,0.355,0.386,0.812,1.21,0.911,0,0,0
1517,1.32,0.657,0.888,0.851,0.803,0.81,1.234,1.2,0,0,0
1518,1.32,0.213,0.18,0.762,2.601,0.421,0.644,0.23,1,2,196
1519,1.32,0.701,1.007,0.669,0.646,1.127,1.733,1.035,0,0,0
1520,1.32,0.746,1.162,0.844,0.641,1.232,1.956,1.219,0,0,0
1521,1.32,0.849,1.31,0.999,0.606,1.204,1.937,1.533,0,0,0
1522,1.32,0.617,0.823,0.352,0.654,0.649,1.022,0.747,0,0,0
1523,1.32,0.642,0.858,0.306,0.658,0.685,1.095,0.702,0,0,0
1524,1.32,0.939,1.434,0.911,0.943,1.135,1.868,1.169,0,0,0
1525,1.32,0.797,1.24,0.85,0.638,1.231,1.987,1.335,1,4,189
1526,1.32,0.212,0.178,-0.06,0.073,0.686,0.952,0.401,0,0,0
1527,1.32,0.49,0.635,0.744,0.081,1.248,2.103,1.214,0,0,0
1528,1.32,0.434,0.568,0.438,0.164,0.289,0.505,1.169,0,0,0
1529,1.32,0.794,1.153,0.6,0.602,1.124,1.719,0.945,0,0,0
1530,1.32,0.591,0.787,0.735,0.864,0.64,0.943,1.038,0,0,0
1531,1.32,0.746,1.122,0.789,0.635,1.215,1.927,1.167,0,0,0
1532,1.32,0.346,0.409,-0.06,0.422,0.552,0.815,0.538,0,0,0
1533,1.32,0.655,0.878,0.619,0.551,1.065,1.535,0.678,0,0,0
1534,1.32,0.444,0.564,0.713,0.08,0.498,0.889,0.975,0,0,0
1535,1.32,0.833,1.246,0.005,0.785,1.217,1.831,0.591,0,0,0
1536,1.32,0.344,0.396,-0.061,0.096,0.909,1.695,0.832,0,0,0
1537,1.32,0.688,0.925,-0.017,0.458,1.106,1.809,0.962,0,0,0
1538,1.32,0.762,1.41,0.725,0.539,0.71,1.207,1.915,0,0,0
1539,1.32,0.72,1.118,0.807,0.619,0.858,1.458,1.721,0,0,0
1540,1.32,0.652,0.872,-0.06,0.127,1.438,2.336,1.254,0,0,0
1541,1.32,1.174,1.997,1.913,0.082,0.227,0.316,1.911,0,0,0
1542,1.32,0.76,1.194,0.967,0.627,1.146,1.927,1.479,0,0,0
1543,1.32,0.605,0.816,0.756,1.242,0.606,0.843,0.793,1,3,184
1544,1.32,0.84,1.264,0.895,0.795,0.874,1.433,1.376,0,0,0
1545,1.32,1.132,1.916,0.234,0.105,0.213,0.178,1.192,0,0,0
1546,1.32,1.089,1.717,1.023,1.28,1.123,1.802,1.059,0,0,0
1547,1.32,0.458,0.585,-0.06,0.298,0.911,1.374,0.746,0,0,0
1548,1.32,0.655,0.878,-0.057,0.149,1.437,2.336,1.253,0,0,0
1549,1.32,1.055,1.59,0.38,0.614,1.439,2.341,1.247,0,0,0
1550,1.32,0.482,0.62,0.153,0.171,0.989,1.652,1.086,0,0,0
1551,1.32,0.697,0.992,0.675,0.441,1.435,2.325,1.215,0,0,0
1552,1.32,0.956,1.477,0.066,0.59,1.439,2.34,1.246,0,0,0
1553,1.32,0.412,0.561,0.447,0.617,0.418,0.662,0.75,0,0,0
1554,1.32,0.654,0.877,-0.06,0.282,1.439,2.34,1.375,0,0,0
1555,1.32,0.87,1.29,1.39,1.075,0.944,1.489,1.843,0,0,0
1556,1.32,0.717,1.026,0.777,0.646,1.118,1.739,1.148,5,99,0
1557,1.32,0.212,0.177,-0.057,3.233,0.212,0.177,0.601,0,0,0
1558,1.32,0.383,0.478,0.052,0.979,0.31,0.451,0.283,0,0,0
1559,1.32,0.266,0.262,-0.058,0.016,0.827,1.439,1.161,0,0,0
1560,1.32,0.979,1.468,0.588,0.628,1.194,1.923,1.163,0,0,0
1561,1.32,0.85,1.37,1.05,1.114,1.026,1.67,1.266,0,0,0
1562,1.32,0.366,0.444,0.236,0.761,0.403,0.479,0.364,0,0,0
1563,1.32,0.463,0.664,0.2,0.191,1.258,2.117,1.186,0,0,0
1564,1.32,0.249,0.246,0.236,2.639,0.212,0.178,-0.059,0,0,0
1565,1.32,0.212,0.177,0.658,2.751,0.328,0.49,0.212,0,0,0
1566,1.32,0.909,1.45,0.958,1.223,0.944,1.555,1.082,0,0,0
1567,1.32,0.306,0.347,0.761,0.533,0.464,0.654,0.524,0,0,0
1568,1.32,0.778,1.178,0.815,0.828,0.953,1.601,1.051,0,0,0
1569,1.32,0.224,0.213,0.172,0.237,0.566,0.877,0.596,0,0,0
1570,1.32,0.418,0.523,0.571,2.727,0.317,0.462,0.01,0,0,0
1571,1.32,0.423,0.532,0.485,0.54,0.688,0.967,0.786,0,0,0
1572,1.32,0.312,0.384,0.815,0.243,0.641,0.85,0.805,0,0,0
1573,1.32,0.758,1.168,0.931,0.594,1.207,1.976,1.452,0,0,0
1574,1.32,0.393,0.657,0.615,1.824,0.454,0.69,0.328,0,0,0
1575,1.32,1.001,1.706,1.774,1.679,1.114,1.903,1.561,0,0,0
1576,1.32,0.764,1.205,1.033,1.335,0.764,1.205,1.033,0,0,0
1577,1.32,0.601,0.803,1.012,0.754,0.689,1.079,1.127,0,0,0
1578,1.32,0.215,0.183,-0.059,0.229,0.675,0.891,0.344,0,0,0
1579,1.32,0.655,0.877,-0.06,0.153,1.435,2.313,1.367,0,0,0
1580,1.32,0.695,1.054,1.109,0.89,0.807,1.168,1.791,0,0,0
1581,1.32,0.479,0.618,-0.044,4.001,0.212,0.177,1.196,0,0,0
1582,1.32,0.358,0.427,0.194,0.198,0.975,1.587,0.754,0,0,0
1583,1.32,0.212,0.178,0.552,2.758,0.363,0.435,-0.059,0,0,0
1584,1.32,0.343,0.403,-0.059,0.13,0.904,1.619,0.798,0,0,0
1585,1.32,0.402,0.499,0.495,0.738,0.536,0.709,0.634,0,0,0
1586,1.32,0.515,0.68,0.462,1.066,0.51,0.734,0.554,0,0,0
1587,1.32,0.548,0.721,0.44,3.8,0.213,0.179,1.154,0,0,0
1588,1.32,0.954,1.568,1.101,1.174,1.11,1.842,1.227,0,0,0
1589,1.32,0.724,1.09,0.829,0.593,1.196,1.916,1.321,0,0,0
1590,1.32,0.564,0.745,0.194,0.867,0.567,0.771,0.433,0,0,0
1591,1.32,0.307,0.414,0.303,0.166,0.901,1.515,0.823,0,0,0
1592,1.32,0.521,0.684,1.739,3.855,0.872,1.535,1.141,0,0,0
1593,1.32,0,0,0,-1,0,0,0,0,0,0
1594,1.32,0.275,0.326,0.183,0.309,0.689,0.977,0.556,0,0,0
1595,1.32,1.332,2.191,1.121,1.507,1.188,1.918,0.979,0,0,0
1596,1.32,0.762,1.209,1.024,1.234,0.841,1.368,1.055,0,0,0
1597,1.32,0.602,0.93,1.042,1.523,0.685,0.955,0.853,0,0,0
1598,1.32,0.543,0.794,0.33,1.08,0.549,0.97,0.573,0,0,0
1599,1.32,1.44,2.341,0.667,0.662,1.23,2.319,1.914,0,0,0
1600,1.32,0.657,1.081,1.495,2.073,1.136,2.01,1.127,0,0,0
1601,1.32,0.454,0.581,0.242,0.245,0.835,1.319,0.994,0,0,0
1602,1.32,0.878,1.495,1.214,1.682,0.971,1.546,0.969,0,0,0
1603,1.32,0.381,0.601,1.124,2.234,0.568,0.832,0.804,0,0,0
1604,1.32,1.227,2.044,1.171,1.718,1.084,1.655,0.978,0,0,0
1605,1.32,0.25,0.246,0.001,0.2,0.732,1.055,0.502,0,0,0
1606,1.32,0.655,0.893,0.46,0.391,1.326,2.125,1.165,0,0,0
1607,1.32,1.023,1.535,0.515,0.987,1.264,2.091,0.885,0,0,0
1608,1.32,0.28,0.335,0.173,0.47,0.265,0.328,0.592,0,0,0
1609,1.32,1.006,1.503,0.513,0.638,1.123,1.874,1.014,0,0,0
1610,1.32,0.319,0.363,0.23,0.398,0.548,0.82,0.498,0,0,0
1611,1.32,0.212,0.178,0.169,2.45,0.275,0.256,0.039,0,0,0
1612,1.32,0.452,0.578,0.353,0.863,0.501,0.637,0.479,0,0,0
1613,1.32,0.284,0.343,0.724,1.102,0.404,0.505,0.786,0,0,0
1614,1.32,0.654,0.876,-0.058,0.281,1.362,2.309,1.264,0,0,0
1615,1.32,0.737,1.123,0.231,0.373,1.417,2.33,1.248,0,0,0
1616,1.32,0.631,1.172,1.914,2.326,0.943,1.615,1.618,0,0,0
1617,1.32,0.212,0.178,0.514,0.16,0.387,0.565,0.24,0,0,0
1618,1.32,0.618,1.06,1.448,1.527,0.741,1.372,1.277,0,0,0
1619,1.32,0.655,0.878,-0.058,0.208,1.06,1.733,1.641,0,0,0
1620,1.32,0.243,0.235,-0.059,0.296,0.591,0.803,0.428,0,0,0
1621,1.32,0.593,1.03,1.775,2.032,0.743,1.875,1.246,0,0,0
1622,1.32,0.755,1.136,0.712,0.65,1.183,1.872,1.187,0,0,0
1623,1.32,0.953,1.45,0.637,1.112,0.912,1.578,0.84,0,0,0
1624,1.32,0.259,0.263,0.031,0.226,0.83,1.215,0.574,0,0,0
1625,1.32,0.753,1.134,0.973,0.551,1.204,1.977,1.531,0,0,0
1626,1.32,0.521,0.927,0.974,2.118,0.574,0.757,0.818,0,0,0
1627,1.32,0.787,1.288,1.907,1.291,0.797,1.33,1.911,0,0,0
1628,1.32,0.401,1.338,1.171,1.23,0.296,0.866,1.23,0,0,0
1629,1.32,0.845,1.454,1.146,1.394,0.951,1.555,1.127,0,0,0
1630,1.32,0.518,0.681,0.273,0.262,0.977,1.555,1.035,0,0,0
1631,1.32,1.039,1.76,1.46,1.655,1.067,1.776,1.181,0,0,0
1632,1.32,0.489,0.635,-0.038,0.798,0.404,0.698,0.398,0,0,0
1633,1.32,0.451,0.721,0.479,0.112,0.339,0.428,1.118,0,0,0
1634,1.32,0.738,1.184,0.981,1.49,0.768,1.152,0.868,0,0,0
1635,1.32,0.82,1.209,0.531,0.579,1.16,1.824,1.056,0,0,0
1636,1.32,0.691,1.132,1.339,1.419,0.682,1.104,1.25,0,0,0
1637,1.32,0.48,0.621,0.55,0.511,0.672,1.031,0.895,0,0,0
1638,1.32,0.933,1.394,1.013,1.214,0.954,1.482,1.076,0,0,0
1639,1.32,0.763,1.156,0.039,0.364,1.349,2.31,1.399,0,0,0
1640,1.32,0.212,0.178,0.093,2.521,0.273,0.244,-0.06,0,0,0
1641,1.32,0.791,1.15,1.073,0.571,0.843,1.398,1.913,0,0,0
1642,1.32,1.074,1.726,1.762,1.563,0.933,1.475,1.667,0,0,0
1643,1.32,0.427,0.713,0.775,2.192,0.477,0.623,0.417,0,0,0
1644,1.32,1.054,1.585,0.401,2.77,0.409,0.454,-0.061,0,0,0
1645,1.32,0.454,0.65,1.091,1.594,0.466,0.792,0.953,0,0,0
1646,1.32,0.425,0.536,0.352,1.217,0.424,0.537,0.371,5,99,0
1647,1.32,0.438,0.593,0.257,0.16,1.43,2.322,1.107,0,0,0
1648,1.32,0.404,0.588,0.521,0.129,0.368,0.519,1.047,0,0,0
1649,1.32,0.473,0.933,1.115,1.757,0.513,0.995,0.971,0,0,0
1650,1.32,0.445,0.566,0.489,0.491,0.762,1.167,0.764,0,0,0
1651,1.32,0.421,0.528,0.196,0.618,0.606,0.792,0.394,0,0,0
1652,1.32,0.94,1.563,1.169,1.161,1.109,1.868,1.438,0,0,0
1653,1.32,0.673,0.936,0.687,0.641,1.041,1.594,1.064,5,99,0
1654,1.32,0.436,0.553,-0.059,0.082,1.435,2.338,1.246,0,0,0
1655,1.32,0.971,1.474,1.138,0.019,1.028,2.038,1.522,0,0,0
1656,1.32,0.703,0.939,0.474,0.774,0.746,1.149,0.63,0,0,0
1657,1.32,0.405,0.681,0.962,2.406,0.578,0.794,0.303,0,0,0
1658,1.32,0.836,1.328,0.97,0.754,1.159,1.761,0.855,0,0,0
1659,1.32,0.883,1.319,1.427,1.144,0.797,1.353,1.607,0,0,0
1660,1.32,0.576,0.764,0.506,0.835,0.658,0.902,0.714,0,0,0
1661,1.32,0.49,0.635,0.253,0.231,1.056,1.688,0.96,0,0,0
1662,1.32,0.367,0.444,0.328,0.713,0.537,0.72,0.497,0,0,0
1663,1.32,0.48,0.63,0.505,0.121,0.621,0.995,0.856,0,0,0
1664,1.32,0.609,1.551,0.415,0.471,0.656,0.88,1.389,0,0,0
1665,1.32,0.654,0.888,1.04,0.718,0.601,1.027,1.697,0,0,0
1666,1.32,0.213,0.178,-0.059,0.176,0.615,0.859,0.361,0,0,0
1667,1.32,0.427,0.539,0.504,0.573,0.629,0.839,0.733,0,0,0
1668,1.32,0.964,1.434,0.784,0.765,0.861,1.465,1.486,0,0,0
1669,1.32,0.556,0.735,0.68,0.674,0.742,1.079,0.875,0,0,0
1670,1.32,0.441,0.564,0.48,0.209,0.426,0.705,0.97,0,0,0
1671,1.32,0.473,0.609,-0.06,0.067,1.437,2.338,1.248,0,0,0
1672,1.32,0.561,0.747,1.046,1.001,0.55,0.842,1.187,0,0,0
1673,1.32,0.4,0.612,0.769,0.38,0.533,0.784,1.138,0,0,0
1674,1.32,0.411,0.513,0.439,0.629,0.519,0.757,0.517,0,0,0
1675,1.32,0.521,0.685,0.53,0.647,0.465,0.78,0.967,0,0,0
1676,1.32,0.514,0.672,0.355,0.594,0.72,1.038,0.658,0,0,0
1677,1.32,0.37,0.446,0.031,0.462,0.572,0.798,0.483,0,0,0
1678,1.32,0.637,0.853,0.666,0.889,0.696,1.005,0.943,0,0,0
1679,1.32,0.807,1.395,1.386,1.255,0.831,1.437,1.425,0,0,0
1680,1.32,0.528,0.902,1.112,1.651,0.586,0.936,1.122,0,0,0
1681,1.32,0.726,1.028,0.787,0.753,1.002,1.57,1.162,5,99,0
1682,1.32,0.893,1.427,1.022,0.784,1.255,2.05,1.558,0,0,0
1683,1.32,0.728,1.109,-0.046,0.345,1.199,2.098,1.417,0,0,0
1684,1.32,1.177,1.957,1.213,1.329,1.177,1.957,1.213,0,0,0
1685,1.32,0.575,0.765,1.482,4.067,0.708,1.154,1.141,0,0,0
1686,1.32,0.441,0.562,0.433,1.097,0.421,0.618,0.508,0,0,0
1687,1.32,0.627,0.83,0.527,0.601,0.807,1.221,0.654,0,0,0
1688,1.32,0.956,1.455,1.776,2.135,0.862,1.373,1.914,0,0,0
1689,1.32,0.627,0.842,0.816,0.712,0.56,0.953,1.259,0,0,0
1690,1.32,0.283,0.303,0.123,0.852,0.214,0.182,0.289,0,0,0
1691,1.32,0.564,0.843,0.633,1.112,0.562,0.971,0.759,0,0,0
1692,1.32,0.214,0.181,0.816,1.047,0.213,0.179,0.568,0,0,0
1693,1.32,0.643,0.895,0.947,0.808,0.623,1.098,1.421,0,0,0
1694,1.32,0.222,0.336,0.384,2.013,0.429,0.606,0.478,0,0,0
1695,1.32,0.346,0.411,0.758,3.212,0.248,0.288,1.053,0,0,0
1696,1.32,0.232,0.214,-0.056,0.078,0.929,1.511,0.787,0,0,0
1697,1.32,0.311,0.431,0.69,0.884,0.312,0.392,0.696,0,0,0
1698,1.32,0.4,0.494,0.297,0.119,0.457,0.715,0.817,0,0,0
1699,1.32,0.379,0.463,0.618,0.651,0.51,0.712,0.485,0,0,0
1700,1.32,1.439,2.039,1.909,-1,0,0,0,0,0,0
1701,1.32,0.554,0.736,0.484,0.185,1.184,1.981,1.48,0,0,0
1702,1.32,0.503,0.657,-0.056,0.376,1.178,1.89,0.947,0,0,0
1703,1.32,0.81,1.377,1.914,1.806,0.973,1.741,1.684,0,0,0
1704,1.32,0.391,0.481,0.275,0.542,0.575,0.822,0.612,0,0,0
1705,1.32,0.395,0.496,0.297,0.768,0.337,0.465,0.713,0,0,0
1706,1.32,0.413,0.515,0.318,1.042,0.423,0.519,0.274,0,0,0
1707,1.32,0.418,0.519,0.139,0.297,0.826,1.2,0.612,0,0,0
1708,1.32,0.652,0.874,0.732,0.568,0.979,1.589,1.154,0,0,0
1709,1.32,1.44,2.341,0.468,5.961,0.212,0.177,-0.059,0,0,0
1710,1.32,1.164,1.873,0.407,0.716,1.439,2.341,1.247,0,0,0
1711,1.32,0.482,0.843,0.742,2.131,0.518,0.67,0.216,0,0,0
1712,1.32,0.833,1.402,0.855,1.032,1.176,1.868,1.119,0,0,0
1713,1.32,0.311,0.35,0.226,0.491,0.57,0.835,0.392,0,0,0
1714,1.32,0.777,1.173,0.044,0.356,1.247,2.112,1.507,0,0,0
1715,1.32,0.833,1.411,1.53,-1,0,0,0,0,0,0
1716,1.32,0.754,1.294,0.434,1.514,0.895,1.54,0.341,0,0,0
1717,1.32,0.444,0.563,-0.061,0.021,0.429,0.697,1.031,0,0,0
1718,1.32,0.827,1.453,0.892,1.676,0.867,1.304,0.707,0,0,0
1719,1.32,0.722,1.014,0.642,0.662,1.084,1.643,0.919,0,0,0
1720,1.32,0.58,0.77,-0.058,0.22,1.429,2.334,1.266,0,0,0
1721,1.32,0.473,0.614,0.642,3.622,0.632,0.673,-0.059,0,0,0
1722,1.32,0.426,0.537,0.103,0.59,0.532,0.777,0.528,0,0,0
1723,1.32,0.492,0.638,0.245,0.776,0.544,0.71,0.406,0,0,0
1724,1.32,0.212,0.178,0.632,0.329,0.59,0.76,0.28,0,0,0
1725,1.32,0.403,0.533,0.156,0.298,1.111,1.692,0.922,0,0,0
1726,1.32,0.38,0.463,-0.059,0.021,1.439,2.34,1.249,0,0,0
1727,1.32,0.858,1.318,-0.055,0.394,1.306,2.332,1.274,0,0,0
1728,1.32,0.6,1.075,1.246,1.69,0.693,1.01,0.988,0,0,0
1729,1.32,0.517,0.67,0.523,0.626,0.576,0.771,0.361,0,0,0
1730,1.32,0.502,0.649,-0.061,0.058,1.213,2.051,1.194,0,0,0
1731,1.32,0.827,1.213,1.499,1.022,0.895,1.398,1.752,0,0,0
1732,1.32,0.576,0.768,0.448,0.603,0.657,0.957,0.914,0,0,0
1733,1.32,0.643,0.859,0.052,0.321,1.059,1.586,0.757,0,0,0
1734,1.32,0.469,0.604,0.612,0.809,0.541,0.695,0.765,0,0,0
1735,1.32,0.7,1.024,0.895,1.036,0.785,1.29,1.079,0,0,0
1736,1.32,0.855,1.288,0.87,0.719,1.22,1.983,1.27,0,0,0
1737,1.32,1.058,1.79,1.276,1.826,0.995,1.621,0.94,0,0,0
1738,1.32,0.883,1.314,1.269,0.98,0.974,1.527,1.3,0,0,0
1739,1.32,0.656,1.101,0.373,0.51,0.837,1.229,1.915,0,0,0
1740,1.32,0.223,0.222,0.05,0.074,0.217,0.232,0.477,0,0,0
1741,1.32,0.56,0.741,0.728,0.791,0.586,0.897,1.061,0,0,0
1742,1.32,0.543,0.717,0.435,0.846,0.537,0.791,0.782,0,0,0
1743,1.32,0.925,1.42,0.911,1.208,0.842,1.38,1.001,0,0,0
1744,1.32,0.676,0.939,-0.059,0.309,1.439,2.34,1.589,0,0,0
1745,1.32,0.645,0.864,0.734,0.935,0.7,1.06,0.615,0,0,0
1746,1.32,0.489,0.634,0.262,0.471,0.682,1.16,0.726,0,0,0
1747,1.32,0.607,0.816,1.247,0.591,0.61,0.828,1.915,0,0,0
1748,1.32,0.417,0.521,0.039,0.107,0.552,0.72,1.117,0,0,0
1749,1.32,0.713,1.066,1.116,0.745,0.941,1.412,1.579,0,0,0
1750,1.32,0.833,1.433,1.275,1.35,0.836,1.458,1.241,0,0,0
1751,1.32,0.693,0.999,0.7,0.654,1.102,1.694,1.051,0,0,0
1752,1.32,0.463,0.589,-0.058,0.2,0.556,0.964,0.932,0,0,0
1753,1.32,0.948,1.646,-0.06,0.105,0.297,0.18,1.183,0,0,0
1754,1.32,0.473,0.798,0.912,1.956,0.586,0.958,0.754,0,0,0
1755,1.32,0.286,0.536,0.997,1.837,0.494,1.017,0.933,0,0,0
1756,1.32,0.504,0.723,1.247,1.392,0.498,1.014,1.247,0,0,0
1757,1.32,0.228,0.22,0.175,0.171,0.739,1.171,0.566,0,0,0
1758,1.32,0.57,0.756,0.397,0.712,0.656,0.981,0.638,0,0,0
1759,1.32,0.554,0.828,0.82,1.062,0.553,0.963,0.922,0,0,0
1760,1.32,0.878,1.442,0.793,1.3,0.883,1.49,0.801,0,0,0
1761,1.32,0.8,1.214,1.043,1.471,0.732,1.076,0.993,0,0,0
1762,1.32,0.455,0.582,0.765,0.039,0.406,0.623,1.064,0,0,0
1763,1.32,0,0,0,-1,0,0,0,0,0,0
1764,1.32,0.757,1.12,0.803,0.656,1.135,1.763,1.12,0,0,0
1765,1.32,1.031,1.632,1.192,1.241,1.028,1.751,1.263,0,0,0
1766,1.32,0.511,0.669,0.762,0.636,0.479,0.827,1.168,0,0,0
1767,1.32,0.436,0.73,0.624,2.239,0.476,0.56,0.486,0,0,0
1768,1.32,0.389,0.59,0.215,2.036,0.391,0.365,0.18,0,0,0
1769,1.32,0.947,1.498,1.606,1.385,0.937,1.447,1.614,0,0,0
1770,1.32,0.648,0.865,0.41,2.863,0.214,0.183,1.548,0,0,0
